timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg
1261,15.0,10.0,8.833,14.988,10.005,8.852,0.0232,33.72,-40.04,104.2
1262,15.0,10.0,8.822,15.011,9.999,8.825,0.0113,33.67,-40.1,104.16
1263,15.0,10.0,8.811,14.996,9.986,8.818,0.016,33.66,-40.16,104.26
1264,15.0,10.0,8.8,15.007,10.012,8.821,0.025,33.71,-40.11,104.14
1265,15.0,10.0,8.789,15.013,10.002,8.77,0.0237,33.67,-40.29,104.19
1266,15.0,10.0,8.778,15.014,10.028,8.749,0.043,33.74,-40.34,104.14
1267,15.0,10.0,8.767,14.974,9.978,8.781,0.0373,33.68,-40.33,104.4
1268,15.0,10.0,8.756,15.004,9.998,8.73,0.0266,33.68,-40.45,104.28
1269,15.0,10.0,8.745,14.991,10.002,8.741,0.0105,33.71,-40.43,104.31
1270,15.0,10.0,8.733,15.014,9.966,8.737,0.0373,33.57,-40.44,104.32
1271,15.0,10.0,8.722,15.01,10.017,8.697,0.0324,33.72,-40.54,104.24
1272,15.0,10.0,8.711,15.003,10.001,8.702,0.0092,33.69,-40.55,104.31
1273,15.0,10.0,8.699,15.015,9.993,8.672,0.0323,33.65,-40.65,104.31
1274,15.0,10.0,8.688,15.0,9.998,8.67,0.0184,33.69,-40.67,104.35
1275,15.0,10.0,8.676,14.982,10.001,8.694,0.0251,33.73,-40.61,104.4
1276,15.0,10.0,8.665,14.991,9.978,8.686,0.0318,33.65,-40.65,104.43
1277,15.0,10.0,8.653,15.004,10.009,8.613,0.042,33.71,-40.86,104.36
1278,15.0,10.0,8.642,15.018,9.987,8.658,0.0276,33.62,-40.7,104.33
1279,15.0,10.0,8.63,14.983,10.019,8.643,0.0288,33.77,-40.77,104.39
1280,15.0,10.0,8.618,15.001,10.018,8.609,0.0201,33.74,-40.87,104.36
1281,15.0,10.0,8.606,15.001,10.029,8.606,0.0292,33.77,-40.86,104.33
1282,15.0,10.0,8.595,14.981,9.99,8.603,0.0231,33.7,-40.94,104.52
1283,15.0,10.0,8.583,15.003,9.978,8.573,0.0243,33.63,-41.03,104.49
1284,15.0,10.0,8.571,15.001,10.013,8.564,0.0151,33.72,-41.03,104.41
1285,15.0,10.0,8.559,15.009,9.982,8.548,0.0228,33.63,-41.1,104.48
1286,15.0,10.0,8.547,14.993,10.006,8.556,0.0131,33.72,-41.08,104.47
1287,15.0,10.0,8.535,15.023,9.999,8.501,0.0409,33.65,-41.23,104.42
1288,15.0,10.0,8.523,14.98,10.013,8.547,0.034,33.76,-41.12,104.51
1289,15.0,10.0,8.51,14.982,9.989,8.517,0.0223,33.69,-41.25,104.6
1290,15.0,10.0,8.498,14.988,9.997,8.531,0.0349,33.7,-41.18,104.54
1291,15.0,10.0,8.486,14.967,10.026,8.505,0.0461,33.82,-41.27,104.56
1292,15.0,10.0,8.474,15.001,9.976,8.48,0.0247,33.63,-41.36,104.59
1293,15.0,10.0,8.461,14.982,9.985,8.52,0.0629,33.68,-41.24,104.6
1294,15.0,10.0,8.449,15.022,9.993,8.446,0.0229,33.63,-41.43,104.49
1295,15.0,10.0,8.436,14.996,10.025,8.466,0.039,33.76,-41.37,104.49
1296,15.0,10.0,8.424,15.006,10.002,8.402,0.0227,33.68,-41.6,104.57
1297,15.0,10.0,8.411,14.97,10.007,8.457,0.0553,33.76,-41.46,104.65
1298,15.0,10.0,8.398,14.99,10.002,8.413,0.0171,33.71,-41.59,104.62
1299,15.0,10.0,8.386,14.988,10.03,8.384,0.0322,33.79,-41.66,104.58
1300,15.0,10.0,8.373,14.99,9.994,8.366,0.0137,33.69,-41.76,104.69
1301,15.0,10.0,8.36,15.019,10.014,8.34,0.0311,33.69,-41.79,104.54
1302,15.0,10.0,8.347,14.991,10.003,8.375,0.0293,33.71,-41.72,104.65
1303,15.0,10.0,8.335,15.003,9.994,8.341,0.0095,33.67,-41.83,104.66
1304,15.0,10.0,8.322,14.971,10.026,8.305,0.0427,33.81,-41.97,104.73
1305,15.0,10.0,8.309,14.992,9.976,8.298,0.0277,33.64,-42.02,104.79
1306,15.0,10.0,8.296,15.02,9.98,8.268,0.0394,33.6,-42.07,104.69
1307,15.0,10.0,8.283,15.002,9.98,8.309,0.0332,33.63,-41.96,104.72
1308,15.0,10.0,8.269,14.983,10.0,8.266,0.0173,33.72,-42.12,104.79
1309,15.0,10.0,8.256,14.997,9.991,8.261,0.011,33.67,-42.12,104.76
1310,15.0,10.0,8.243,15.001,9.989,8.258,0.0187,33.66,-42.13,104.75
1311,15.0,10.0,8.23,15.009,9.993,8.224,0.0125,33.66,-42.23,104.74
1312,15.0,10.0,8.216,14.997,10.01,8.201,0.0188,33.72,-42.31,104.76
1313,15.0,10.0,8.203,15.003,9.972,8.217,0.0312,33.61,-42.29,104.82
1314,15.0,10.0,8.19,14.989,10.033,8.197,0.0358,33.8,-42.31,104.73
1315,15.0,10.0,8.176,15.008,9.986,8.181,0.017,33.64,-42.39,104.8
1316,15.0,10.0,8.163,14.984,9.999,8.174,0.0195,33.71,-42.44,104.86
1317,15.0,10.0,8.149,14.987,10.003,8.13,0.0227,33.72,-42.58,104.87
1318,15.0,10.0,8.135,15.006,10.002,8.108,0.0284,33.68,-42.63,104.82
1319,15.0,10.0,8.122,15.002,9.997,8.138,0.0169,33.68,-42.54,104.83
1320,15.0,10.0,8.108,15.003,10.017,8.099,0.0189,33.73,-42.65,104.8
1321,15.0,10.0,8.094,15.006,10.019,8.077,0.0258,33.73,-42.72,104.8
1322,15.0,10.0,8.08,15.001,9.996,8.075,0.0067,33.68,-42.76,104.89
1323,15.0,10.0,8.066,14.989,10.004,8.09,0.0263,33.72,-42.72,104.9
1324,15.0,10.0,8.052,14.984,10.01,8.078,0.0324,33.75,-42.76,104.91
1325,15.0,10.0,8.038,15.002,10.013,8.039,0.0131,33.72,-42.87,104.87
1326,15.0,10.0,8.024,15.005,10.01,8.022,0.0112,33.71,-42.93,104.88
1327,15.0,10.0,8.01,14.997,10.001,8.021,0.0115,33.7,-42.95,104.93
1328,15.0,10.0,7.996,15.003,10.005,7.988,0.0104,33.7,-43.05,104.92
1329,15.0,10.0,7.982,14.986,10.012,7.994,0.0216,33.75,-43.05,104.97
1330,15.0,10.0,7.968,14.984,10.006,7.98,0.021,33.73,-43.11,105.0
1331,15.0,10.0,7.953,14.988,9.999,7.973,0.0228,33.71,-43.14,105.01
1332,15.0,10.0,7.939,14.989,10.0,7.95,0.0159,33.71,-43.21,105.02
1333,15.0,10.0,7.925,14.994,10.024,7.932,0.0258,33.76,-43.24,104.95
1334,15.0,10.0,7.91,15.0,10.005,7.887,0.0243,33.7,-43.41,105.01
1335,15.0,10.0,7.896,15.02,10.011,7.86,0.0426,33.68,-43.47,104.94
1336,15.0,10.0,7.881,14.993,10.012,7.883,0.0143,33.73,-43.43,105.02
1337,15.0,10.0,7.867,14.997,10.002,7.854,0.0133,33.7,-43.53,105.06
1338,15.0,10.0,7.852,14.976,10.009,7.842,0.0275,33.76,-43.6,105.13
1339,15.0,10.0,7.837,14.979,10.005,7.879,0.0472,33.74,-43.47,105.1
1340,15.0,10.0,7.823,14.993,9.998,7.81,0.0145,33.7,-43.7,105.11
1341,15.0,10.0,7.808,14.986,10.008,7.848,0.0432,33.74,-43.56,105.09
1342,15.0,10.0,7.793,15.019,9.981,7.801,0.0281,33.61,-43.7,105.07
1343,15.0,10.0,7.778,14.989,10.006,7.746,0.0349,33.73,-43.92,105.16
1344,15.0,10.0,7.763,15.004,9.962,7.787,0.0449,33.58,-43.8,105.18
1345,15.0,10.0,7.748,14.993,9.992,7.754,0.0121,33.68,-43.9,105.17
1346,15.0,10.0,7.733,15.006,9.982,7.728,0.0194,33.63,-43.98,105.17
1347,15.0,10.0,7.718,14.989,10.005,7.703,0.0189,33.72,-44.06,105.19
1348,15.0,10.0,7.703,14.996,10.005,7.689,0.0156,33.71,-44.1,105.18
1349,15.0,10.0,7.688,14.985,10.027,7.667,0.0369,33.79,-44.17,105.18
1350,15.0,10.0,7.673,14.994,10.001,7.671,0.007,33.7,-44.18,105.21
1351,15.0,10.0,7.658,15.011,10.009,7.648,0.0177,33.7,-44.22,105.13
1352,15.0,10.0,7.643,14.97,9.996,7.66,0.035,33.73,-44.26,105.32
1353,15.0,10.0,7.628,14.978,10.01,7.619,0.0263,33.76,-44.37,105.28
1354,15.0,10.0,7.613,14.995,9.981,7.645,0.038,33.65,-44.28,105.27
1355,15.0,10.0,7.598,14.989,9.997,7.59,0.0136,33.7,-44.46,105.29
1356,15.0,10.0,7.583,14.996,9.977,7.616,0.0406,33.64,-44.38,105.3
1357,15.0,10.0,7.568,15.013,10.004,7.566,0.0133,33.68,-44.5,105.2
1358,15.0,10.0,7.553,15.01,10.029,7.527,0.0405,33.75,-44.61,105.16
1359,15.0,10.0,7.538,15.006,10.012,7.521,0.0216,33.71,-44.66,105.23
1360,15.0,10.0,7.523,15.018,10.0,7.496,0.0327,33.66,-44.74,105.23
1361,15.0,10.0,7.508,14.981,9.979,7.527,0.0343,33.67,-44.72,105.41
1362,15.0,10.0,7.493,14.994,9.995,7.499,0.0096,33.69,-44.77,105.34
1363,15.0,10.0,7.478,14.969,10.029,7.482,0.0432,33.82,-44.84,105.36
1364,15.0,10.0,7.463,15.01,9.997,7.456,0.0123,33.67,-44.89,105.3
1365,15.0,10.0,7.448,14.983,10.017,7.433,0.0281,33.76,-44.99,105.37
1366,15.0,10.0,7.433,14.976,10.039,7.424,0.0464,33.83,-45.01,105.34
1367,15.0,10.0,7.418,14.99,10.026,7.43,0.0306,33.78,-44.99,105.32
1368,15.0,10.0,7.403,15.022,10.0,7.383,0.0301,33.65,-45.12,105.29
1369,15.0,10.0,7.388,14.997,10.011,7.371,0.021,33.73,-45.19,105.36
1370,15.0,10.0,7.373,14.974,10.031,7.358,0.0429,33.82,-45.25,105.41
1371,15.0,10.0,7.358,14.972,9.997,7.386,0.0395,33.73,-45.19,105.49
1372,15.0,10.0,7.343,14.973,10.014,7.346,0.0302,33.77,-45.31,105.47
1373,15.0,10.0,7.328,14.973,10.004,7.362,0.0439,33.75,-45.27,105.49
1374,15.0,10.0,7.313,14.991,10.007,7.305,0.0141,33.72,-45.43,105.44
1375,15.0,10.0,7.298,14.993,10.001,7.311,0.0151,33.71,-45.41,105.45
1376,15.0,10.0,7.283,15.005,10.002,7.281,0.006,33.69,-45.5,105.41
1377,15.0,10.0,7.268,14.994,10.01,7.272,0.0123,33.73,-45.54,105.44
1378,15.0,10.0,7.253,14.956,10.027,7.278,0.0577,33.84,-45.56,105.54
1379,15.0,10.0,7.238,14.974,9.995,7.244,0.0274,33.72,-45.68,105.58
1380,15.0,10.0,7.223,14.983,10.006,7.26,0.041,33.74,-45.6,105.5
1381,15.0,10.0,7.208,14.972,10.019,7.2,0.0349,33.79,-45.81,105.55
1382,15.0,10.0,7.193,15.001,10.008,7.159,0.0347,33.71,-45.92,105.49
1383,15.0,10.0,7.178,15.004,10.01,7.179,0.0109,33.71,-45.84,105.46
1384,15.0,10.0,7.163,15.022,9.989,7.137,0.0361,33.62,-45.98,105.46
1385,15.0,10.0,7.148,14.995,9.99,7.167,0.0222,33.67,-45.92,105.55
1386,15.0,10.0,7.133,14.989,10.022,7.13,0.0249,33.77,-46.02,105.51
1387,15.0,10.0,7.118,14.994,10.003,7.094,0.0247,33.71,-46.16,105.57
1388,15.0,10.0,7.103,15.005,10.024,7.076,0.0366,33.74,-46.17,105.47
1389,15.0,10.0,7.088,15.007,10.014,7.059,0.0333,33.72,-46.24,105.5
1390,15.0,10.0,7.073,15.007,9.992,7.113,0.041,33.66,-46.08,105.53
1391,15.0,10.0,7.058,15.004,9.993,7.064,0.0101,33.67,-46.25,105.57
1392,15.0,10.0,7.043,15.006,9.968,7.049,0.033,33.59,-46.33,105.63
1393,15.0,10.0,7.028,15.002,10.029,7.005,0.0367,33.76,-46.41,105.51
1394,15.0,10.0,7.013,15.003,9.988,6.974,0.0407,33.65,-46.56,105.63
1395,15.0,10.0,6.998,14.975,10.002,7.014,0.0299,33.74,-46.46,105.68
1396,15.0,10.0,6.983,14.988,10.049,6.949,0.0611,33.84,-46.61,105.54
1397,15.0,10.0,6.968,14.993,10.014,6.96,0.0177,33.74,-46.6,105.61
1398,15.0,10.0,6.953,14.992,10.034,6.937,0.0381,33.79,-46.66,105.57
1399,15.0,10.0,6.938,15.028,10.017,6.906,0.0454,33.69,-46.72,105.49
1400,15.0,10.0,6.923,15.01,10.009,6.93,0.0154,33.7,-46.68,105.57
1401,15.0,10.0,6.908,15.003,10.016,6.886,0.0274,33.73,-46.83,105.6
1402,15.0,10.0,6.893,15.009,10.011,6.912,0.024,33.7,-46.74,105.58
1403,15.0,10.0,6.878,14.985,9.989,6.877,0.0187,33.69,-46.93,105.75
1404,15.0,10.0,6.863,14.984,10.013,6.897,0.04,33.75,-46.83,105.68
1405,15.0,10.0,6.848,14.998,10.011,6.84,0.0142,33.72,-47.0,105.66
1406,15.0,10.0,6.833,15.003,10.003,6.855,0.0224,33.69,-46.95,105.65
1407,15.0,10.0,6.818,15.005,9.998,6.819,0.006,33.67,-47.08,105.67
1408,15.0,10.0,6.803,14.985,10.011,6.805,0.0186,33.75,-47.14,105.73
1409,15.0,10.0,6.788,15.031,9.999,6.772,0.0349,33.63,-47.19,105.59
1410,15.0,10.0,6.773,14.999,10.019,6.764,0.0212,33.74,-47.25,105.67
1411,15.0,10.0,6.758,15.007,10.007,6.775,0.0194,33.7,-47.21,105.67
1412,15.0,10.0,6.743,14.985,10.014,6.731,0.0239,33.75,-47.39,105.75
1413,15.0,10.0,6.728,15.009,9.987,6.706,0.0272,33.64,-47.46,105.74
1414,15.0,10.0,6.713,14.985,9.995,6.729,0.023,33.7,-47.42,105.8
1415,15.0,10.0,6.698,14.993,9.997,6.672,0.0273,33.69,-47.6,105.8
1416,15.0,10.0,6.683,14.974,10.002,6.689,0.0267,33.74,-47.56,105.85
1417,15.0,10.0,6.668,14.986,10.002,6.672,0.015,33.72,-47.6,105.81
1418,15.0,10.0,6.653,14.989,10.006,6.688,0.0377,33.73,-47.54,105.78
1419,15.0,10.0,6.638,14.958,9.999,6.642,0.0423,33.76,-47.75,105.94
1420,15.0,10.0,6.623,15.0,10.018,6.598,0.0305,33.74,-47.81,105.74
1421,15.0,10.0,6.608,15.008,10.03,6.594,0.0334,33.75,-47.79,105.68
1422,15.0,10.0,6.593,14.999,10.002,6.588,0.0055,33.7,-47.86,105.79
1423,15.0,10.0,6.578,14.982,9.99,6.602,0.0319,33.7,-47.86,105.88
1424,15.0,10.0,6.563,14.965,10.028,6.597,0.056,33.83,-47.86,105.85
1425,15.0,10.0,6.548,14.985,10.011,6.531,0.0247,33.75,-48.07,105.85
1426,15.0,10.0,6.533,15.013,10.042,6.494,0.0588,33.78,-48.11,105.67
1427,15.0,10.0,6.518,15.004,9.986,6.52,0.0142,33.65,-48.1,105.84
1428,15.0,10.0,6.503,15.0,9.987,6.503,0.0135,33.65,-48.16,105.86
1429,15.0,10.0,6.488,14.99,10.016,6.482,0.02,33.75,-48.22,105.83
1430,15.0,10.0,6.473,14.982,9.982,6.514,0.0486,33.67,-48.16,105.94
1431,15.0,10.0,6.458,14.982,10.009,6.455,0.0205,33.75,-48.33,105.9
1432,15.0,10.0,6.443,15.005,9.97,6.48,0.0484,33.6,-48.25,105.9
1433,15.0,10.0,6.428,14.999,10.018,6.43,0.0184,33.74,-48.37,105.81
1434,15.0,10.0,6.413,14.993,10.018,6.378,0.0398,33.75,-48.56,105.86
1435,15.0,10.0,6.398,15.007,10.018,6.399,0.0194,33.73,-48.46,105.79
1436,15.0,10.0,6.383,15.01,9.979,6.369,0.027,33.62,-48.61,105.9
1437,15.0,10.0,6.368,14.991,10.029,6.356,0.0327,33.78,-48.62,105.84
1438,15.0,10.0,6.353,15.012,10.013,6.332,0.0272,33.7,-48.68,105.81
1439,15.0,10.0,6.338,15.012,10.004,6.331,0.0141,33.68,-48.7,105.84
1440,15.0,10.0,6.323,15.014,10.014,6.293,0.0357,33.7,-48.81,105.81
1441,15.0,10.0,6.308,14.991,10.024,6.289,0.032,33.77,-48.85,105.88
1442,15.0,10.0,6.293,15.016,10.019,6.251,0.0486,33.71,-48.94,105.8
1443,15.0,10.0,6.278,14.996,10.014,6.243,0.0376,33.74,-49.01,105.9
1444,15.0,10.0,6.263,14.988,9.983,6.267,0.0215,33.67,-48.98,106.01
1445,15.0,10.0,6.248,15.006,10.003,6.261,0.0154,33.69,-48.94,105.88
1446,15.0,10.0,6.233,14.991,9.977,6.21,0.0337,33.64,-49.17,106.03
1447,15.0,10.0,6.218,15.008,9.972,6.196,0.0366,33.6,-49.19,105.98
1448,15.0,10.0,6.203,15.012,9.996,6.161,0.0437,33.66,-49.27,105.91
1449,15.0,10.0,6.188,14.991,10.025,6.155,0.0416,33.77,-49.29,105.92
1450,15.0,10.0,6.173,15.016,9.983,6.186,0.0272,33.62,-49.2,105.93
1451,15.0,10.0,6.158,15.001,10.017,6.148,0.0193,33.73,-49.31,105.91
1452,15.0,10.0,6.143,14.974,10.007,6.167,0.0358,33.75,-49.31,106.03
1453,15.0,10.0,6.128,14.991,10.0,6.148,0.0227,33.71,-49.35,105.99
1454,15.0,10.0,6.113,15.012,9.991,6.114,0.0146,33.65,-49.44,105.94
1455,15.0,10.0,6.098,15.011,10.004,6.102,0.013,33.68,-49.46,105.91
1456,15.0,10.0,6.083,15.024,9.998,6.058,0.034,33.64,-49.59,105.89
1457,15.0,10.0,6.068,14.989,10.007,6.105,0.0394,33.73,-49.49,105.99
1458,15.0,10.0,6.053,15.027,9.98,6.051,0.0341,33.59,-49.63,105.93
1459,15.0,10.0,6.038,14.996,9.999,6.031,0.0078,33.69,-49.73,106.0
1460,15.0,10.0,6.023,14.981,10.041,6.034,0.0465,33.83,-49.7,105.95
1461,15.0,10.0,6.008,14.992,9.992,6.021,0.0175,33.68,-49.78,106.04
1462,15.0,10.0,5.992,14.979,9.995,6.029,0.0427,33.71,-49.77,106.08
1463,15.0,10.0,5.977,14.979,10.012,5.981,0.0243,33.76,-49.91,106.05
1464,15.0,10.0,5.962,14.975,9.977,5.991,0.0447,33.67,-49.93,106.16
1465,15.0,10.0,5.947,14.991,10.011,5.95,0.0143,33.73,-49.99,106.02
1466,15.0,10.0,5.932,15.013,10.021,5.939,0.0261,33.72,-49.97,105.9
1467,15.0,10.0,5.917,14.991,9.984,5.94,0.029,33.66,-50.05,106.09
1468,15.0,10.0,5.902,15.011,10.002,5.883,0.0228,33.68,-50.19,105.98
1469,15.0,10.0,5.887,15.007,9.993,5.912,0.0264,33.66,-50.11,106.01
1470,15.0,10.0,5.872,14.998,9.985,5.863,0.0178,33.66,-50.3,106.08
1471,15.0,10.0,5.857,14.98,9.997,5.864,0.021,33.72,-50.31,106.11
1472,15.0,10.0,5.842,14.999,10.017,5.819,0.0288,33.74,-50.4,106.0
1473,15.0,10.0,5.827,14.996,10.01,5.822,0.0118,33.72,-50.4,106.03
1474,15.0,10.0,5.812,14.98,9.991,5.848,0.0418,33.7,-50.37,106.14
1475,15.0,10.0,5.797,15.02,9.983,5.791,0.0275,33.61,-50.49,106.01
1476,15.0,10.0,5.782,14.966,10.043,5.814,0.0631,33.86,-50.44,106.06
1477,15.0,10.0,5.767,14.986,10.031,5.783,0.0371,33.8,-50.52,106.02
1478,15.0,10.0,5.752,15.02,9.972,5.766,0.0374,33.58,-50.59,106.04
1479,15.0,10.0,5.737,15.014,9.994,5.74,0.0156,33.65,-50.66,106.01
1480,15.0,10.0,5.722,14.991,10.003,5.738,0.0181,33.71,-50.7,106.08
1481,15.0,10.0,5.707,15.0,10.029,5.696,0.0314,33.77,-50.78,105.98
1482,15.0,10.0,5.692,14.998,9.993,5.688,0.0085,33.67,-50.86,106.09
1483,15.0,10.0,5.677,15.001,10.012,5.675,0.012,33.72,-50.87,106.03
1484,15.0,10.0,5.662,14.996,10.016,5.651,0.0202,33.74,-50.95,106.04
1485,15.0,10.0,5.647,15.009,10.038,5.616,0.0502,33.78,-51.02,105.94
1486,15.0,10.0,5.632,15.027,9.97,5.607,0.0481,33.56,-51.1,106.05
1487,15.0,10.0,5.617,14.983,10.023,5.601,0.033,33.78,-51.13,106.09
1488,15.0,10.0,5.602,15.011,9.995,5.592,0.0157,33.66,-51.15,106.05
1489,15.0,10.0,5.587,14.995,9.991,5.593,0.0117,33.67,-51.18,106.12
1490,15.0,10.0,5.572,14.999,10.002,5.569,0.0039,33.7,-51.23,106.08
1491,15.0,10.0,5.557,14.991,10.011,5.542,0.021,33.74,-51.32,106.1
1492,15.0,10.0,5.542,15.022,9.985,5.574,0.0411,33.61,-51.2,106.04
1493,15.0,10.0,5.527,14.982,10.032,5.51,0.0405,33.81,-51.42,106.08
1494,15.0,10.0,5.512,14.991,9.977,5.548,0.0434,33.65,-51.35,106.18
1495,15.0,10.0,5.497,14.992,10.001,5.485,0.015,33.71,-51.52,106.13
1496,15.0,10.0,5.482,15.002,9.987,5.481,0.0128,33.65,-51.53,106.12
1497,15.0,10.0,5.467,14.993,10.02,5.497,0.0362,33.75,-51.46,106.07
1498,15.0,10.0,5.452,14.997,10.004,5.476,0.0241,33.71,-51.54,106.1
1499,15.0,10.0,5.437,14.992,9.998,5.451,0.0164,33.7,-51.63,106.14
1500,15.0,10.0,5.422,14.988,10.001,5.433,0.0164,33.71,-51.7,106.15
1501,15.0,10.0,5.407,14.993,10.007,5.426,0.0214,33.72,-51.7,106.11
1502,15.0,10.0,5.392,14.987,10.015,5.363,0.0349,33.75,-51.91,106.12
1503,15.0,10.0,5.377,15.004,10.0,5.376,0.0038,33.68,-51.85,106.09
1504,15.0,10.0,5.362,14.997,9.985,5.355,0.0175,33.66,-51.95,106.16
1505,15.0,10.0,5.347,14.986,9.999,5.368,0.0253,33.71,-51.91,106.17
1506,15.0,10.0,5.332,14.971,9.998,5.361,0.0411,33.74,-51.97,106.23
1507,15.0,10.0,5.317,14.993,9.996,5.323,0.0101,33.69,-52.05,106.15
1508,15.0,10.0,5.302,14.999,9.98,5.326,0.0313,33.64,-52.05,106.17
1509,15.0,10.0,5.287,14.99,10.016,5.282,0.0196,33.75,-52.16,106.11
1510,15.0,10.0,5.272,14.999,9.993,5.259,0.015,33.67,-52.25,106.14
1511,15.0,10.0,5.257,14.992,9.998,5.231,0.0276,33.7,-52.34,106.16
1512,15.0,10.0,5.242,15.022,10.01,5.225,0.0301,33.68,-52.29,106.0
1513,15.0,10.0,5.227,14.997,10.01,5.212,0.0183,33.72,-52.38,106.11
1514,15.0,10.0,5.212,15.0,9.994,5.221,0.0102,33.67,-52.37,106.14
1515,15.0,10.0,5.197,14.97,10.022,5.201,0.0373,33.8,-52.45,106.18
1516,15.0,10.0,5.182,14.998,10.008,5.187,0.0099,33.72,-52.46,106.11
1517,15.0,10.0,5.167,15.009,9.992,5.172,0.0136,33.65,-52.51,106.11
1518,15.0,10.0,5.152,14.998,10.009,5.146,0.0112,33.72,-52.59,106.11
1519,15.0,10.0,5.137,14.986,9.985,5.153,0.0264,33.67,-52.62,106.22
1520,15.0,10.0,5.122,14.993,10.025,5.09,0.0411,33.77,-52.76,106.09
1521,15.0,10.0,5.107,14.977,9.993,5.161,0.0589,33.71,-52.6,106.23
1522,15.0,10.0,5.092,14.981,10.0,5.103,0.0214,33.72,-52.77,106.2
1523,15.0,10.0,5.077,15.007,9.974,5.107,0.0398,33.61,-52.74,106.17
1524,15.0,10.0,5.062,14.989,10.005,5.056,0.0137,33.72,-52.9,106.16
1525,15.0,10.0,5.047,14.996,10.009,5.018,0.0311,33.72,-53.0,106.12
1526,15.0,10.0,5.032,14.977,9.994,5.039,0.0246,33.71,-52.99,106.24
1527,15.0,10.0,5.017,14.991,9.989,5.063,0.0477,33.68,-52.9,106.19
1528,15.0,10.0,5.002,14.998,9.999,4.994,0.0084,33.69,-53.09,106.14
1529,15.0,10.0,4.987,15.0,10.023,4.987,0.0234,33.75,-53.07,106.07
1530,15.0,10.0,4.972,14.999,10.005,4.978,0.008,33.71,-53.13,106.12
1531,15.0,10.0,4.957,15.004,9.994,4.965,0.0107,33.67,-53.18,106.13
1532,15.0,10.0,4.942,14.984,10.001,4.959,0.0227,33.72,-53.22,106.19
1533,15.0,10.0,4.927,15.008,10.004,4.896,0.032,33.69,-53.37,106.09
1534,15.0,10.0,4.912,14.98,10.013,4.887,0.0346,33.76,-53.45,106.17
1535,15.0,10.0,4.897,14.996,10.005,4.889,0.0104,33.71,-53.42,106.13
1536,15.0,10.0,4.882,14.987,9.989,4.885,0.0174,33.68,-53.47,106.21
1537,15.0,10.0,4.867,15.005,10.007,4.828,0.04,33.7,-53.59,106.09
1538,15.0,10.0,4.852,15.008,10.0,4.857,0.0095,33.68,-53.5,106.09
1539,15.0,10.0,4.837,14.992,9.981,4.831,0.0217,33.65,-53.64,106.21
1540,15.0,10.0,4.822,14.988,9.985,4.864,0.0466,33.67,-53.54,106.21
1541,15.0,10.0,4.807,15.026,9.993,4.786,0.0342,33.63,-53.7,106.04
1542,15.0,10.0,4.792,14.993,10.001,4.783,0.0112,33.71,-53.76,106.15
1543,15.0,10.0,4.777,14.977,9.99,4.78,0.025,33.7,-53.82,106.24
1544,15.0,10.0,4.762,14.994,9.991,4.785,0.0258,33.68,-53.77,106.17
1545,15.0,10.0,4.747,15.001,9.996,4.749,0.0048,33.68,-53.86,106.13
1546,15.0,10.0,4.732,14.994,10.021,4.699,0.0394,33.76,-54.0,106.08
1547,15.0,10.0,4.717,15.007,10.0,4.701,0.0176,33.68,-53.99,106.09
1548,15.0,10.0,4.702,15.007,10.015,4.703,0.0164,33.72,-53.97,106.05
1549,15.0,10.0,4.687,14.999,10.007,4.7,0.0146,33.71,-54.01,106.1
1550,15.0,10.0,4.672,14.982,10.015,4.648,0.0332,33.76,-54.19,106.14
1551,15.0,10.0,4.657,14.996,10.018,4.649,0.02,33.74,-54.16,106.08
1552,15.0,10.0,4.642,14.976,9.964,4.669,0.0511,33.64,-54.21,106.3
1553,15.0,10.0,4.627,14.973,10.018,4.666,0.0507,33.79,-54.15,106.17
1554,15.0,10.0,4.612,14.981,10.014,4.624,0.0261,33.76,-54.27,106.15
1555,15.0,10.0,4.597,14.98,10.008,4.608,0.0239,33.75,-54.33,106.16
1556,15.0,10.0,4.582,15.014,9.982,4.589,0.0235,33.62,-54.36,106.1
1557,15.0,10.0,4.567,14.972,10.005,4.619,0.06,33.75,-54.31,106.21
1558,15.0,10.0,4.552,14.991,9.982,4.575,0.0307,33.66,-54.44,106.19
1559,15.0,10.0,4.537,14.96,10.016,4.57,0.0542,33.8,-54.48,106.22
1560,15.0,10.0,4.522,15.01,9.989,4.519,0.0152,33.64,-54.57,106.09
1561,15.0,10.0,4.507,14.992,9.981,4.525,0.0278,33.65,-54.6,106.18
1562,15.0,10.0,4.492,14.987,9.994,4.501,0.0165,33.7,-54.67,106.16
1563,15.0,10.0,4.477,14.978,10.01,4.486,0.0256,33.76,-54.71,106.15
1564,15.0,10.0,4.462,14.994,9.981,4.485,0.0303,33.65,-54.72,106.17
1565,15.0,10.0,4.447,14.999,10.006,4.43,0.0174,33.71,-54.85,106.07
1566,15.0,10.0,4.432,14.986,10.013,4.424,0.0209,33.75,-54.88,106.1
1567,15.0,10.0,4.417,14.988,10.022,4.405,0.0281,33.77,-54.93,106.07
1568,15.0,10.0,4.402,14.999,10.004,4.42,0.0187,33.7,-54.88,106.07
1569,15.0,10.0,4.387,14.993,9.995,4.353,0.0354,33.69,-55.12,106.11
1570,15.0,10.0,4.372,15.005,9.991,4.386,0.0172,33.66,-54.99,106.08
