timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg
795,20.061,0.0,8.674,20.051,0.036,8.711,0.0519,0.1,-36.69,94.35
796,20.068,0.0,8.665,20.035,0.008,8.676,0.0364,0.02,-36.84,94.47
797,20.076,0.0,8.655,20.075,-0.029,8.676,0.0362,-0.08,-36.75,94.26
798,20.083,0.0,8.646,20.076,-0.014,8.66,0.0216,-0.04,-36.81,94.28
799,20.091,0.0,8.636,20.079,0.017,8.646,0.0228,0.05,-36.85,94.27
800,20.098,0.0,8.627,20.11,-0.008,8.643,0.0216,-0.02,-36.79,94.12
801,20.106,0.0,8.618,20.112,-0.025,8.616,0.0257,-0.07,-36.87,94.13
802,20.113,0.0,8.608,20.099,0.011,8.622,0.023,0.03,-36.88,94.19
803,20.121,0.0,8.599,20.126,0.024,8.603,0.0251,0.07,-36.89,94.07
804,20.128,0.0,8.59,20.154,0.021,8.553,0.0491,0.06,-36.99,93.98
805,20.136,0.0,8.58,20.116,0.0,8.57,0.0223,0.0,-37.01,94.15
806,20.143,0.0,8.571,20.141,-0.017,8.58,0.0195,-0.05,-36.93,94.01
807,20.151,0.0,8.561,20.141,-0.003,8.567,0.0113,-0.01,-36.97,94.03
808,20.158,0.0,8.552,20.131,0.019,8.582,0.0447,0.06,-36.94,94.07
809,20.166,0.0,8.543,20.165,-0.008,8.545,0.0085,-0.02,-36.99,93.93
810,20.173,0.0,8.533,20.163,-0.012,8.52,0.0208,-0.03,-37.08,93.96
811,20.181,0.0,8.524,20.181,-0.023,8.511,0.0261,-0.06,-37.07,93.87
812,20.188,0.0,8.515,20.198,-0.007,8.484,0.0334,-0.02,-37.12,93.81
813,20.196,0.0,8.505,20.182,-0.023,8.528,0.0355,-0.07,-37.01,93.85
814,20.203,0.0,8.496,20.173,-0.005,8.537,0.0514,-0.01,-37.0,93.89
815,20.211,0.0,8.486,20.204,-0.009,8.508,0.0241,-0.03,-37.03,93.76
816,20.218,0.0,8.477,20.22,0.009,8.47,0.0115,0.03,-37.12,93.71
817,20.226,0.0,8.468,20.252,-0.005,8.45,0.0316,-0.01,-37.11,93.56
818,20.233,0.0,8.458,20.227,0.001,8.439,0.0201,0.0,-37.2,93.7
819,20.241,0.0,8.449,20.228,-0.013,8.492,0.0467,-0.04,-37.03,93.65
820,20.248,0.0,8.44,20.239,-0.013,8.45,0.0191,-0.04,-37.14,93.63
821,20.256,0.0,8.43,20.269,0.007,8.408,0.0273,0.02,-37.21,93.51
822,20.263,0.0,8.421,20.247,-0.002,8.437,0.0233,-0.01,-37.16,93.6
823,20.271,0.0,8.411,20.287,-0.002,8.392,0.0251,-0.01,-37.22,93.43
824,20.278,0.0,8.402,20.29,0.022,8.407,0.025,0.06,-37.17,93.4
825,20.286,0.0,8.393,20.273,0.025,8.415,0.036,0.07,-37.18,93.48
826,20.293,0.0,8.383,20.313,0.021,8.369,0.032,0.06,-37.24,93.32
827,20.301,0.0,8.374,20.292,-0.024,8.406,0.0407,-0.07,-37.17,93.39
828,20.308,0.0,8.365,20.287,0.009,8.395,0.0382,0.03,-37.21,93.43
829,20.316,0.0,8.355,20.319,0.003,8.39,0.0355,0.01,-37.16,93.27
830,20.323,0.0,8.346,20.311,-0.001,8.364,0.0222,-0.0,-37.26,93.33
831,20.331,0.0,8.337,20.33,-0.021,8.357,0.0293,-0.06,-37.24,93.24
832,20.338,0.0,8.327,20.323,0.023,8.358,0.0409,0.06,-37.25,93.27
833,20.346,0.0,8.318,20.338,-0.032,8.342,0.0408,-0.09,-37.27,93.21
834,20.353,0.0,8.308,20.326,-0.003,8.347,0.0477,-0.01,-37.28,93.27
835,20.361,0.0,8.299,20.369,-0.037,8.286,0.0406,-0.11,-37.38,93.1
836,20.368,0.0,8.29,20.352,-0.015,8.315,0.0337,-0.04,-37.33,93.16
837,20.376,0.0,8.28,20.374,0.02,8.276,0.0202,0.06,-37.4,93.08
838,20.383,0.0,8.271,20.39,-0.006,8.271,0.0092,-0.02,-37.38,93.0
839,20.391,0.0,8.262,20.389,0.019,8.269,0.0207,0.05,-37.39,93.01
840,20.398,0.0,8.252,20.392,-0.014,8.254,0.015,-0.04,-37.44,93.0
841,20.406,0.0,8.243,20.388,0.002,8.24,0.0183,0.0,-37.49,93.04
842,20.413,0.0,8.233,20.412,0.007,8.239,0.0092,0.02,-37.44,92.91
843,20.421,0.0,8.224,20.428,-0.034,8.196,0.0444,-0.09,-37.54,92.86
844,20.428,0.0,8.215,20.437,-0.036,8.18,0.0511,-0.1,-37.57,92.83
845,20.436,0.0,8.205,20.426,0.02,8.229,0.0322,0.06,-37.44,92.85
846,20.443,0.0,8.196,20.444,-0.005,8.218,0.0223,-0.01,-37.44,92.76
847,20.451,0.0,8.187,20.458,0.011,8.2,0.0183,0.03,-37.46,92.7
848,20.458,0.0,8.177,20.462,-0.015,8.192,0.0212,-0.04,-37.48,92.69
849,20.466,0.0,8.168,20.458,-0.03,8.155,0.0339,-0.08,-37.6,92.74
850,20.473,0.0,8.158,20.476,0.007,8.127,0.0323,0.02,-37.65,92.67
851,20.481,0.0,8.149,20.506,0.026,8.129,0.0416,0.07,-37.58,92.51
852,20.488,0.0,8.14,20.506,-0.01,8.12,0.0286,-0.03,-37.61,92.52
853,20.496,0.0,8.13,20.498,0.011,8.133,0.0119,0.03,-37.58,92.55
854,20.503,0.0,8.121,20.514,0.0,8.124,0.0106,0.0,-37.58,92.48
855,20.511,0.0,8.112,20.516,-0.009,8.135,0.0257,-0.02,-37.54,92.46
856,20.518,0.0,8.102,20.53,0.02,8.061,0.0478,0.06,-37.74,92.44
857,20.526,0.0,8.093,20.515,0.011,8.097,0.016,0.03,-37.66,92.49
858,20.533,0.0,8.083,20.53,0.016,8.092,0.0187,0.05,-37.64,92.41
859,20.541,0.0,8.074,20.54,0.029,8.089,0.0327,0.08,-37.63,92.37
860,20.548,0.0,8.065,20.555,0.004,8.073,0.0112,0.01,-37.65,92.3
861,20.556,0.0,8.055,20.546,0.03,8.074,0.0365,0.08,-37.66,92.34
862,20.563,0.0,8.046,20.579,0.03,8.02,0.0429,0.08,-37.76,92.22
863,20.571,0.0,8.037,20.559,-0.035,8.062,0.0451,-0.1,-37.67,92.29
864,20.578,0.0,8.027,20.577,-0.008,8.007,0.0219,-0.02,-37.8,92.24
865,20.586,0.0,8.018,20.585,0.021,7.997,0.0292,0.06,-37.82,92.2
866,20.593,0.0,8.008,20.607,-0.008,7.998,0.0194,-0.02,-37.76,92.08
867,20.601,0.0,7.999,20.612,-0.031,7.969,0.0445,-0.09,-37.84,92.08
868,20.608,0.0,7.99,20.58,-0.033,8.028,0.0579,-0.09,-37.73,92.2
869,20.616,0.0,7.98,20.604,-0.006,7.981,0.0133,-0.02,-37.82,92.11
870,20.623,0.0,7.971,20.621,0.012,7.954,0.0207,0.03,-37.87,92.05
871,20.631,0.0,7.962,20.613,-0.001,7.969,0.0194,-0.0,-37.84,92.08
872,20.638,0.0,7.952,20.645,-0.014,7.948,0.0158,-0.04,-37.83,91.92
873,20.646,0.0,7.943,20.654,-0.006,7.956,0.0165,-0.02,-37.79,91.87
874,20.653,0.0,7.934,20.632,0.003,7.943,0.0238,0.01,-37.88,92.0
875,20.661,0.0,7.924,20.651,0.005,7.944,0.0226,0.01,-37.83,91.9
876,20.668,0.0,7.915,20.659,0.02,7.898,0.0282,0.06,-37.96,91.89
877,20.676,0.0,7.905,20.689,-0.014,7.906,0.0191,-0.04,-37.86,91.72
878,20.683,0.0,7.896,20.681,0.024,7.908,0.0273,0.07,-37.88,91.76
879,20.691,0.0,7.887,20.712,-0.014,7.891,0.0259,-0.04,-37.86,91.61
880,20.698,0.0,7.877,20.697,0.024,7.896,0.0303,0.07,-37.88,91.69
881,20.706,0.0,7.868,20.7,-0.013,7.88,0.0183,-0.04,-37.92,91.68
882,20.713,0.0,7.859,20.705,0.003,7.889,0.0312,0.01,-37.88,91.65
883,20.721,0.0,7.849,20.715,0.013,7.837,0.0184,0.04,-38.02,91.64
884,20.728,0.0,7.84,20.716,0.01,7.842,0.0158,0.03,-38.0,91.62
885,20.736,0.0,7.83,20.722,-0.021,7.867,0.0442,-0.06,-37.91,91.57
886,20.743,0.0,7.821,20.724,-0.017,7.845,0.0355,-0.05,-37.97,91.58
887,20.751,0.0,7.812,20.763,0.017,7.804,0.0221,0.05,-38.01,91.41
888,20.758,0.0,7.802,20.773,0.001,7.795,0.0167,0.0,-38.02,91.36
889,20.766,0.0,7.793,20.751,0.011,7.826,0.0375,0.03,-37.97,91.45
890,20.773,0.0,7.784,20.787,-0.002,7.765,0.0232,-0.01,-38.07,91.3
891,20.781,0.0,7.774,20.787,0.032,7.776,0.0323,0.09,-38.04,91.3
892,20.788,0.0,7.765,20.79,-0.029,7.767,0.0288,-0.08,-38.06,91.29
893,20.796,0.0,7.755,20.798,-0.019,7.765,0.0211,-0.05,-38.05,91.25
894,20.803,0.0,7.746,20.793,-0.001,7.763,0.0193,-0.0,-38.07,91.27
895,20.811,0.0,7.737,20.836,-0.019,7.767,0.0439,-0.05,-37.96,91.04
896,20.818,0.0,7.727,20.817,0.007,7.751,0.0251,0.02,-38.05,91.15
897,20.826,0.0,7.718,20.822,0.008,7.764,0.0472,0.02,-38.0,91.12
898,20.833,0.0,7.709,20.809,0.012,7.735,0.0381,0.03,-38.12,91.21
899,20.841,0.0,7.699,20.84,0.012,7.707,0.0142,0.03,-38.13,91.07
900,20.848,0.0,7.69,20.841,-0.011,7.668,0.0255,-0.03,-38.25,91.09
901,20.856,0.0,7.68,20.892,0.027,7.629,0.0686,0.07,-38.25,90.84
902,20.863,0.0,7.671,20.857,-0.02,7.673,0.0214,-0.06,-38.2,91.0
903,20.871,0.0,7.662,20.869,0.028,7.69,0.0397,0.08,-38.12,90.92
904,20.878,0.0,7.652,20.861,0.026,7.687,0.0468,0.07,-38.14,90.97
905,20.886,0.0,7.643,20.883,-0.012,7.662,0.0223,-0.03,-38.17,90.87
906,20.893,0.0,7.634,20.888,-0.008,7.661,0.0287,-0.02,-38.16,90.84
907,20.901,0.0,7.624,20.882,0.03,7.656,0.0475,0.08,-38.19,90.88
908,20.908,0.0,7.615,20.922,-0.027,7.586,0.0414,-0.07,-38.31,90.71
909,20.916,0.0,7.606,20.918,-0.009,7.607,0.0091,-0.02,-38.25,90.72
910,20.923,0.0,7.596,20.918,0.003,7.617,0.0219,0.01,-38.22,90.71
911,20.931,0.0,7.587,20.923,-0.017,7.588,0.0184,-0.05,-38.3,90.71
912,20.938,0.0,7.577,20.96,-0.013,7.555,0.0344,-0.04,-38.32,90.53
913,20.946,0.0,7.568,20.953,-0.021,7.561,0.0235,-0.06,-38.31,90.56
914,20.953,0.0,7.559,20.949,-0.002,7.598,0.0394,-0.01,-38.21,90.56
915,20.961,0.0,7.549,20.951,-0.033,7.608,0.068,-0.09,-38.18,90.54
916,20.968,0.0,7.54,20.964,-0.009,7.516,0.0259,-0.03,-38.42,90.53
917,20.976,0.0,7.531,20.975,-0.012,7.562,0.0334,-0.03,-38.26,90.45
918,20.983,0.0,7.521,20.965,0.041,7.544,0.05,0.11,-38.33,90.51
919,20.991,0.0,7.512,20.987,0.016,7.546,0.0385,0.04,-38.28,90.39
920,20.998,0.0,7.502,21.006,-0.016,7.509,0.0194,-0.04,-38.34,90.31
921,21.006,0.0,7.493,21.0,-0.028,7.483,0.0305,-0.08,-38.44,90.36
922,21.013,0.0,7.484,21.001,-0.011,7.501,0.0239,-0.03,-38.38,90.34
923,21.021,0.0,7.474,21.023,0.005,7.473,0.0052,0.01,-38.41,90.25
924,21.028,0.0,7.465,21.04,-0.005,7.448,0.0211,-0.01,-38.45,90.17
925,21.036,0.0,7.456,21.026,-0.027,7.463,0.0295,-0.07,-38.44,90.24
926,21.043,0.0,7.446,21.043,-0.016,7.473,0.0311,-0.04,-38.37,90.14
927,21.051,0.0,7.437,21.033,-0.003,7.463,0.0314,-0.01,-38.42,90.2
928,21.058,0.0,7.427,21.052,-0.006,7.452,0.0256,-0.02,-38.41,90.1
929,21.066,0.0,7.418,21.067,-0.022,7.421,0.0224,-0.06,-38.46,90.04
930,21.073,0.0,7.409,21.065,-0.009,7.426,0.0208,-0.03,-38.45,90.05
931,21.081,0.0,7.399,21.093,-0.019,7.368,0.0382,-0.05,-38.56,89.93
932,21.088,0.0,7.39,21.092,0.009,7.372,0.0199,0.02,-38.55,89.94
933,21.096,0.0,7.381,21.097,-0.005,7.374,0.0084,-0.01,-38.53,89.91
934,21.103,0.0,7.371,21.108,-0.014,7.324,0.0495,-0.04,-38.66,89.88
935,21.111,0.0,7.362,21.095,0.058,7.355,0.0603,0.16,-38.6,89.93
936,21.118,0.0,7.352,21.114,0.009,7.33,0.0248,0.03,-38.62,89.84
937,21.126,0.0,7.343,21.131,-0.02,7.345,0.0207,-0.05,-38.54,89.74
938,21.133,0.0,7.334,21.116,0.022,7.382,0.0556,0.06,-38.47,89.8
939,21.141,0.0,7.324,21.136,-0.007,7.35,0.0272,-0.02,-38.51,89.71
940,21.148,0.0,7.315,21.169,0.004,7.308,0.0225,0.01,-38.56,89.56
941,21.156,0.0,7.306,21.109,0.034,7.367,0.0841,0.09,-38.53,89.85
942,21.163,0.0,7.296,21.158,-0.02,7.304,0.0221,-0.05,-38.59,89.62
943,21.171,0.0,7.287,21.187,-0.005,7.267,0.0263,-0.01,-38.63,89.49
944,21.178,0.0,7.278,21.176,-0.009,7.306,0.03,-0.03,-38.55,89.52
945,21.185,0.0,7.268,21.19,-0.014,7.294,0.03,-0.04,-38.55,89.46
946,21.193,0.0,7.259,21.196,0.003,7.222,0.0373,0.01,-38.75,89.47
947,21.2,0.0,7.249,21.2,0.006,7.279,0.0304,0.02,-38.57,89.41
948,21.208,0.0,7.24,21.219,-0.01,7.245,0.0155,-0.03,-38.62,89.33
949,21.215,0.0,7.231,21.22,0.0,7.221,0.0103,0.0,-38.69,89.34
950,21.223,0.0,7.221,21.229,-0.029,7.234,0.0318,-0.08,-38.63,89.28
951,21.23,0.0,7.212,21.235,-0.004,7.208,0.0074,-0.01,-38.69,89.26
952,21.238,0.0,7.203,21.233,0.013,7.185,0.0225,0.03,-38.77,89.28
953,21.245,0.0,7.193,21.24,0.025,7.204,0.028,0.07,-38.69,89.24
954,21.253,0.0,7.184,21.26,0.039,7.195,0.0417,0.11,-38.67,89.13
955,21.26,0.0,7.174,21.266,-0.003,7.185,0.0125,-0.01,-38.69,89.11
956,21.268,0.0,7.165,21.254,0.039,7.198,0.0529,0.1,-38.68,89.16
957,21.275,0.0,7.156,21.288,-0.013,7.165,0.0203,-0.03,-38.69,89.0
958,21.283,0.0,7.146,21.279,-0.011,7.156,0.0151,-0.03,-38.74,89.05
959,21.29,0.0,7.137,21.309,-0.009,7.121,0.0258,-0.02,-38.77,88.91
960,21.298,0.0,7.128,21.286,0.004,7.182,0.0562,0.01,-38.64,89.0
961,21.305,0.0,7.118,21.311,0.035,7.1,0.0402,0.09,-38.83,88.91
962,21.313,0.0,7.109,21.342,-0.034,7.089,0.0488,-0.09,-38.78,88.75
963,21.32,0.0,7.099,21.315,0.0,7.093,0.009,0.0,-38.84,88.89
964,21.328,0.0,7.09,21.331,-0.023,7.106,0.0281,-0.06,-38.76,88.8
965,21.335,0.0,7.081,21.33,0.009,7.08,0.0108,0.02,-38.84,88.82
966,21.343,0.0,7.071,21.341,0.026,7.088,0.0305,0.07,-38.79,88.75
967,21.35,0.0,7.062,21.353,0.019,7.061,0.0188,0.05,-38.84,88.7
968,21.358,0.0,7.053,21.345,-0.006,7.067,0.0203,-0.02,-38.84,88.74
969,21.365,0.0,7.043,21.372,-0.007,7.079,0.0373,-0.02,-38.74,88.59
970,21.373,0.0,7.034,21.361,-0.022,7.047,0.0285,-0.06,-38.86,88.67
971,21.38,0.0,7.024,21.398,0.004,7.01,0.0234,0.01,-38.88,88.48
972,21.388,0.0,7.015,21.399,-0.011,6.967,0.0508,-0.03,-39.0,88.5
973,21.395,0.0,7.006,21.406,-0.001,6.983,0.0253,-0.0,-38.94,88.45
974,21.403,0.0,6.996,21.405,-0.029,6.995,0.0287,-0.08,-38.9,88.45
975,21.41,0.0,6.987,21.387,-0.019,7.034,0.0557,-0.05,-38.83,88.53
976,21.418,0.0,6.978,21.413,0.026,6.986,0.0276,0.07,-38.91,88.41
977,21.425,0.0,6.968,21.424,-0.049,7.006,0.0625,-0.13,-38.82,88.34
978,21.433,0.0,6.959,21.44,-0.009,6.972,0.0177,-0.03,-38.88,88.27
979,21.44,0.0,6.949,21.431,0.017,6.99,0.0449,0.05,-38.85,88.31
980,21.448,0.0,6.94,21.443,0.017,6.937,0.0181,0.05,-38.98,88.28
981,21.455,0.0,6.931,21.485,0.022,6.867,0.0737,0.06,-39.07,88.08
982,21.463,0.0,6.921,21.452,-0.012,6.911,0.0197,-0.03,-39.03,88.24
983,21.47,0.0,6.912,21.451,-0.003,6.937,0.0323,-0.01,-38.95,88.23
984,21.478,0.0,6.903,21.473,-0.014,6.911,0.0171,-0.04,-38.98,88.12
985,21.485,0.0,6.893,21.493,-0.021,6.902,0.0239,-0.05,-38.95,88.02
986,21.493,0.0,6.884,21.509,0.007,6.871,0.0213,0.02,-39.0,87.95
987,21.5,0.0,6.875,21.487,-0.035,6.91,0.0515,-0.09,-38.94,88.04
988,21.508,0.0,6.865,21.512,-0.029,6.906,0.0499,-0.08,-38.89,87.91
989,21.515,0.0,6.856,21.525,-0.012,6.855,0.0152,-0.03,-39.01,87.86
990,21.523,0.0,6.846,21.515,-0.001,6.84,0.0102,-0.0,-39.08,87.93
991,21.53,0.0,6.837,21.528,0.014,6.83,0.0161,0.04,-39.07,87.86
992,21.538,0.0,6.828,21.535,0.02,6.816,0.0238,0.05,-39.1,87.83
993,21.545,0.0,6.818,21.556,-0.002,6.819,0.0107,-0.01,-39.03,87.71
994,21.553,0.0,6.809,21.562,-0.004,6.795,0.0166,-0.01,-39.09,87.69
995,21.56,0.0,6.8,21.53,-0.022,6.82,0.0426,-0.06,-39.1,87.85
996,21.568,0.0,6.79,21.559,0.004,6.771,0.0217,0.01,-39.16,87.72
997,21.575,0.0,6.781,21.588,-0.035,6.763,0.0408,-0.09,-39.11,87.56
998,21.583,0.0,6.771,21.589,-0.007,6.778,0.0112,-0.02,-39.07,87.55
999,21.59,0.0,6.762,21.59,-0.01,6.791,0.0309,-0.03,-39.03,87.54
1000,21.598,0.0,6.753,21.591,-0.017,6.767,0.0232,-0.05,-39.09,87.54
1001,21.605,0.0,6.743,21.618,0.019,6.711,0.0392,0.05,-39.18,87.42
1002,21.613,0.0,6.734,21.598,-0.0,6.747,0.0193,-0.0,-39.13,87.51
1003,21.62,0.0,6.725,21.628,-0.009,6.695,0.032,-0.03,-39.2,87.37
1004,21.628,0.0,6.715,21.614,0.002,6.719,0.0147,0.01,-39.17,87.44
1005,21.635,0.0,6.706,21.642,0.002,6.722,0.0173,0.0,-39.09,87.28
1006,21.643,0.0,6.696,21.641,0.01,6.673,0.0253,0.03,-39.23,87.31
1007,21.65,0.0,6.687,21.66,0.021,6.657,0.0385,0.06,-39.23,87.21
1008,21.658,0.0,6.678,21.65,-0.01,6.7,0.0257,-0.03,-39.13,87.25
1009,21.665,0.0,6.668,21.635,0.019,6.722,0.0646,0.05,-39.11,87.32
1010,21.673,0.0,6.659,21.67,-0.002,6.7,0.0409,-0.01,-39.08,87.14
1011,21.68,0.0,6.65,21.67,0.006,6.682,0.0346,0.01,-39.13,87.14
1012,21.688,0.0,6.64,21.695,0.01,6.607,0.0352,0.03,-39.28,87.03
1013,21.695,0.0,6.631,21.689,-0.002,6.618,0.0149,-0.01,-39.27,87.07
1014,21.703,0.0,6.621,21.687,0.017,6.612,0.0248,0.04,-39.29,87.08
1015,21.71,0.0,6.612,21.715,0.028,6.634,0.0357,0.07,-39.16,86.92
1016,21.718,0.0,6.603,21.716,0.035,6.627,0.0431,0.09,-39.17,86.91
1017,21.725,0.0,6.593,21.719,0.013,6.578,0.0206,0.03,-39.3,86.92
1018,21.733,0.0,6.584,21.724,0.003,6.58,0.0099,0.01,-39.28,86.89
1019,21.74,0.0,6.575,21.73,0.009,6.604,0.0322,0.02,-39.2,86.85
1020,21.748,0.0,6.565,21.743,0.006,6.59,0.0264,0.02,-39.21,86.78
1021,21.755,0.0,6.556,21.745,0.015,6.583,0.0328,0.04,-39.22,86.77
1022,21.763,0.0,6.547,21.748,-0.039,6.602,0.0693,-0.1,-39.16,86.74
1023,21.77,0.0,6.537,21.762,0.02,6.532,0.0216,0.05,-39.32,86.69
1024,21.778,0.0,6.528,21.774,0.003,6.525,0.0059,0.01,-39.31,86.63
1025,21.785,0.0,6.518,21.792,-0.007,6.52,0.0098,-0.02,-39.28,86.53
1026,21.793,0.0,6.509,21.783,-0.005,6.531,0.0245,-0.01,-39.27,86.58
1027,21.8,0.0,6.5,21.795,-0.019,6.533,0.0388,-0.05,-39.23,86.51
1028,21.808,0.0,6.49,21.814,0.012,6.484,0.0151,0.03,-39.32,86.42
1029,21.815,0.0,6.481,21.821,-0.028,6.474,0.0295,-0.07,-39.33,86.39
1030,21.823,0.0,6.472,21.843,-0.029,6.441,0.0472,-0.08,-39.37,86.28
1031,21.83,0.0,6.462,21.832,-0.005,6.444,0.0188,-0.01,-39.39,86.34
1032,21.838,0.0,6.453,21.829,0.01,6.448,0.014,0.02,-39.38,86.36
1033,21.845,0.0,6.443,21.855,-0.012,6.399,0.0468,-0.03,-39.45,86.23
1034,21.853,0.0,6.434,21.86,-0.033,6.429,0.0342,-0.09,-39.36,86.19
1035,21.86,0.0,6.425,21.839,0.011,6.447,0.0326,0.03,-39.36,86.3
1036,21.868,0.0,6.415,21.867,0.008,6.463,0.0484,0.02,-39.24,86.14
1037,21.875,0.0,6.406,21.879,0.016,6.447,0.0443,0.04,-39.25,86.07
1038,21.883,0.0,6.397,21.881,0.021,6.417,0.0288,0.05,-39.33,86.08
1039,21.89,0.0,6.387,21.886,0.047,6.424,0.0595,0.12,-39.3,86.05
1040,21.898,0.0,6.378,21.903,-0.004,6.393,0.0161,-0.01,-39.34,85.96
1041,21.905,0.0,6.368,21.904,0.007,6.371,0.0074,0.02,-39.4,85.96
1042,21.913,0.0,6.359,21.923,-0.005,6.337,0.0246,-0.01,-39.44,85.87
1043,21.92,0.0,6.35,21.922,0.018,6.347,0.0187,0.05,-39.42,85.87
1044,21.928,0.0,6.34,21.936,0.003,6.34,0.0088,0.01,-39.4,85.8
1045,21.935,0.0,6.331,21.933,0.018,6.338,0.0191,0.05,-39.42,85.81
1046,21.943,0.0,6.322,21.941,-0.009,6.349,0.0286,-0.02,-39.37,85.77
1047,21.95,0.0,6.312,21.958,-0.017,6.284,0.0336,-0.04,-39.5,85.69
1048,21.958,0.0,6.303,21.974,-0.003,6.297,0.0174,-0.01,-39.42,85.6
1049,21.965,0.0,6.293,21.973,-0.027,6.297,0.0285,-0.07,-39.42,85.6
1050,21.973,0.0,6.284,21.973,-0.034,6.294,0.0352,-0.09,-39.43,85.6
1051,21.98,0.0,6.275,21.966,-0.007,6.316,0.044,-0.02,-39.39,85.63
1052,21.988,0.0,6.265,21.982,-0.005,6.286,0.0221,-0.01,-39.43,85.56
1053,21.995,0.0,6.256,21.978,0.004,6.295,0.0429,0.01,-39.41,85.57
1054,22.003,0.0,6.247,21.999,0.001,6.289,0.0429,0.0,-39.38,85.46
1055,22.01,0.0,6.237,21.976,-0.013,6.257,0.0415,-0.03,-39.52,85.6
1056,22.018,0.0,6.228,22.022,-0.023,6.196,0.0393,-0.06,-39.57,85.36
1057,22.025,0.0,6.218,22.004,-0.018,6.256,0.0462,-0.05,-39.46,85.44
1058,22.033,0.0,6.209,22.051,0.014,6.216,0.0233,0.04,-39.44,85.19
1059,22.04,0.0,6.2,22.057,0.009,6.18,0.0274,0.02,-39.52,85.17
1060,22.048,0.0,6.19,22.044,-0.003,6.17,0.0211,-0.01,-39.58,85.24
1061,22.055,0.0,6.181,22.058,-0.017,6.194,0.0212,-0.04,-39.48,85.16
1062,22.063,0.0,6.172,22.07,-0.006,6.173,0.0094,-0.02,-39.51,85.1
1063,22.07,0.0,6.162,22.068,-0.006,6.185,0.0233,-0.02,-39.48,85.1
1064,22.078,0.0,6.153,22.088,-0.027,6.154,0.0289,-0.07,-39.51,85.0
1065,22.085,0.0,6.144,22.103,0.005,6.132,0.0216,0.01,-39.53,84.93
1066,22.093,0.0,6.134,22.09,-0.028,6.145,0.0303,-0.07,-39.53,84.99
1067,22.1,0.0,6.125,22.114,0.038,6.106,0.045,0.1,-39.57,84.87
1068,22.108,0.0,6.115,22.082,0.034,6.155,0.0582,0.09,-39.52,85.03
1069,22.115,0.0,6.106,22.101,0.015,6.143,0.0421,0.04,-39.51,84.93
1070,22.123,0.0,6.097,22.117,0.029,6.073,0.038,0.08,-39.65,84.86
1071,22.13,0.0,6.088,22.112,0.022,6.088,0.0285,0.06,-39.63,84.89
1072,22.137,0.0,6.078,22.15,-0.011,6.022,0.0587,-0.03,-39.7,84.68
1073,22.145,0.0,6.069,22.131,0.005,6.071,0.0147,0.01,-39.62,84.78
1074,22.152,0.0,6.06,22.149,-0.007,6.047,0.0147,-0.02,-39.64,84.68
1075,22.159,0.0,6.051,22.175,-0.008,6.008,0.0469,-0.02,-39.67,84.55
1076,22.166,0.0,6.042,22.176,0.024,6.038,0.0263,0.06,-39.59,84.53
1077,22.174,0.0,6.033,22.159,0.01,6.056,0.0293,0.03,-39.58,84.63
1078,22.181,0.0,6.024,22.184,0.034,6.026,0.0346,0.09,-39.6,84.49
1079,22.188,0.0,6.015,22.183,0.018,6.028,0.0233,0.05,-39.6,84.5
1080,22.195,0.0,6.006,22.188,-0.001,6.056,0.0504,-0.0,-39.51,84.46
1081,22.202,0.0,5.997,22.185,0.013,6.024,0.0336,0.03,-39.6,84.49
1082,22.209,0.0,5.989,22.213,0.008,5.994,0.0107,0.02,-39.61,84.33
1083,22.216,0.0,5.98,22.223,0.016,5.977,0.0175,0.04,-39.62,84.29
1084,22.223,0.0,5.971,22.199,-0.034,6.02,0.0644,-0.09,-39.57,84.41
1085,22.23,0.0,5.962,22.208,-0.006,6.003,0.0462,-0.01,-39.6,84.36
1086,22.237,0.0,5.954,22.243,-0.021,5.987,0.04,-0.06,-39.54,84.17
1087,22.244,0.0,5.945,22.215,0.0,5.999,0.0607,0.0,-39.59,84.32
1088,22.251,0.0,5.937,22.256,0.004,5.891,0.0458,0.01,-39.77,84.12
1089,22.258,0.0,5.928,22.263,-0.029,5.914,0.0326,-0.07,-39.68,84.07
1090,22.264,0.0,5.92,22.279,0.013,5.923,0.0196,0.03,-39.62,83.98
1091,22.271,0.0,5.911,22.247,0.009,5.949,0.0461,0.02,-39.63,84.15
1092,22.278,0.0,5.903,22.293,0.02,5.895,0.0262,0.05,-39.65,83.9
1093,22.285,0.0,5.894,22.292,-0.028,5.88,0.0325,-0.07,-39.7,83.92
1094,22.291,0.0,5.886,22.288,-0.005,5.886,0.0063,-0.01,-39.69,83.94
1095,22.298,0.0,5.878,22.318,0.026,5.805,0.0794,0.07,-39.83,83.78
1096,22.304,0.0,5.869,22.3,-0.003,5.887,0.0187,-0.01,-39.66,83.87
1097,22.311,0.0,5.861,22.323,0.011,5.85,0.0201,0.03,-39.69,83.74
1098,22.318,0.0,5.853,22.313,0.025,5.834,0.032,0.07,-39.76,83.81
1099,22.324,0.0,5.845,22.332,-0.026,5.831,0.0305,-0.07,-39.72,83.7
1100,22.331,0.0,5.837,22.324,0.05,5.843,0.0504,0.13,-39.71,83.74
1101,22.337,0.0,5.829,22.334,0.017,5.841,0.0213,0.04,-39.69,83.68
