timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg
2007,24.0,-3.968,6.0,24.013,-3.984,5.933,0.0705,-9.42,-33.52,71.42
2008,24.0,-3.966,6.0,23.978,-4.001,6.014,0.0438,-9.47,-33.42,71.61
2009,24.0,-3.964,6.0,23.998,-3.968,5.99,0.0113,-9.39,-33.43,71.52
2010,24.0,-3.962,6.0,24.012,-3.929,5.968,0.0473,-9.29,-33.46,71.47
2011,24.0,-3.96,6.0,23.99,-3.957,5.993,0.0129,-9.37,-33.45,71.58
2012,24.0,-3.958,6.0,23.991,-3.958,6.016,0.0183,-9.37,-33.39,71.57
2013,24.0,-3.956,6.0,24.003,-3.907,5.958,0.0643,-9.24,-33.52,71.56
2014,24.0,-3.954,6.0,23.993,-3.94,5.975,0.0293,-9.33,-33.5,71.58
2015,24.0,-3.952,6.0,23.99,-3.984,5.969,0.0457,-9.43,-33.5,71.56
2016,24.0,-3.949,6.0,24.015,-3.872,5.97,0.0847,-9.16,-33.48,71.52
2017,24.0,-3.947,6.0,23.985,-3.93,5.97,0.0376,-9.3,-33.54,71.65
2018,24.0,-3.945,6.0,24.002,-3.978,5.957,0.054,-9.41,-33.49,71.49
2019,24.0,-3.942,6.0,23.999,-3.936,6.013,0.0139,-9.32,-33.39,71.54
2020,24.0,-3.94,6.0,23.99,-3.952,5.989,0.019,-9.35,-33.46,71.59
2021,24.0,-3.937,6.0,24.016,-3.91,5.981,0.0367,-9.25,-33.42,71.47
2022,24.0,-3.935,6.0,23.994,-3.944,6.005,0.0121,-9.33,-33.42,71.57
2023,24.0,-3.932,6.0,23.99,-3.937,5.979,0.0237,-9.32,-33.5,71.61
2024,24.0,-3.93,6.0,23.995,-3.934,6.008,0.0102,-9.31,-33.41,71.57
2025,24.0,-3.927,6.0,24.011,-3.886,5.958,0.0598,-9.19,-33.51,71.53
2026,24.0,-3.924,6.0,24.009,-3.904,5.987,0.025,-9.24,-33.44,71.52
2027,24.0,-3.921,6.0,24.025,-3.842,5.984,0.0845,-9.09,-33.42,71.48
2028,24.0,-3.919,6.0,24.003,-3.898,6.015,0.0255,-9.22,-33.39,71.55
2029,24.0,-3.916,6.0,24.003,-3.899,5.967,0.0372,-9.23,-33.51,71.57
2030,24.0,-3.913,6.0,24.008,-3.903,5.995,0.0138,-9.23,-33.42,71.52
2031,24.0,-3.91,6.0,23.995,-3.921,6.029,0.0309,-9.28,-33.37,71.58
2032,24.0,-3.907,6.0,24.01,-3.889,6.015,0.0252,-9.2,-33.37,71.52
2033,24.0,-3.904,6.0,23.996,-3.938,5.987,0.0371,-9.32,-33.46,71.57
2034,24.0,-3.901,6.0,23.999,-3.938,5.988,0.0391,-9.32,-33.45,71.55
2035,24.0,-3.897,6.0,24.004,-3.875,5.992,0.0245,-9.17,-33.45,71.58
2036,24.0,-3.894,6.0,24.011,-3.857,6.006,0.0397,-9.13,-33.4,71.55
2037,24.0,-3.891,6.0,24.003,-3.901,6.004,0.0114,-9.23,-33.41,71.55
2038,24.0,-3.888,6.0,23.994,-3.917,6.031,0.0433,-9.27,-33.37,71.59
2039,24.0,-3.884,6.0,23.982,-3.899,6.028,0.0365,-9.24,-33.42,71.69
2040,24.0,-3.881,6.0,23.992,-3.899,6.01,0.0224,-9.23,-33.43,71.63
2041,24.0,-3.877,6.0,24.003,-3.878,5.967,0.0335,-9.18,-33.52,71.59
2042,24.0,-3.874,6.0,23.982,-3.876,6.03,0.0351,-9.18,-33.43,71.71
2043,24.0,-3.87,6.0,24.009,-3.849,5.996,0.0236,-9.11,-33.44,71.58
2044,24.0,-3.867,6.0,23.994,-3.878,6.032,0.0349,-9.18,-33.38,71.63
2045,24.0,-3.863,6.0,23.999,-3.847,6.034,0.0377,-9.11,-33.38,71.63
2046,24.0,-3.859,6.0,23.996,-3.888,6.03,0.0421,-9.2,-33.38,71.61
2047,24.0,-3.855,6.0,24.008,-3.885,5.971,0.0419,-9.19,-33.49,71.55
2048,24.0,-3.852,6.0,23.991,-3.889,6.028,0.0475,-9.21,-33.4,71.64
2049,24.0,-3.848,6.0,23.999,-3.875,5.955,0.0531,-9.17,-33.56,71.62
2050,24.0,-3.844,6.0,23.984,-3.888,6.033,0.0578,-9.21,-33.41,71.68
2051,24.0,-3.84,6.0,23.999,-3.82,6.019,0.0268,-9.05,-33.43,71.66
2052,24.0,-3.836,6.0,24.013,-3.824,5.968,0.0366,-9.05,-33.51,71.58
2053,24.0,-3.832,6.0,24.012,-3.825,5.984,0.0215,-9.05,-33.47,71.58
2054,24.0,-3.828,6.0,23.995,-3.827,6.016,0.0169,-9.06,-33.45,71.68
2055,24.0,-3.823,6.0,23.986,-3.845,6.009,0.0272,-9.11,-33.48,71.72
2056,24.0,-3.819,6.0,23.999,-3.846,6.038,0.0465,-9.11,-33.37,71.63
2057,24.0,-3.815,6.0,23.997,-3.817,6.02,0.02,-9.04,-33.44,71.68
2058,24.0,-3.81,6.0,24.011,-3.841,5.99,0.0341,-9.09,-33.45,71.57
2059,24.0,-3.806,6.0,24.01,-3.833,5.966,0.0444,-9.07,-33.52,71.59
2060,24.0,-3.802,6.0,24.003,-3.765,5.978,0.0425,-8.92,-33.55,71.7
2061,24.0,-3.797,6.0,24.005,-3.8,5.977,0.0234,-8.99,-33.52,71.65
2062,24.0,-3.793,6.0,23.991,-3.804,5.999,0.0145,-9.01,-33.51,71.74
2063,24.0,-3.788,6.0,24.0,-3.792,5.976,0.024,-8.98,-33.55,71.7
2064,24.0,-3.783,6.0,23.997,-3.765,5.993,0.0195,-8.92,-33.53,71.74
2065,24.0,-3.779,6.0,23.999,-3.785,5.997,0.0075,-8.96,-33.5,71.7
2066,24.0,-3.774,6.0,23.997,-3.777,5.984,0.0162,-8.94,-33.54,71.73
2067,24.0,-3.769,6.0,23.989,-3.758,5.95,0.0521,-8.9,-33.66,71.81
2068,24.0,-3.764,6.0,23.994,-3.787,5.991,0.0252,-8.97,-33.53,71.73
2069,24.0,-3.76,6.0,24.009,-3.736,6.011,0.0278,-8.84,-33.46,71.68
2070,24.0,-3.755,6.0,23.987,-3.744,6.032,0.0359,-8.87,-33.47,71.81
2071,24.0,-3.75,6.0,24.007,-3.763,5.967,0.0367,-8.91,-33.56,71.68
2072,24.0,-3.745,6.0,23.995,-3.751,6.029,0.0298,-8.89,-33.45,71.76
2073,24.0,-3.74,6.0,23.996,-3.731,6.002,0.0097,-8.84,-33.53,71.77
2074,24.0,-3.734,6.0,24.023,-3.724,5.963,0.045,-8.81,-33.54,71.62
2075,24.0,-3.729,6.0,24.019,-3.733,5.97,0.0353,-8.83,-33.53,71.64
2076,24.0,-3.724,6.0,24.021,-3.695,5.985,0.0384,-8.75,-33.51,71.66
2077,24.0,-3.719,6.0,23.983,-3.727,6.014,0.024,-8.83,-33.54,71.86
2078,24.0,-3.713,6.0,23.992,-3.727,6.008,0.018,-8.83,-33.52,71.8
2079,24.0,-3.708,6.0,23.984,-3.684,6.044,0.0529,-8.73,-33.48,71.89
2080,24.0,-3.703,6.0,24.0,-3.703,6.001,0.0012,-8.77,-33.53,71.78
2081,24.0,-3.697,6.0,23.996,-3.696,6.038,0.0383,-8.76,-33.45,71.8
2082,24.0,-3.692,6.0,24.001,-3.659,6.02,0.0387,-8.67,-33.5,71.81
2083,24.0,-3.686,6.0,23.991,-3.7,6.031,0.035,-8.77,-33.48,71.83
2084,24.0,-3.68,6.0,24.002,-3.647,6.022,0.0398,-8.64,-33.5,71.82
2085,24.0,-3.675,6.0,23.987,-3.668,6.019,0.0239,-8.69,-33.54,71.89
2086,24.0,-3.669,6.0,24.001,-3.693,6.013,0.0275,-8.75,-33.5,71.78
2087,24.0,-3.663,6.0,23.994,-3.675,6.02,0.0236,-8.71,-33.52,71.84
2088,24.0,-3.657,6.0,23.994,-3.67,6.023,0.0265,-8.7,-33.51,71.84
2089,24.0,-3.651,6.0,24.0,-3.677,6.002,0.026,-8.71,-33.54,71.81
2090,24.0,-3.645,6.0,24.011,-3.593,6.002,0.0539,-8.51,-33.55,71.82
2091,24.0,-3.639,6.0,24.009,-3.631,6.01,0.016,-8.6,-33.51,71.79
2092,24.0,-3.633,6.0,23.99,-3.624,6.055,0.0571,-8.59,-33.46,71.91
2093,24.0,-3.627,6.0,23.988,-3.611,6.028,0.0348,-8.56,-33.54,71.94
2094,24.0,-3.621,6.0,24.013,-3.607,5.95,0.0537,-8.54,-33.66,71.8
2095,24.0,-3.615,6.0,23.996,-3.584,6.025,0.0396,-8.5,-33.54,71.91
2096,24.0,-3.609,6.0,23.991,-3.623,5.984,0.0233,-8.59,-33.64,71.92
2097,24.0,-3.603,6.0,23.999,-3.585,5.972,0.0333,-8.5,-33.66,71.91
2098,24.0,-3.596,6.0,24.005,-3.562,5.974,0.0432,-8.44,-33.65,71.89
2099,24.0,-3.59,6.0,23.996,-3.612,5.982,0.0295,-8.56,-33.63,71.9
2100,24.0,-3.583,6.0,23.992,-3.613,5.967,0.0447,-8.56,-33.68,71.92
2101,24.0,-3.577,6.0,23.983,-3.591,6.008,0.0238,-8.52,-33.62,71.99
2102,24.0,-3.57,6.0,23.976,-3.589,6.021,0.0368,-8.51,-33.61,72.04
2103,24.0,-3.564,6.0,24.014,-3.584,5.978,0.0335,-8.49,-33.6,71.81
2104,24.0,-3.557,6.0,23.995,-3.592,5.978,0.0419,-8.51,-33.66,71.93
2105,24.0,-3.55,6.0,24.022,-3.563,5.991,0.0264,-8.44,-33.55,71.78
2106,24.0,-3.544,6.0,23.974,-3.602,5.989,0.0651,-8.55,-33.69,72.05
2107,24.0,-3.537,6.0,23.992,-3.539,6.039,0.0399,-8.39,-33.54,71.98
2108,24.0,-3.53,6.0,23.984,-3.536,6.043,0.046,-8.39,-33.55,72.03
2109,24.0,-3.523,6.0,23.99,-3.512,5.989,0.0191,-8.33,-33.68,72.03
2110,24.0,-3.516,6.0,23.975,-3.529,6.024,0.0372,-8.37,-33.63,72.1
2111,24.0,-3.509,6.0,23.978,-3.528,6.008,0.0298,-8.37,-33.66,72.09
2112,24.0,-3.502,6.0,24.009,-3.498,5.973,0.0292,-8.29,-33.67,71.93
2113,24.0,-3.495,6.0,23.985,-3.479,6.049,0.0538,-8.25,-33.56,72.08
2114,24.0,-3.488,6.0,23.992,-3.466,6.05,0.055,-8.22,-33.54,72.04
2115,24.0,-3.481,6.0,24.006,-3.504,5.98,0.0315,-8.31,-33.66,71.94
2116,24.0,-3.474,6.0,24.004,-3.491,5.989,0.0203,-8.27,-33.64,71.96
2117,24.0,-3.466,6.0,24.017,-3.465,6.023,0.0287,-8.21,-33.53,71.89
2118,24.0,-3.459,6.0,24.007,-3.462,6.016,0.0179,-8.21,-33.58,71.96
2119,24.0,-3.452,6.0,23.974,-3.457,6.038,0.0467,-8.21,-33.63,72.17
2120,24.0,-3.444,6.0,23.988,-3.461,6.007,0.0222,-8.21,-33.66,72.09
2121,24.0,-3.437,6.0,23.998,-3.453,5.955,0.0476,-8.19,-33.76,72.04
2122,24.0,-3.429,6.0,24.007,-3.417,6.008,0.0159,-8.1,-33.62,72.01
2123,24.0,-3.422,6.0,23.99,-3.445,5.982,0.0312,-8.17,-33.73,72.09
2124,24.0,-3.414,6.0,23.994,-3.383,6.006,0.0323,-8.02,-33.68,72.12
2125,24.0,-3.406,6.0,24.003,-3.387,5.951,0.0523,-8.03,-33.79,72.07
2126,24.0,-3.398,6.0,24.016,-3.43,5.954,0.0583,-8.13,-33.72,71.95
2127,24.0,-3.391,6.0,23.995,-3.392,5.983,0.0176,-8.05,-33.73,72.11
2128,24.0,-3.383,6.0,23.993,-3.378,6.037,0.0377,-8.01,-33.61,72.12
2129,24.0,-3.375,6.0,24.014,-3.401,5.984,0.034,-8.06,-33.67,71.98
2130,24.0,-3.367,6.0,24.0,-3.402,5.966,0.0492,-8.07,-33.76,72.08
2131,24.0,-3.359,6.0,24.011,-3.353,6.009,0.0149,-7.95,-33.64,72.04
2132,24.0,-3.351,6.0,23.999,-3.35,5.981,0.0189,-7.95,-33.74,72.12
2133,24.0,-3.343,6.0,24.001,-3.332,5.997,0.0118,-7.9,-33.7,72.12
2134,24.0,-3.335,6.0,24.015,-3.322,5.999,0.0197,-7.87,-33.66,72.04
2135,24.0,-3.327,6.0,23.983,-3.333,6.017,0.0248,-7.91,-33.71,72.23
2136,24.0,-3.318,6.0,23.995,-3.281,5.983,0.0414,-7.79,-33.78,72.21
2137,24.0,-3.31,6.0,23.987,-3.272,6.025,0.0476,-7.77,-33.71,72.26
2138,24.0,-3.302,6.0,24.006,-3.316,5.951,0.0512,-7.86,-33.81,72.11
2139,24.0,-3.293,6.0,24.001,-3.305,6.0,0.0113,-7.84,-33.71,72.15
2140,24.0,-3.285,6.0,23.99,-3.303,6.004,0.0213,-7.84,-33.73,72.22
2141,24.0,-3.276,6.0,24.01,-3.281,5.987,0.017,-7.78,-33.72,72.11
2142,24.0,-3.268,6.0,24.002,-3.257,6.027,0.0294,-7.73,-33.66,72.18
2143,24.0,-3.259,6.0,24.002,-3.25,6.013,0.0166,-7.71,-33.7,72.18
2144,24.0,-3.251,6.0,23.99,-3.27,5.992,0.023,-7.76,-33.78,72.25
2145,24.0,-3.242,6.0,24.014,-3.252,5.93,0.0719,-7.71,-33.87,72.13
2146,24.0,-3.233,6.0,23.992,-3.22,6.002,0.0151,-7.65,-33.77,72.28
2147,24.0,-3.224,6.0,23.986,-3.274,6.0,0.0516,-7.77,-33.77,72.27
2148,24.0,-3.216,6.0,23.997,-3.205,5.969,0.0333,-7.61,-33.84,72.27
2149,24.0,-3.207,6.0,23.996,-3.246,5.968,0.0503,-7.7,-33.83,72.24
2150,24.0,-3.198,6.0,23.994,-3.186,5.981,0.0233,-7.56,-33.83,72.3
2151,24.0,-3.189,6.0,24.009,-3.211,5.939,0.0655,-7.62,-33.88,72.19
2152,24.0,-3.18,6.0,23.996,-3.16,5.976,0.0308,-7.5,-33.84,72.31
2153,24.0,-3.171,6.0,23.995,-3.228,5.991,0.0583,-7.66,-33.78,72.25
2154,24.0,-3.162,6.0,24.005,-3.174,5.971,0.0313,-7.53,-33.82,72.24
2155,24.0,-3.152,6.0,24.002,-3.138,6.009,0.0172,-7.45,-33.75,72.28
2156,24.0,-3.143,6.0,24.007,-3.135,5.98,0.0225,-7.44,-33.81,72.26
2157,24.0,-3.134,6.0,23.993,-3.162,5.98,0.035,-7.51,-33.84,72.32
2158,24.0,-3.124,6.0,23.997,-3.147,6.02,0.03,-7.47,-33.74,72.3
2159,24.0,-3.115,6.0,24.009,-3.118,5.993,0.0122,-7.4,-33.78,72.25
2160,24.0,-3.106,6.0,23.99,-3.108,6.015,0.0183,-7.38,-33.79,72.38
2161,24.0,-3.096,6.0,23.994,-3.051,5.992,0.0463,-7.25,-33.86,72.41
2162,24.0,-3.087,6.0,24.003,-3.077,6.017,0.0201,-7.31,-33.75,72.32
2163,24.0,-3.077,6.0,24.017,-3.055,5.997,0.0277,-7.25,-33.77,72.26
2164,24.0,-3.067,6.0,24.012,-3.044,5.985,0.0302,-7.22,-33.82,72.3
2165,24.0,-3.058,6.0,24.006,-3.019,6.006,0.04,-7.17,-33.79,72.35
2166,24.0,-3.048,6.0,24.005,-3.021,6.029,0.0401,-7.17,-33.74,72.35
2167,24.0,-3.038,6.0,24.019,-3.069,5.958,0.0555,-7.28,-33.85,72.24
2168,24.0,-3.028,6.0,23.997,-3.032,6.035,0.0349,-7.2,-33.75,72.39
2169,24.0,-3.018,6.0,23.987,-3.011,6.066,0.0676,-7.15,-33.71,72.46
2170,24.0,-3.009,6.0,24.012,-2.971,6.027,0.0481,-7.05,-33.74,72.35
2171,24.0,-2.999,6.0,24.009,-2.996,6.005,0.0109,-7.11,-33.8,72.35
2172,24.0,-2.988,6.0,23.983,-2.998,6.031,0.0369,-7.13,-33.81,72.51
2173,24.0,-2.978,6.0,23.998,-3.014,5.986,0.0384,-7.16,-33.87,72.41
2174,24.0,-2.968,6.0,24.0,-2.95,6.003,0.0186,-7.01,-33.85,72.45
2175,24.0,-2.958,6.0,24.001,-2.953,6.006,0.0077,-7.01,-33.84,72.44
2176,24.0,-2.948,6.0,23.997,-2.939,5.989,0.0143,-6.98,-33.9,72.48
2177,24.0,-2.938,6.0,24.012,-2.926,5.997,0.0175,-6.95,-33.84,72.39
2178,24.0,-2.927,6.0,23.996,-2.939,6.02,0.0235,-6.98,-33.82,72.48
2179,24.0,-2.917,6.0,23.999,-2.888,6.014,0.0318,-6.86,-33.85,72.5
2180,24.0,-2.906,6.0,23.996,-2.947,5.947,0.0669,-7.0,-34.0,72.49
2181,24.0,-2.896,6.0,24.01,-2.876,5.966,0.0408,-6.83,-33.94,72.45
2182,24.0,-2.885,6.0,24.0,-2.878,6.003,0.0078,-6.84,-33.87,72.5
2183,24.0,-2.875,6.0,24.0,-2.887,6.017,0.0213,-6.86,-33.84,72.49
2184,24.0,-2.864,6.0,23.996,-2.866,6.014,0.0149,-6.81,-33.86,72.54
2185,24.0,-2.853,6.0,24.016,-2.82,6.018,0.0414,-6.7,-33.81,72.44
2186,24.0,-2.843,6.0,24.008,-2.859,6.005,0.0188,-6.79,-33.85,72.47
2187,24.0,-2.832,6.0,24.009,-2.822,6.016,0.0206,-6.7,-33.84,72.49
2188,24.0,-2.821,6.0,24.007,-2.807,5.997,0.0159,-6.67,-33.9,72.52
2189,24.0,-2.81,6.0,24.001,-2.8,6.012,0.016,-6.65,-33.88,72.56
2190,24.0,-2.799,6.0,23.984,-2.85,6.022,0.0582,-6.78,-33.89,72.62
2191,24.0,-2.788,6.0,24.003,-2.769,6.034,0.0394,-6.58,-33.83,72.56
2192,24.0,-2.777,6.0,23.997,-2.764,5.996,0.0145,-6.57,-33.95,72.61
2193,24.0,-2.766,6.0,24.017,-2.792,6.02,0.0373,-6.63,-33.81,72.45
2194,24.0,-2.755,6.0,23.995,-2.708,6.041,0.0626,-6.44,-33.86,72.65
2195,24.0,-2.744,6.0,23.998,-2.701,6.026,0.0504,-6.42,-33.89,72.64
2196,24.0,-2.733,6.0,24.007,-2.742,5.981,0.022,-6.51,-33.96,72.57
2197,24.0,-2.721,6.0,24.0,-2.762,5.961,0.0567,-6.57,-34.02,72.6
2198,24.0,-2.71,6.0,23.997,-2.714,6.014,0.0152,-6.45,-33.92,72.64
2199,24.0,-2.698,6.0,23.998,-2.719,6.019,0.0282,-6.46,-33.9,72.63
2200,24.0,-2.687,6.0,23.995,-2.718,6.004,0.0319,-6.46,-33.95,72.65
2201,24.0,-2.676,6.0,23.997,-2.671,6.002,0.0056,-6.35,-33.96,72.67
2202,24.0,-2.664,6.0,24.009,-2.669,5.979,0.0228,-6.34,-33.98,72.61
2203,24.0,-2.652,6.0,23.991,-2.685,6.041,0.0537,-6.39,-33.88,72.69
2204,24.0,-2.641,6.0,24.005,-2.627,6.006,0.0161,-6.24,-33.94,72.65
2205,24.0,-2.629,6.0,24.002,-2.631,6.004,0.005,-6.26,-33.96,72.67
2206,24.0,-2.617,6.0,24.011,-2.635,5.985,0.0256,-6.26,-33.97,72.62
2207,24.0,-2.606,6.0,23.994,-2.575,6.011,0.0325,-6.13,-33.98,72.76
2208,24.0,-2.594,6.0,24.004,-2.584,5.988,0.0158,-6.14,-34.0,72.69
2209,24.0,-2.582,6.0,24.003,-2.589,5.992,0.0115,-6.16,-33.99,72.7
2210,24.0,-2.57,6.0,24.011,-2.542,6.022,0.0367,-6.04,-33.91,72.67
2211,24.0,-2.558,6.0,24.009,-2.531,6.029,0.0403,-6.02,-33.9,72.69
2212,24.0,-2.546,6.0,24.002,-2.529,6.008,0.0189,-6.01,-33.98,72.74
2213,24.0,-2.534,6.0,24.005,-2.502,6.04,0.0515,-5.95,-33.9,72.73
2214,24.0,-2.522,6.0,23.995,-2.528,6.04,0.0406,-6.01,-33.92,72.78
2215,24.0,-2.51,6.0,24.001,-2.523,5.98,0.0244,-6.0,-34.06,72.76
2216,24.0,-2.498,6.0,23.999,-2.458,6.018,0.0435,-5.85,-33.99,72.81
2217,24.0,-2.486,6.0,24.003,-2.493,6.006,0.0099,-5.93,-33.99,72.76
2218,24.0,-2.474,6.0,23.997,-2.464,6.008,0.0134,-5.86,-34.02,72.82
2219,24.0,-2.462,6.0,23.993,-2.438,6.016,0.0298,-5.8,-34.02,72.86
2220,24.0,-2.45,6.0,24.003,-2.395,5.986,0.0565,-5.7,-34.07,72.83
2221,24.0,-2.438,6.0,23.993,-2.422,6.021,0.0271,-5.76,-34.01,72.87
2222,24.0,-2.426,6.0,24.014,-2.413,5.971,0.0346,-5.74,-34.07,72.75
2223,24.0,-2.414,6.0,23.979,-2.4,6.033,0.0415,-5.71,-34.03,72.96
2224,24.0,-2.402,6.0,23.987,-2.396,5.992,0.0167,-5.7,-34.11,72.93
2225,24.0,-2.39,6.0,24.008,-2.423,6.001,0.0339,-5.76,-34.01,72.78
2226,24.0,-2.378,6.0,23.997,-2.362,5.983,0.0233,-5.62,-34.11,72.89
2227,24.0,-2.366,6.0,23.985,-2.398,6.012,0.0374,-5.71,-34.06,72.94
2228,24.0,-2.354,6.0,24.013,-2.324,5.968,0.0459,-5.53,-34.11,72.81
2229,24.0,-2.342,6.0,23.998,-2.325,6.048,0.0512,-5.53,-33.96,72.89
2230,24.0,-2.33,6.0,23.983,-2.332,6.006,0.0178,-5.55,-34.1,72.99
2231,24.0,-2.318,6.0,23.993,-2.351,5.985,0.0377,-5.6,-34.12,72.92
2232,24.0,-2.306,6.0,24.019,-2.255,6.014,0.0558,-5.36,-34.0,72.81
2233,24.0,-2.294,6.0,23.989,-2.288,6.023,0.0264,-5.45,-34.06,72.97
2234,24.0,-2.282,6.0,23.988,-2.296,6.0,0.0189,-5.47,-34.12,72.98
2235,24.0,-2.27,6.0,24.008,-2.268,5.981,0.021,-5.4,-34.11,72.88
2236,24.0,-2.258,6.0,23.994,-2.274,6.034,0.0384,-5.41,-34.02,72.95
2237,24.0,-2.246,6.0,23.996,-2.266,6.01,0.0227,-5.39,-34.08,72.95
2238,24.0,-2.234,6.0,24.0,-2.197,6.035,0.0507,-5.23,-34.02,72.96
2239,24.0,-2.222,6.0,24.019,-2.23,6.005,0.021,-5.3,-34.03,72.83
2240,24.0,-2.21,6.0,23.992,-2.245,6.04,0.0536,-5.35,-34.02,72.98
2241,24.0,-2.198,6.0,24.016,-2.18,6.006,0.0244,-5.19,-34.05,72.87
2242,24.0,-2.186,6.0,24.013,-2.176,5.986,0.0215,-5.18,-34.11,72.9
2243,24.0,-2.174,6.0,23.997,-2.188,5.948,0.0539,-5.21,-34.25,73.0
2244,24.0,-2.162,6.0,24.015,-2.126,5.989,0.0406,-5.06,-34.11,72.91
2245,24.0,-2.15,6.0,24.016,-2.157,5.94,0.0631,-5.13,-34.22,72.9
2246,24.0,-2.138,6.0,23.993,-2.171,6.026,0.0433,-5.17,-34.07,73.02
2247,24.0,-2.126,6.0,24.001,-2.113,6.027,0.0296,-5.03,-34.06,73.0
2248,24.0,-2.114,6.0,24.0,-2.094,6.006,0.0201,-4.99,-34.12,73.02
2249,24.0,-2.102,6.0,23.997,-2.108,5.987,0.0148,-5.02,-34.17,73.04
2250,24.0,-2.09,6.0,24.01,-2.116,5.996,0.0285,-5.04,-34.11,72.95
2251,24.0,-2.078,6.0,24.01,-2.056,5.97,0.0387,-4.89,-34.19,72.99
2252,24.0,-2.066,6.0,23.986,-2.086,6.046,0.0523,-4.97,-34.07,73.11
2253,24.0,-2.054,6.0,23.977,-2.105,6.036,0.0675,-5.02,-34.11,73.15
2254,24.0,-2.042,6.0,24.015,-2.04,5.946,0.0565,-4.86,-34.24,72.97
2255,24.0,-2.029,6.0,24.015,-2.036,5.962,0.041,-4.85,-34.2,72.97
2256,24.0,-2.017,6.0,24.01,-2.044,5.996,0.0286,-4.87,-34.13,72.99
2257,24.0,-2.005,6.0,23.983,-2.018,6.019,0.0281,-4.81,-34.16,73.17
2258,24.0,-1.993,6.0,24.003,-1.993,6.02,0.0204,-4.75,-34.1,73.06
2259,24.0,-1.981,6.0,23.995,-1.958,6.036,0.0435,-4.66,-34.1,73.12
2260,24.0,-1.969,6.0,24.011,-1.923,6.009,0.0489,-4.58,-34.12,73.05
2261,24.0,-1.957,6.0,23.991,-1.954,6.025,0.027,-4.66,-34.14,73.15
2262,24.0,-1.945,6.0,23.99,-1.94,6.04,0.0413,-4.62,-34.11,73.16
2263,24.0,-1.933,6.0,23.987,-1.929,6.056,0.0576,-4.6,-34.08,73.18
2264,24.0,-1.921,6.0,24.01,-1.917,5.975,0.0276,-4.57,-34.21,73.06
2265,24.0,-1.909,6.0,23.998,-1.925,5.995,0.0162,-4.59,-34.2,73.13
2266,24.0,-1.897,6.0,23.992,-1.883,6.057,0.0595,-4.49,-34.07,73.17
2267,24.0,-1.885,6.0,23.99,-1.858,6.028,0.0404,-4.43,-34.16,73.21
2268,24.0,-1.873,6.0,23.987,-1.893,6.028,0.0363,-4.51,-34.16,73.21
2269,24.0,-1.861,6.0,23.985,-1.852,6.003,0.0173,-4.42,-34.24,73.24
2270,24.0,-1.849,6.0,23.987,-1.856,6.005,0.0157,-4.43,-34.22,73.23
2271,24.0,-1.837,6.0,24.009,-1.825,5.967,0.0366,-4.35,-34.26,73.12
2272,24.0,-1.825,6.0,24.0,-1.862,5.987,0.0392,-4.44,-34.23,73.15
2273,24.0,-1.813,6.0,23.991,-1.805,5.961,0.041,-4.3,-34.33,73.24
2274,24.0,-1.801,6.0,24.0,-1.79,5.996,0.012,-4.27,-34.22,73.18
2275,24.0,-1.789,6.0,24.002,-1.794,5.976,0.0246,-4.27,-34.27,73.17
2276,24.0,-1.777,6.0,23.995,-1.772,5.967,0.0339,-4.22,-34.31,73.23
2277,24.0,-1.765,6.0,23.984,-1.788,5.999,0.0276,-4.26,-34.26,73.29
2278,24.0,-1.753,6.0,23.999,-1.764,5.969,0.0331,-4.2,-34.3,73.21
2279,24.0,-1.741,6.0,23.987,-1.803,6.026,0.0684,-4.3,-34.18,73.25
2280,24.0,-1.729,6.0,23.982,-1.728,6.031,0.0362,-4.12,-34.2,73.32
2281,24.0,-1.717,6.0,24.005,-1.732,5.979,0.0258,-4.13,-34.26,73.18
2282,24.0,-1.705,6.0,24.006,-1.704,6.007,0.0094,-4.06,-34.19,73.18
2283,24.0,-1.693,6.0,24.013,-1.7,5.939,0.0625,-4.05,-34.34,73.15
2284,24.0,-1.681,6.0,24.009,-1.669,5.985,0.0208,-3.98,-34.25,73.19
2285,24.0,-1.669,6.0,24.0,-1.663,5.992,0.0103,-3.96,-34.26,73.24
2286,24.0,-1.657,6.0,24.019,-1.676,5.977,0.0351,-3.99,-34.23,73.12
2287,24.0,-1.645,6.0,23.999,-1.616,5.974,0.0396,-3.85,-34.32,73.27
2288,24.0,-1.633,6.0,24.009,-1.618,5.997,0.0181,-3.85,-34.23,73.2
2289,24.0,-1.621,6.0,23.981,-1.608,6.059,0.0628,-3.84,-34.16,73.37
2290,24.0,-1.609,6.0,24.006,-1.553,5.948,0.0764,-3.7,-34.37,73.26
2291,24.0,-1.597,6.0,23.991,-1.566,5.991,0.0336,-3.73,-34.31,73.34
2292,24.0,-1.585,6.0,24.0,-1.559,6.009,0.0279,-3.72,-34.24,73.28
2293,24.0,-1.573,6.0,23.991,-1.605,6.025,0.0411,-3.83,-34.22,73.32
2294,24.0,-1.561,6.0,23.984,-1.578,6.021,0.031,-3.76,-34.26,73.37
2295,24.0,-1.549,6.0,24.006,-1.555,5.978,0.0232,-3.71,-34.3,73.25
2296,24.0,-1.537,6.0,23.993,-1.563,5.994,0.0271,-3.73,-34.3,73.33
2297,24.0,-1.525,6.0,24.005,-1.511,6.022,0.027,-3.6,-34.2,73.27
