timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg
895,9.006,11.995,15.0,8.987,12.007,14.99,0.0252,53.19,-19.41,106.16
896,8.99,12.007,15.0,8.986,12.018,15.007,0.0136,53.21,-19.34,106.09
897,8.974,12.019,15.0,8.976,12.007,15.012,0.0171,53.22,-19.33,106.13
898,8.958,12.031,15.0,8.948,12.037,15.01,0.0151,53.37,-19.34,106.11
899,8.942,12.043,15.0,8.963,12.051,15.008,0.0243,53.36,-19.34,106.03
900,8.926,12.055,15.0,8.919,12.037,15.006,0.0201,53.46,-19.35,106.19
901,8.91,12.066,15.0,8.904,12.062,15.014,0.0157,53.57,-19.32,106.12
902,8.894,12.078,15.0,8.919,12.065,14.994,0.0292,53.53,-19.4,106.13
903,8.878,12.09,15.0,8.877,12.088,14.997,0.0039,53.71,-19.39,106.15
904,8.862,12.102,15.0,8.864,12.103,15.007,0.0076,53.78,-19.34,106.1
905,8.845,12.114,15.0,8.856,12.121,14.981,0.0228,53.84,-19.45,106.13
906,8.829,12.126,15.0,8.826,12.133,15.001,0.0079,53.97,-19.37,106.11
907,8.813,12.138,15.0,8.795,12.108,15.019,0.0394,54.0,-19.31,106.21
908,8.797,12.149,15.0,8.793,12.151,15.003,0.005,54.11,-19.36,106.13
909,8.781,12.161,15.0,8.766,12.181,15.019,0.0314,54.26,-19.3,106.05
910,8.765,12.173,15.0,8.772,12.17,14.993,0.0106,54.22,-19.4,106.14
911,8.748,12.184,15.0,8.756,12.183,14.989,0.013,54.29,-19.41,106.14
912,8.732,12.196,15.0,8.749,12.213,14.991,0.0259,54.38,-19.41,106.06
913,8.716,12.207,15.0,8.706,12.208,15.012,0.0154,54.51,-19.33,106.12
914,8.699,12.219,15.0,8.704,12.236,15.006,0.0189,54.57,-19.35,106.05
915,8.683,12.231,15.0,8.696,12.253,15.009,0.0276,54.64,-19.33,106.0
916,8.667,12.242,15.0,8.651,12.228,15.032,0.0381,54.72,-19.25,106.13
917,8.651,12.254,15.0,8.633,12.275,15.008,0.0283,54.88,-19.34,106.08
918,8.634,12.265,15.0,8.644,12.275,15.002,0.0143,54.85,-19.36,106.07
919,8.618,12.277,15.0,8.597,12.273,15.004,0.0217,54.99,-19.36,106.18
920,8.602,12.289,15.0,8.591,12.264,15.028,0.0391,54.99,-19.27,106.16
921,8.585,12.3,15.0,8.576,12.271,15.015,0.034,55.05,-19.32,106.2
922,8.569,12.311,15.0,8.54,12.293,14.991,0.0347,55.21,-19.42,106.28
923,8.552,12.323,15.0,8.542,12.341,15.0,0.0208,55.31,-19.37,106.09
924,8.536,12.334,15.0,8.509,12.329,15.008,0.0282,55.39,-19.34,106.18
925,8.519,12.345,15.0,8.551,12.332,15.005,0.035,55.26,-19.35,106.09
926,8.503,12.357,15.0,8.507,12.337,14.995,0.0212,55.41,-19.4,106.2
927,8.486,12.368,15.0,8.483,12.356,15.006,0.0139,55.53,-19.35,106.16
928,8.47,12.379,15.0,8.477,12.377,15.01,0.0122,55.59,-19.33,106.1
929,8.453,12.391,15.0,8.471,12.4,14.981,0.0276,55.66,-19.45,106.11
930,8.437,12.402,15.0,8.422,12.422,15.002,0.0246,55.86,-19.36,106.09
931,8.42,12.413,15.0,8.422,12.416,15.002,0.0036,55.85,-19.37,106.11
932,8.404,12.425,15.0,8.391,12.436,15.01,0.0198,55.99,-19.33,106.09
933,8.387,12.436,15.0,8.398,12.432,15.033,0.0352,55.96,-19.24,106.03
934,8.371,12.447,15.0,8.359,12.443,15.019,0.0225,56.11,-19.3,106.11
935,8.354,12.458,15.0,8.355,12.423,15.003,0.0354,56.08,-19.37,106.24
936,8.337,12.469,15.0,8.338,12.452,15.011,0.0202,56.19,-19.33,106.15
937,8.321,12.48,15.0,8.304,12.479,15.005,0.0176,56.36,-19.35,106.16
938,8.304,12.491,15.0,8.319,12.511,14.991,0.0268,56.38,-19.4,106.05
939,8.287,12.502,15.0,8.31,12.477,15.003,0.0336,56.34,-19.36,106.16
940,8.271,12.513,15.0,8.277,12.508,15.011,0.0136,56.51,-19.33,106.11
941,8.254,12.524,15.0,8.271,12.498,15.004,0.0317,56.5,-19.36,106.17
942,8.237,12.535,15.0,8.252,12.541,14.992,0.017,56.66,-19.4,106.1
943,8.221,12.547,15.0,8.234,12.537,15.003,0.0166,56.7,-19.36,106.12
944,8.204,12.558,15.0,8.201,12.538,15.002,0.0199,56.81,-19.37,106.19
945,8.187,12.568,15.0,8.214,12.569,15.0,0.027,56.83,-19.37,106.07
946,8.17,12.579,15.0,8.172,12.57,15.022,0.0237,56.97,-19.29,106.1
947,8.154,12.59,15.0,8.186,12.598,14.985,0.0371,56.98,-19.43,106.07
948,8.137,12.601,15.0,8.134,12.589,15.021,0.024,57.13,-19.29,106.12
949,8.12,12.612,15.0,8.118,12.599,15.026,0.0289,57.21,-19.27,106.1
950,8.103,12.622,15.0,8.111,12.634,14.994,0.0149,57.3,-19.39,106.09
951,8.086,12.633,15.0,8.073,12.626,15.017,0.0224,57.4,-19.31,106.14
952,8.069,12.644,15.0,8.067,12.649,15.01,0.0119,57.47,-19.33,106.09
953,8.053,12.655,15.0,8.063,12.644,14.998,0.0148,57.48,-19.38,106.15
954,8.036,12.666,15.0,8.062,12.668,14.999,0.0266,57.53,-19.37,106.07
955,8.019,12.676,15.0,8.011,12.663,15.014,0.0207,57.68,-19.32,106.15
956,8.002,12.687,15.0,7.995,12.659,15.006,0.0302,57.73,-19.36,106.22
957,7.985,12.698,15.0,7.97,12.68,15.007,0.0238,57.85,-19.35,106.2
958,7.968,12.708,15.0,7.977,12.713,15.008,0.0132,57.89,-19.34,106.07
959,7.951,12.719,15.0,7.972,12.737,14.973,0.0386,57.96,-19.47,106.09
960,7.934,12.729,15.0,7.949,12.745,14.997,0.0218,58.05,-19.38,106.05
961,7.917,12.74,15.0,7.904,12.729,15.019,0.0256,58.16,-19.3,106.14
962,7.9,12.75,15.0,7.87,12.725,15.019,0.0438,58.27,-19.31,106.23
963,7.883,12.761,15.0,7.865,12.736,15.002,0.0308,58.3,-19.37,106.25
964,7.866,12.772,15.0,7.866,12.769,15.011,0.0114,58.37,-19.33,106.11
965,7.849,12.782,15.0,7.84,12.761,15.025,0.0344,58.44,-19.28,106.15
966,7.832,12.793,15.0,7.832,12.794,15.002,0.0024,58.53,-19.36,106.12
967,7.815,12.803,15.0,7.805,12.804,15.001,0.0097,58.63,-19.37,106.14
968,7.798,12.814,15.0,7.781,12.803,15.005,0.0208,58.71,-19.36,106.19
969,7.781,12.824,15.0,7.784,12.841,15.01,0.0203,58.78,-19.33,106.04
970,7.764,12.834,15.0,7.737,12.819,15.018,0.035,58.89,-19.31,106.19
971,7.747,12.844,15.0,7.759,12.822,14.982,0.0313,58.82,-19.45,106.23
972,7.729,12.855,15.0,7.73,12.859,14.98,0.0208,58.99,-19.45,106.17
973,7.712,12.865,15.0,7.718,12.845,14.994,0.0218,59.0,-19.4,106.2
974,7.695,12.875,15.0,7.732,12.906,14.975,0.0545,59.07,-19.46,106.02
975,7.678,12.886,15.0,7.679,12.896,14.999,0.0102,59.23,-19.38,106.1
976,7.661,12.896,15.0,7.66,12.901,15.011,0.012,59.3,-19.33,106.08
977,7.644,12.906,15.0,7.625,12.909,14.996,0.019,59.43,-19.39,106.16
978,7.626,12.916,15.0,7.64,12.912,15.005,0.0154,59.39,-19.35,106.1
979,7.609,12.927,15.0,7.62,12.947,14.977,0.0333,59.52,-19.46,106.1
980,7.592,12.937,15.0,7.615,12.951,14.986,0.0308,59.55,-19.43,106.07
981,7.575,12.947,15.0,7.574,12.951,14.984,0.0168,59.68,-19.44,106.16
982,7.557,12.957,15.0,7.582,12.956,14.981,0.0314,59.66,-19.45,106.13
983,7.54,12.967,15.0,7.568,12.966,14.997,0.0284,59.73,-19.38,106.08
984,7.523,12.977,15.0,7.536,12.997,14.995,0.0246,59.89,-19.39,106.05
985,7.505,12.987,15.0,7.528,12.972,15.008,0.0279,59.87,-19.34,106.12
986,7.488,12.997,15.0,7.503,13.006,14.997,0.0179,60.02,-19.38,106.08
987,7.471,13.007,15.0,7.466,12.998,15.011,0.015,60.13,-19.33,106.14
988,7.453,13.017,15.0,7.466,13.038,14.992,0.0257,60.2,-19.4,106.05
989,7.436,13.027,15.0,7.441,13.044,14.968,0.0366,60.3,-19.5,106.14
990,7.419,13.037,15.0,7.422,13.038,14.992,0.0087,60.35,-19.41,106.14
991,7.401,13.047,15.0,7.429,13.052,14.998,0.0276,60.35,-19.38,106.06
992,7.384,13.057,15.0,7.383,13.058,14.984,0.0159,60.52,-19.44,106.17
993,7.367,13.066,15.0,7.364,13.052,15.009,0.0172,60.57,-19.34,106.16
994,7.349,13.076,15.0,7.353,13.091,14.995,0.0165,60.68,-19.39,106.08
995,7.332,13.086,15.0,7.341,13.073,15.006,0.0172,60.68,-19.35,106.14
996,7.314,13.095,15.0,7.304,13.094,15.0,0.0097,60.85,-19.37,106.15
997,7.297,13.105,15.0,7.306,13.099,14.998,0.0114,60.85,-19.38,106.14
998,7.279,13.115,15.0,7.282,13.111,15.002,0.0056,60.95,-19.37,106.13
999,7.262,13.125,15.0,7.257,13.122,15.006,0.0079,61.05,-19.35,106.13
1000,7.244,13.134,15.0,7.267,13.162,15.004,0.0356,61.1,-19.35,105.98
1001,7.227,13.144,15.0,7.226,13.137,15.014,0.0151,61.19,-19.32,106.12
1002,7.209,13.154,15.0,7.23,13.136,15.008,0.028,61.17,-19.34,106.13
1003,7.192,13.164,15.0,7.173,13.158,15.012,0.0228,61.4,-19.33,106.15
1004,7.174,13.173,15.0,7.166,13.158,15.015,0.0222,61.43,-19.32,106.15
1005,7.157,13.182,15.0,7.163,13.175,15.004,0.0105,61.47,-19.36,106.13
1006,7.139,13.192,15.0,7.131,13.189,15.004,0.009,61.6,-19.36,106.14
1007,7.121,13.201,15.0,7.107,13.187,15.01,0.0221,61.68,-19.34,106.18
1008,7.104,13.211,15.0,7.076,13.206,15.032,0.0422,61.81,-19.25,106.11
1009,7.086,13.22,15.0,7.083,13.195,15.005,0.0257,61.77,-19.36,106.21
1010,7.068,13.23,15.0,7.074,13.21,15.035,0.0411,61.83,-19.24,106.09
1011,7.051,13.239,15.0,7.027,13.228,15.01,0.0287,62.02,-19.34,106.19
1012,7.033,13.249,15.0,7.047,13.235,15.008,0.0207,61.97,-19.34,106.13
1013,7.015,13.258,15.0,6.988,13.265,14.984,0.0326,62.22,-19.44,106.2
1014,6.998,13.267,15.0,7.009,13.281,14.979,0.0276,62.18,-19.45,106.12
1015,6.98,13.277,15.0,6.977,13.311,14.991,0.0357,62.34,-19.4,106.04
1016,6.962,13.286,15.0,6.946,13.314,15.001,0.0327,62.45,-19.37,106.06
1017,6.945,13.295,15.0,6.967,13.298,14.982,0.0292,62.35,-19.44,106.13
1018,6.927,13.304,15.0,6.949,13.317,14.977,0.035,62.44,-19.46,106.1
1019,6.909,13.314,15.0,6.938,13.332,14.981,0.0392,62.51,-19.44,106.06
1020,6.891,13.323,15.0,6.896,13.319,15.003,0.0063,62.63,-19.36,106.12
1021,6.874,13.332,15.0,6.878,13.341,15.002,0.0106,62.73,-19.36,106.08
1022,6.856,13.341,15.0,6.822,13.356,15.007,0.0377,62.94,-19.35,106.12
1023,6.838,13.35,15.0,6.836,13.359,15.014,0.0171,62.9,-19.32,106.06
1024,6.82,13.359,15.0,6.853,13.362,14.975,0.0407,62.85,-19.47,106.13
1025,6.802,13.369,15.0,6.801,13.368,14.998,0.0023,63.04,-19.38,106.14
1026,6.785,13.378,15.0,6.79,13.381,14.989,0.0125,63.09,-19.42,106.14
1027,6.767,13.387,15.0,6.751,13.39,14.989,0.0197,63.24,-19.42,106.17
1028,6.749,13.396,15.0,6.731,13.394,15.015,0.0235,63.32,-19.31,106.13
1029,6.731,13.405,15.0,6.738,13.405,14.992,0.0101,63.31,-19.4,106.14
1030,6.713,13.414,15.0,6.689,13.414,15.017,0.0289,63.49,-19.31,106.13
1031,6.695,13.422,15.0,6.684,13.422,14.992,0.014,63.53,-19.41,106.17
1032,6.677,13.431,15.0,6.686,13.435,15.0,0.0098,63.54,-19.37,106.1
1033,6.659,13.44,15.0,6.668,13.451,14.992,0.0159,63.63,-19.4,106.1
1034,6.641,13.449,15.0,6.625,13.46,15.008,0.0214,63.79,-19.34,106.1
1035,6.624,13.458,15.0,6.615,13.449,15.002,0.0127,63.81,-19.37,106.17
1036,6.606,13.467,15.0,6.627,13.478,14.987,0.0273,63.82,-19.42,106.09
1037,6.588,13.476,15.0,6.561,13.424,15.023,0.0623,63.95,-19.29,106.3
1038,6.57,13.485,15.0,6.58,13.458,15.027,0.039,63.95,-19.27,106.13
1039,6.552,13.493,15.0,6.572,13.478,15.012,0.0281,64.01,-19.33,106.12
1040,6.534,13.502,15.0,6.533,13.461,15.023,0.0472,64.11,-19.29,106.22
1041,6.516,13.511,15.0,6.507,13.51,15.005,0.0104,64.28,-19.35,106.13
1042,6.498,13.519,15.0,6.493,13.531,14.999,0.0132,64.37,-19.38,106.1
1043,6.48,13.528,15.0,6.487,13.502,15.023,0.0353,64.34,-19.29,106.15
1044,6.462,13.536,15.0,6.433,13.513,15.008,0.0375,64.54,-19.35,106.24
1045,6.443,13.545,15.0,6.454,13.552,14.999,0.0131,64.53,-19.37,106.09
1046,6.425,13.554,15.0,6.44,13.529,15.006,0.0291,64.55,-19.35,106.18
1047,6.407,13.562,15.0,6.43,13.532,15.005,0.0382,64.58,-19.36,106.19
1048,6.389,13.571,15.0,6.387,13.575,15.009,0.0106,64.8,-19.34,106.09
1049,6.371,13.579,15.0,6.364,13.562,14.995,0.0191,64.86,-19.4,106.21
1050,6.353,13.588,15.0,6.377,13.586,14.987,0.027,64.86,-19.42,106.13
1051,6.335,13.596,15.0,6.337,13.585,15.014,0.0184,64.99,-19.32,106.13
1052,6.317,13.605,15.0,6.302,13.6,14.998,0.0152,65.14,-19.38,106.17
1053,6.299,13.613,15.0,6.298,13.619,14.988,0.0136,65.18,-19.42,106.14
1054,6.28,13.621,15.0,6.287,13.643,15.005,0.0234,65.26,-19.35,106.03
1055,6.262,13.63,15.0,6.283,13.611,15.016,0.0325,65.22,-19.31,106.12
1056,6.244,13.638,15.0,6.252,13.63,15.006,0.0127,65.36,-19.35,106.13
1057,6.226,13.646,15.0,6.229,13.633,15.005,0.0145,65.44,-19.36,106.16
1058,6.208,13.655,15.0,6.224,13.638,14.999,0.0235,65.47,-19.38,106.17
1059,6.19,13.663,15.0,6.199,13.674,15.0,0.0148,65.61,-19.37,106.07
1060,6.171,13.671,15.0,6.168,13.678,14.993,0.0107,65.73,-19.4,106.13
1061,6.153,13.68,15.0,6.141,13.702,14.988,0.0283,65.86,-19.42,106.1
1062,6.135,13.688,15.0,6.148,13.684,15.004,0.0142,65.81,-19.36,106.11
1063,6.117,13.696,15.0,6.11,13.708,14.994,0.0149,65.97,-19.4,106.11
1064,6.098,13.704,15.0,6.106,13.715,14.989,0.0175,66.0,-19.41,106.1
1065,6.08,13.712,15.0,6.065,13.708,15.009,0.0181,66.14,-19.34,106.14
1066,6.062,13.72,15.0,6.054,13.738,14.992,0.0214,66.22,-19.4,106.1
1067,6.043,13.728,15.0,6.025,13.752,14.977,0.0379,66.34,-19.46,106.13
1068,6.025,13.736,15.0,6.0,13.746,15.006,0.0273,66.42,-19.35,106.12
1069,6.007,13.744,15.0,5.95,13.744,15.002,0.057,66.59,-19.37,106.21
1070,5.988,13.752,15.0,6.005,13.757,14.98,0.026,66.42,-19.45,106.14
1071,5.97,13.76,15.0,5.963,13.733,15.025,0.0378,66.53,-19.28,106.17
1072,5.952,13.768,15.0,5.958,13.793,14.996,0.0259,66.64,-19.39,106.04
1073,5.934,13.776,15.0,5.938,13.806,14.975,0.0392,66.73,-19.47,106.08
1074,5.915,13.784,15.0,5.924,13.771,15.018,0.0243,66.72,-19.3,106.12
1075,5.897,13.792,15.0,5.89,13.811,14.989,0.023,66.9,-19.41,106.1
1076,5.878,13.8,15.0,5.862,13.803,15.01,0.0193,66.99,-19.33,106.12
1077,5.86,13.808,15.0,5.869,13.801,14.997,0.0114,66.96,-19.39,106.15
1078,5.841,13.815,15.0,5.84,13.815,14.988,0.0117,67.09,-19.42,106.17
1079,5.823,13.823,15.0,5.814,13.837,14.988,0.0206,67.21,-19.42,106.12
1080,5.805,13.831,15.0,5.812,13.85,14.983,0.0266,67.24,-19.44,106.09
1081,5.786,13.839,15.0,5.765,13.843,15.002,0.022,67.39,-19.37,106.14
1082,5.768,13.846,15.0,5.76,13.866,15.004,0.0213,67.44,-19.35,106.06
1083,5.749,13.854,15.0,5.741,13.854,15.006,0.0106,67.49,-19.35,106.13
1084,5.731,13.862,15.0,5.759,13.844,15.02,0.0389,67.41,-19.3,106.1
1085,5.712,13.87,15.0,5.719,13.883,14.988,0.0191,67.61,-19.42,106.1
1086,5.694,13.877,15.0,5.719,13.888,14.99,0.0289,67.62,-19.41,106.08
1087,5.675,13.885,15.0,5.676,13.879,15.018,0.0186,67.76,-19.31,106.1
1088,5.657,13.892,15.0,5.655,13.869,15.01,0.0256,67.82,-19.34,106.19
1089,5.638,13.9,15.0,5.628,13.897,15.005,0.0115,67.95,-19.36,106.14
1090,5.62,13.907,15.0,5.621,13.884,15.0,0.0234,67.96,-19.38,106.21
1091,5.601,13.915,15.0,5.599,13.904,15.002,0.0107,68.07,-19.37,106.17
1092,5.582,13.922,15.0,5.596,13.917,15.016,0.0218,68.1,-19.31,106.08
1093,5.564,13.929,15.0,5.575,13.922,14.992,0.0158,68.18,-19.41,106.16
1094,5.545,13.937,15.0,5.527,13.928,14.999,0.0208,68.36,-19.38,106.19
1095,5.527,13.944,15.0,5.536,13.945,15.015,0.0177,68.35,-19.31,106.07
1096,5.508,13.952,15.0,5.493,13.95,15.001,0.0153,68.51,-19.37,106.15
1097,5.49,13.959,15.0,5.474,13.974,14.99,0.0237,68.61,-19.41,106.12
1098,5.471,13.967,15.0,5.466,13.985,14.998,0.0189,68.65,-19.38,106.07
1099,5.452,13.974,15.0,5.443,13.958,15.015,0.0239,68.7,-19.32,106.16
1100,5.434,13.981,15.0,5.449,13.972,15.004,0.0179,68.69,-19.36,106.13
1101,5.415,13.988,15.0,5.425,13.971,15.005,0.0198,68.78,-19.36,106.16
1102,5.396,13.995,15.0,5.391,13.988,15.0,0.0093,68.92,-19.37,106.16
1103,5.378,14.002,15.0,5.367,14.023,14.984,0.0283,69.06,-19.43,106.11
1104,5.359,14.01,15.0,5.343,13.991,15.011,0.0269,69.1,-19.34,106.19
1105,5.34,14.017,15.0,5.322,14.008,14.992,0.022,69.2,-19.41,106.21
1106,5.322,14.024,15.0,5.311,14.018,15.011,0.0163,69.25,-19.33,106.14
1107,5.303,14.031,15.0,5.264,14.04,15.001,0.0399,69.45,-19.37,106.15
1108,5.284,14.038,15.0,5.278,14.044,15.015,0.0167,69.4,-19.32,106.08
1109,5.266,14.045,15.0,5.256,14.029,15.015,0.0246,69.46,-19.32,106.16
1110,5.247,14.052,15.0,5.242,14.06,14.999,0.0089,69.55,-19.38,106.11
1111,5.228,14.059,15.0,5.231,14.067,14.998,0.0083,69.6,-19.38,106.1
1112,5.209,14.066,15.0,5.201,14.059,15.003,0.011,69.7,-19.36,106.16
1113,5.191,14.073,15.0,5.169,14.065,15.008,0.0242,69.82,-19.34,106.16
1114,5.172,14.08,15.0,5.176,14.082,14.994,0.0072,69.82,-19.4,106.13
1115,5.153,14.087,15.0,5.151,14.1,14.99,0.017,69.93,-19.41,106.11
1116,5.134,14.093,15.0,5.146,14.058,15.019,0.0419,69.9,-19.3,106.19
1117,5.115,14.1,15.0,5.127,14.08,15.021,0.0314,69.99,-19.29,106.13
1118,5.097,14.107,15.0,5.129,14.11,14.984,0.0368,70.02,-19.44,106.12
1119,5.078,14.114,15.0,5.064,14.097,15.016,0.0273,70.24,-19.32,106.17
1120,5.059,14.121,15.0,5.033,14.131,14.998,0.0277,70.39,-19.38,106.13
1121,5.04,14.128,15.0,5.021,14.101,15.011,0.0345,70.4,-19.34,106.22
1122,5.021,14.134,15.0,5.019,14.158,14.999,0.0235,70.48,-19.37,106.05
1123,5.002,14.141,15.0,4.996,14.147,15.003,0.0089,70.55,-19.36,106.11
1124,4.984,14.148,15.0,4.982,14.133,15.007,0.0158,70.58,-19.35,106.17
1125,4.965,14.154,15.0,4.947,14.175,14.999,0.0268,70.76,-19.38,106.08
1126,4.946,14.161,15.0,4.953,14.155,15.004,0.0096,70.72,-19.36,106.13
1127,4.927,14.167,15.0,4.902,14.166,15.041,0.0484,70.91,-19.21,106.06
1128,4.908,14.174,15.0,4.906,14.213,14.971,0.0489,70.96,-19.48,106.06
1129,4.889,14.18,15.0,4.877,14.175,14.994,0.0144,71.01,-19.4,106.18
1130,4.87,14.187,15.0,4.868,14.183,14.991,0.0104,71.05,-19.41,106.17
1131,4.851,14.194,15.0,4.862,14.175,14.985,0.0259,71.07,-19.44,106.22
1132,4.832,14.2,15.0,4.832,14.183,15.032,0.0362,71.19,-19.25,106.11
1133,4.814,14.207,15.0,4.792,14.201,14.989,0.0248,71.35,-19.42,106.21
1134,4.795,14.213,15.0,4.8,14.221,15.017,0.0193,71.35,-19.3,106.05
1135,4.776,14.219,15.0,4.774,14.21,14.993,0.0114,71.43,-19.4,106.18
1136,4.757,14.225,15.0,4.743,14.227,15.006,0.0149,71.56,-19.35,106.13
1137,4.738,14.232,15.0,4.745,14.251,15.003,0.0209,71.58,-19.36,106.04
1138,4.719,14.238,15.0,4.722,14.226,15.0,0.0125,71.64,-19.38,106.17
1139,4.7,14.244,15.0,4.728,14.252,14.985,0.0333,71.65,-19.43,106.1
1140,4.681,14.251,15.0,4.684,14.253,15.004,0.0054,71.81,-19.36,106.11
1141,4.662,14.257,15.0,4.687,14.25,15.004,0.0271,71.79,-19.36,106.11
1142,4.643,14.263,15.0,4.626,14.236,15.027,0.0417,72.0,-19.27,106.18
1143,4.624,14.269,15.0,4.617,14.267,14.999,0.0072,72.07,-19.38,106.15
1144,4.605,14.276,15.0,4.634,14.283,14.989,0.0319,72.03,-19.41,106.09
1145,4.586,14.282,15.0,4.579,14.279,14.987,0.0145,72.22,-19.43,106.18
1146,4.567,14.288,15.0,4.574,14.296,14.991,0.0144,72.26,-19.41,106.11
1147,4.547,14.294,15.0,4.54,14.275,15.007,0.0208,72.36,-19.35,106.19
1148,4.528,14.3,15.0,4.522,14.286,15.021,0.0263,72.44,-19.29,106.13
1149,4.509,14.306,15.0,4.504,14.276,15.029,0.0417,72.49,-19.27,106.17
1150,4.49,14.312,15.0,4.468,14.33,14.986,0.0323,72.68,-19.43,106.12
1151,4.471,14.318,15.0,4.473,14.326,14.981,0.0211,72.66,-19.45,106.15
1152,4.452,14.324,15.0,4.471,14.351,14.979,0.0395,72.7,-19.45,106.06
1153,4.433,14.33,15.0,4.433,14.306,14.996,0.024,72.79,-19.39,106.23
1154,4.414,14.336,15.0,4.425,14.334,15.012,0.0169,72.84,-19.32,106.09
1155,4.395,14.342,15.0,4.396,14.348,14.991,0.0109,72.97,-19.41,106.13
1156,4.376,14.348,15.0,4.356,14.333,15.002,0.0245,73.1,-19.37,106.2
1157,4.356,14.353,15.0,4.338,14.35,14.992,0.0202,73.18,-19.41,106.18
1158,4.337,14.359,15.0,4.345,14.381,15.001,0.0237,73.19,-19.37,106.03
1159,4.318,14.365,15.0,4.287,14.377,14.994,0.0336,73.39,-19.4,106.13
1160,4.299,14.37,15.0,4.276,14.369,15.008,0.0242,73.43,-19.34,106.14
1161,4.28,14.376,15.0,4.308,14.377,14.997,0.028,73.32,-19.38,106.1
1162,4.261,14.382,15.0,4.276,14.39,14.995,0.0183,73.45,-19.39,106.09
1163,4.241,14.387,15.0,4.26,14.379,15.006,0.0214,73.5,-19.35,106.12
1164,4.222,14.393,15.0,4.215,14.391,15.007,0.0104,73.67,-19.35,106.13
1165,4.203,14.399,15.0,4.173,14.403,15.002,0.0307,73.84,-19.37,106.14
1166,4.184,14.404,15.0,4.158,14.39,15.013,0.0325,73.88,-19.33,106.18
1167,4.165,14.41,15.0,4.166,14.423,14.986,0.0192,73.89,-19.43,106.12
1168,4.146,14.416,15.0,4.135,14.405,15.007,0.0167,73.99,-19.35,106.16
1169,4.126,14.421,15.0,4.122,14.409,15.002,0.0134,74.04,-19.37,106.17
1170,4.107,14.427,15.0,4.121,14.414,15.021,0.028,74.05,-19.29,106.11
1171,4.088,14.432,15.0,4.084,14.447,14.992,0.0175,74.22,-19.4,106.09
1172,4.068,14.437,15.0,4.064,14.444,14.996,0.0091,74.29,-19.39,106.12
1173,4.049,14.443,15.0,4.035,14.456,14.999,0.0201,74.41,-19.37,106.09
1174,4.03,14.448,15.0,4.013,14.434,15.008,0.023,74.46,-19.35,106.18
1175,4.011,14.453,15.0,3.975,14.449,14.999,0.0359,74.62,-19.38,106.19
1176,3.991,14.459,15.0,3.985,14.469,15.011,0.0165,74.6,-19.33,106.07
1177,3.972,14.464,15.0,3.947,14.476,15.01,0.0296,74.75,-19.33,106.08
1178,3.953,14.47,15.0,3.95,14.471,14.995,0.0063,74.73,-19.4,106.14
1179,3.934,14.475,15.0,3.926,14.47,15.012,0.015,74.82,-19.33,106.12
1180,3.914,14.48,15.0,3.925,14.511,14.994,0.0329,74.87,-19.39,106.02
1181,3.895,14.485,15.0,3.878,14.462,15.01,0.0302,74.99,-19.34,106.21
1182,3.876,14.49,15.0,3.853,14.488,15.034,0.0408,75.11,-19.24,106.07
1183,3.856,14.495,15.0,3.861,14.451,15.023,0.0502,75.04,-19.29,106.23
1184,3.837,14.501,15.0,3.838,14.487,14.994,0.0151,75.16,-19.4,106.2
1185,3.818,14.506,15.0,3.811,14.495,14.992,0.015,75.27,-19.41,106.2
1186,3.798,14.511,15.0,3.785,14.527,14.999,0.0211,75.4,-19.37,106.08
1187,3.779,14.516,15.0,3.76,14.512,15.01,0.0217,75.48,-19.34,106.13
1188,3.76,14.521,15.0,3.771,14.514,14.989,0.0174,75.44,-19.42,106.17
1189,3.74,14.526,15.0,3.741,14.538,14.995,0.0128,75.57,-19.39,106.1
1190,3.721,14.531,15.0,3.724,14.545,14.993,0.0158,75.64,-19.4,106.09
1191,3.701,14.536,15.0,3.722,14.523,15.013,0.0272,75.63,-19.32,106.12
1192,3.682,14.541,15.0,3.68,14.53,15.012,0.0161,75.79,-19.33,106.14
1193,3.663,14.546,15.0,3.659,14.532,15.006,0.0161,75.87,-19.35,106.17
1194,3.643,14.551,15.0,3.631,14.53,15.008,0.0255,75.97,-19.35,106.2
1195,3.624,14.555,15.0,3.635,14.551,14.989,0.0162,75.97,-19.42,106.16
1196,3.604,14.56,15.0,3.593,14.543,15.013,0.024,76.12,-19.33,106.17
1197,3.585,14.565,15.0,3.584,14.549,15.002,0.0164,76.16,-19.37,106.19
1198,3.566,14.57,15.0,3.573,14.556,15.041,0.0443,76.21,-19.21,106.07
1199,3.546,14.574,15.0,3.549,14.571,14.994,0.0074,76.31,-19.4,106.16
1200,3.527,14.579,15.0,3.551,14.582,15.004,0.0244,76.32,-19.36,106.09
1201,3.507,14.584,15.0,3.53,14.58,15.014,0.027,76.39,-19.32,106.09
1202,3.488,14.589,15.0,3.471,14.602,14.991,0.0229,76.63,-19.41,106.12
1203,3.468,14.593,15.0,3.46,14.581,15.012,0.0194,76.65,-19.33,106.15
1204,3.449,14.598,15.0,3.431,14.591,15.0,0.0196,76.77,-19.38,106.17
1205,3.429,14.603,15.0,3.421,14.602,14.997,0.0096,76.82,-19.39,106.15
1206,3.41,14.607,15.0,3.415,14.608,14.965,0.0353,76.84,-19.51,106.21
