timestamp_ms,target_pos,sensor_pos,real_arm_pos,belt_stretch,error,velocity_cmd,torque_load,torque_total_req,hz
788,524.16,41.386,41.386,3.8619,482.774,720,15.0,54.0,1000
789,524.88,41.366,41.366,3.8619,483.514,720,15.0,54.0,1000
790,525.6,41.346,41.346,3.8619,484.254,720,15.0,54.0,1000
791,526.32,41.326,41.326,3.8619,484.994,720,15.0,54.0,1000
792,527.04,41.306,41.306,3.8619,485.734,720,15.0,54.0,1000
793,527.76,41.286,41.286,3.8619,486.474,720,15.0,54.0,1000
794,528.48,41.266,41.266,3.8619,487.214,720,15.0,54.0,1000
795,529.2,41.246,41.246,3.8619,487.954,720,15.0,54.0,1000
796,529.92,41.226,41.226,3.8619,488.694,720,15.0,54.0,1000
797,530.64,41.206,41.206,3.8619,489.434,720,15.0,54.0,1000
798,531.36,41.186,41.186,3.8619,490.174,720,15.0,54.0,1000
799,532.08,41.166,41.166,3.8619,490.914,720,14.99,54.0,1000
800,532.8,41.146,41.146,3.8619,491.654,720,14.99,54.0,1000
801,533.52,41.126,41.126,3.8619,492.394,720,14.99,54.0,1000
802,534.24,41.106,41.106,3.8619,493.134,720,14.99,54.0,1000
803,534.96,41.086,41.086,3.8619,493.874,720,14.99,54.0,1000
804,535.68,41.066,41.066,3.8619,494.614,720,14.99,54.0,1000
805,536.4,41.046,41.046,3.8619,495.354,720,14.99,54.0,1000
806,537.12,41.026,41.026,3.8619,496.094,720,14.99,54.0,1000
807,537.84,41.006,41.006,3.8619,496.834,720,14.99,54.0,1000
808,538.56,40.986,40.986,3.8619,497.574,720,14.98,54.0,1000
809,539.28,40.966,40.966,3.8619,498.314,720,14.98,54.0,1000
810,540.0,40.946,40.946,3.8619,499.054,720,14.98,54.0,1000
811,540.72,40.926,40.926,3.8619,499.794,720,14.98,54.0,1000
812,541.44,40.906,40.906,3.8619,500.534,720,14.98,54.0,1000
813,542.16,40.886,40.886,3.8619,501.274,720,14.98,54.0,1000
814,542.88,40.866,40.866,3.8619,502.014,720,14.98,54.0,1000
815,543.6,40.846,40.846,3.8619,502.754,720,14.97,54.0,1000
816,544.32,40.826,40.826,3.8619,503.494,720,14.97,54.0,1000
817,545.04,40.806,40.806,3.8619,504.234,720,14.97,54.0,1000
818,545.76,40.786,40.786,3.8619,504.974,720,14.97,54.0,1000
819,546.48,40.766,40.766,3.8619,505.714,720,14.97,54.0,1000
820,547.2,40.746,40.746,3.8619,506.454,720,14.96,54.0,1000
821,547.92,40.726,40.726,3.8619,507.194,720,14.96,54.0,1000
822,548.64,40.706,40.706,3.8619,507.934,720,14.96,54.0,1000
823,549.36,40.686,40.686,3.8619,508.674,720,14.96,54.0,1000
824,550.08,40.666,40.666,3.8619,509.414,720,14.96,54.0,1000
825,550.8,40.646,40.646,3.8619,510.154,720,14.95,54.0,1000
826,551.52,40.626,40.626,3.8619,510.894,720,14.95,54.0,1000
827,552.24,40.606,40.606,3.8619,511.634,720,14.95,54.0,1000
828,552.96,40.586,40.586,3.8619,512.374,720,14.95,54.0,1000
829,553.68,40.566,40.566,3.8619,513.114,720,14.94,54.0,1000
830,554.4,40.546,40.546,3.8619,513.854,720,14.94,54.0,1000
831,555.12,40.526,40.526,3.8619,514.594,720,14.94,54.0,1000
832,555.84,40.506,40.506,3.8619,515.334,720,14.93,54.0,1000
833,556.56,40.486,40.486,3.8619,516.074,720,14.93,54.0,1000
834,557.28,40.466,40.466,3.8619,516.814,720,14.93,54.0,1000
835,558.0,40.446,40.446,3.8619,517.554,720,14.93,54.0,1000
836,558.72,40.426,40.426,3.8619,518.294,720,14.92,54.0,1000
837,559.44,40.406,40.406,3.8619,519.034,720,14.92,54.0,1000
838,560.16,40.386,40.386,3.8619,519.774,720,14.92,54.0,1000
839,560.88,40.366,40.366,3.8619,520.514,720,14.91,54.0,1000
840,561.6,40.346,40.346,3.8619,521.254,720,14.91,54.0,1000
841,562.32,40.326,40.326,3.8619,521.994,720,14.91,54.0,1000
842,563.04,40.306,40.306,3.8619,522.734,720,14.9,54.0,1000
843,563.76,40.286,40.286,3.8619,523.474,720,14.9,54.0,1000
844,564.48,40.266,40.266,3.8619,524.214,720,14.9,54.0,1000
845,565.2,40.246,40.246,3.8619,524.954,720,14.89,54.0,1000
846,565.92,40.226,40.226,3.8619,525.694,720,14.89,54.0,1000
847,566.64,40.206,40.206,3.8619,526.434,720,14.89,54.0,1000
848,567.36,40.186,40.186,3.8619,527.174,720,14.88,54.0,1000
849,568.08,40.166,40.166,3.8619,527.914,720,14.88,54.0,1000
850,568.8,40.146,40.146,3.8619,528.654,720,14.87,54.0,1000
851,569.52,40.126,40.126,3.8619,529.394,720,14.87,54.0,1000
852,570.24,40.106,40.106,3.8619,530.134,720,14.87,54.0,1000
853,570.96,40.086,40.086,3.8619,530.874,720,14.86,54.0,1000
854,571.68,40.066,40.066,3.8619,531.614,720,14.86,54.0,1000
855,572.4,40.046,40.046,3.8619,532.354,720,14.85,54.0,1000
856,573.12,40.026,40.026,3.8619,533.094,720,14.85,54.0,1000
857,573.84,40.006,40.006,3.8619,533.834,720,14.85,54.0,1000
858,574.56,39.986,39.986,3.8619,534.574,720,14.84,54.0,1000
859,575.28,39.966,39.966,3.8619,535.314,720,14.84,54.0,1000
860,576.0,39.946,39.946,3.8619,536.054,720,14.83,54.0,1000
861,576.72,39.926,39.926,3.8619,536.794,720,14.83,54.0,1000
862,577.44,39.906,39.906,3.8619,537.534,720,14.82,54.0,1000
863,578.16,39.886,39.886,3.8619,538.274,720,14.82,54.0,1000
864,578.88,39.866,39.866,3.8619,539.014,720,14.82,54.0,1000
865,579.6,39.846,39.846,3.8619,539.754,720,14.81,54.0,1000
866,580.32,39.826,39.826,3.8619,540.494,720,14.81,54.0,1000
867,581.04,39.806,39.806,3.8619,541.234,720,14.8,54.0,1000
868,581.76,39.786,39.786,3.8619,541.974,720,14.8,54.0,1000
869,582.48,39.766,39.766,3.8619,542.714,720,14.79,54.0,1000
870,583.2,39.746,39.746,3.8619,543.454,720,14.79,54.0,1000
871,583.92,39.726,39.726,3.8619,544.194,720,14.78,54.0,1000
872,584.64,39.706,39.706,3.8619,544.934,720,14.78,54.0,1000
873,585.36,39.686,39.686,3.8619,545.674,720,14.77,54.0,1000
874,586.08,39.666,39.666,3.8619,546.414,720,14.77,54.0,1000
875,586.8,39.646,39.646,3.8619,547.154,720,14.76,54.0,1000
876,587.52,39.626,39.626,3.8619,547.894,720,14.75,54.0,1000
877,588.24,39.606,39.606,3.8619,548.634,720,14.75,54.0,1000
878,588.96,39.586,39.586,3.8619,549.374,720,14.74,54.0,1000
879,589.68,39.566,39.566,3.8619,550.114,720,14.74,54.0,1000
880,590.4,39.546,39.546,3.8619,550.854,720,14.73,54.0,1000
881,591.12,39.526,39.526,3.8619,551.594,720,14.73,54.0,1000
882,591.84,39.506,39.506,3.8619,552.334,720,14.72,54.0,1000
883,592.56,39.486,39.486,3.8619,553.074,720,14.72,54.0,1000
884,593.28,39.466,39.466,3.8619,553.814,720,14.71,54.0,1000
885,594.0,39.446,39.446,3.8619,554.554,720,14.7,54.0,1000
886,594.72,39.426,39.426,3.8619,555.294,720,14.7,54.0,1000
887,595.44,39.406,39.406,3.8619,556.034,720,14.69,54.0,1000
888,596.16,39.386,39.386,3.8619,556.774,720,14.69,54.0,1000
889,596.88,39.366,39.366,3.8619,557.514,720,14.68,54.0,1000
890,597.6,39.346,39.346,3.8619,558.254,720,14.67,54.0,1000
891,598.32,39.326,39.326,3.8619,558.994,720,14.67,54.0,1000
892,599.04,39.306,39.306,3.8619,559.734,720,14.66,54.0,1000
893,599.76,39.286,39.286,3.8619,560.474,720,14.65,54.0,1000
894,600.48,39.266,39.266,3.8619,561.214,720,14.65,54.0,1000
895,601.2,39.246,39.246,3.8619,561.954,720,14.64,54.0,1000
896,601.92,39.226,39.226,3.8619,562.694,720,14.63,54.0,1000
897,602.64,39.206,39.206,3.8619,563.434,720,14.63,54.0,1000
898,603.36,39.186,39.186,3.8619,564.174,720,14.62,54.0,1000
899,604.08,39.166,39.166,3.8619,564.914,720,14.61,54.0,1000
900,604.8,39.146,39.146,3.8619,565.654,720,14.61,54.0,1000
901,605.52,39.126,39.126,3.8619,566.394,720,14.6,54.0,1000
902,606.24,39.106,39.106,3.8619,567.134,720,14.59,54.0,1000
903,606.96,39.086,39.086,3.8619,567.874,720,14.59,54.0,1000
904,607.68,39.066,39.066,3.8619,568.614,720,14.58,54.0,1000
905,608.4,39.046,39.046,3.8619,569.354,720,14.57,54.0,1000
906,609.12,39.026,39.026,3.8619,570.094,720,14.57,54.0,1000
907,609.84,39.006,39.006,3.8619,570.834,720,14.56,54.0,1000
908,610.56,38.986,38.986,3.8619,571.574,720,14.55,54.0,1000
909,611.28,38.966,38.966,3.8619,572.314,720,14.54,54.0,1000
910,612.0,38.946,38.946,3.8619,573.054,720,14.54,54.0,1000
911,612.72,38.926,38.926,3.8619,573.794,720,14.53,54.0,1000
912,613.44,38.906,38.906,3.8619,574.534,720,14.52,54.0,1000
913,614.16,38.886,38.886,3.8619,575.274,720,14.51,54.0,1000
914,614.88,38.866,38.866,3.8619,576.014,720,14.51,54.0,1000
915,615.6,38.846,38.846,3.8619,576.754,720,14.5,54.0,1000
916,616.32,38.826,38.826,3.8619,577.494,720,14.49,54.0,1000
917,617.04,38.806,38.806,3.8619,578.234,720,14.48,54.0,1000
918,617.76,38.786,38.786,3.8619,578.974,720,14.48,54.0,1000
919,618.48,38.766,38.766,3.8619,579.714,720,14.47,54.0,1000
920,619.2,38.746,38.746,3.8619,580.454,720,14.46,54.0,1000
921,619.92,38.726,38.726,3.8619,581.194,720,14.45,54.0,1000
922,620.64,38.706,38.706,3.8619,581.934,720,14.44,54.0,1000
923,621.36,38.686,38.686,3.8619,582.674,720,14.44,54.0,1000
924,622.08,38.666,38.666,3.8619,583.414,720,14.43,54.0,1000
925,622.8,38.646,38.646,3.8619,584.154,720,14.42,54.0,1000
926,623.52,38.626,38.626,3.8619,584.894,720,14.41,54.0,1000
927,624.24,38.606,38.606,3.8619,585.634,720,14.4,54.0,1000
928,624.96,38.586,38.586,3.8619,586.374,720,14.39,54.0,1000
929,625.68,38.566,38.566,3.8619,587.114,720,14.39,54.0,1000
930,626.4,38.546,38.546,3.8619,587.854,720,14.38,54.0,1000
931,627.12,38.526,38.526,3.8619,588.594,720,14.37,54.0,1000
932,627.84,38.506,38.506,3.8619,589.334,720,14.36,54.0,1000
933,628.56,38.486,38.486,3.8619,590.074,720,14.35,54.0,1000
934,629.28,38.466,38.466,3.8619,590.814,720,14.34,54.0,1000
935,630.0,38.446,38.446,3.8619,591.554,720,14.33,54.0,1000
936,630.72,38.426,38.426,3.8619,592.294,720,14.32,54.0,1000
937,631.44,38.406,38.406,3.8619,593.034,720,14.32,54.0,1000
938,632.16,38.386,38.386,3.8619,593.774,720,14.31,54.0,1000
939,632.88,38.366,38.366,3.8619,594.514,720,14.3,54.0,1000
940,633.6,38.346,38.346,3.8619,595.254,720,14.29,54.0,1000
941,634.32,38.326,38.326,3.8619,595.994,720,14.28,54.0,1000
942,635.04,38.306,38.306,3.8619,596.734,720,14.27,54.0,1000
943,635.76,38.286,38.286,3.8619,597.474,720,14.26,54.0,1000
944,636.48,38.266,38.266,3.8619,598.214,720,14.25,54.0,1000
945,637.2,38.246,38.246,3.8619,598.954,720,14.24,54.0,1000
946,637.92,38.226,38.226,3.8619,599.694,720,14.23,54.0,1000
947,638.64,38.206,38.206,3.8619,600.434,720,14.22,54.0,1000
948,639.36,38.186,38.186,3.8619,601.174,720,14.21,54.0,1000
949,640.08,38.166,38.166,3.8619,601.914,720,14.2,54.0,1000
950,640.8,38.146,38.146,3.8619,602.654,720,14.19,54.0,1000
951,641.52,38.126,38.126,3.8619,603.394,720,14.18,54.0,1000
952,642.24,38.106,38.106,3.8619,604.134,720,14.17,54.0,1000
953,642.96,38.086,38.086,3.8619,604.874,720,14.17,54.0,1000
954,643.68,38.066,38.066,3.8619,605.614,720,14.16,54.0,1000
955,644.4,38.046,38.046,3.8619,606.354,720,14.15,54.0,1000
956,645.12,38.026,38.026,3.8619,607.094,720,14.14,54.0,1000
957,645.84,38.006,38.006,3.8619,607.834,720,14.13,54.0,1000
958,646.56,37.986,37.986,3.8619,608.574,720,14.12,54.0,1000
959,647.28,37.966,37.966,3.8619,609.314,720,14.1,54.0,1000
960,648.0,37.946,37.946,3.8619,610.054,720,14.09,54.0,1000
961,648.72,37.926,37.926,3.8619,610.794,720,14.08,54.0,1000
962,649.44,37.906,37.906,3.8619,611.534,720,14.07,54.0,1000
963,650.16,37.886,37.886,3.8619,612.274,720,14.06,54.0,1000
964,650.88,37.866,37.866,3.8619,613.014,720,14.05,54.0,1000
965,651.6,37.846,37.846,3.8619,613.754,720,14.04,54.0,1000
966,652.32,37.826,37.826,3.8619,614.494,720,14.03,54.0,1000
967,653.04,37.806,37.806,3.8619,615.234,720,14.02,54.0,1000
968,653.76,37.786,37.786,3.8619,615.974,720,14.01,54.0,1000
969,654.48,37.766,37.766,3.8619,616.714,720,14.0,54.0,1000
970,655.2,37.746,37.746,3.8619,617.454,720,13.99,54.0,1000
971,655.92,37.726,37.726,3.8619,618.194,720,13.98,54.0,1000
972,656.64,37.706,37.706,3.8619,618.934,720,13.97,54.0,1000
973,657.36,37.686,37.686,3.8619,619.674,720,13.96,54.0,1000
974,658.08,37.666,37.666,3.8619,620.414,720,13.95,54.0,1000
975,658.8,37.646,37.646,3.8619,621.154,720,13.93,54.0,1000
976,659.52,37.626,37.626,3.8619,621.894,720,13.92,54.0,1000
977,660.24,37.606,37.606,3.8619,622.634,720,13.91,54.0,1000
978,660.96,37.586,37.586,3.8619,623.374,720,13.9,54.0,1000
979,661.68,37.566,37.566,3.8619,624.114,720,13.89,54.0,1000
980,662.4,37.546,37.546,3.8619,624.854,720,13.88,54.0,1000
981,663.12,37.526,37.526,3.8619,625.594,720,13.87,54.0,1000
982,663.84,37.506,37.506,3.8619,626.334,720,13.86,54.0,1000
983,664.56,37.486,37.486,3.8619,627.074,720,13.84,54.0,1000
984,665.28,37.466,37.466,3.8619,627.814,720,13.83,54.0,1000
985,666.0,37.446,37.446,3.8619,628.554,720,13.82,54.0,1000
986,666.72,37.426,37.426,3.8619,629.294,720,13.81,54.0,1000
987,667.44,37.406,37.406,3.8619,630.034,720,13.8,54.0,1000
988,668.16,37.386,37.386,3.8619,630.774,720,13.79,54.0,1000
989,668.88,37.366,37.366,3.8619,631.514,720,13.77,54.0,1000
990,669.6,37.346,37.346,3.8619,632.254,720,13.76,54.0,1000
991,670.32,37.326,37.326,3.8619,632.994,720,13.75,54.0,1000
992,671.04,37.306,37.306,3.8619,633.734,720,13.74,54.0,1000
993,671.76,37.286,37.286,3.8619,634.474,720,13.73,54.0,1000
994,672.48,37.266,37.266,3.8619,635.214,720,13.71,54.0,1000
995,673.2,37.246,37.246,3.8619,635.954,720,13.7,54.0,1000
996,673.92,37.226,37.226,3.8619,636.694,720,13.69,54.0,1000
997,674.64,37.206,37.206,3.8619,637.434,720,13.68,54.0,1000
998,675.36,37.186,37.186,3.8619,638.174,720,13.66,54.0,1000
999,676.08,37.166,37.166,3.8619,638.914,720,13.65,54.0,1000
1000,676.8,37.146,37.146,3.8619,639.654,720,13.64,54.0,1000
1001,677.517,37.126,37.126,3.8619,640.391,720,13.63,54.0,1000
1002,678.228,37.106,37.106,3.8619,641.122,720,13.61,54.0,1000
1003,678.933,37.086,37.086,3.8619,641.847,720,13.6,54.0,1000
1004,679.632,37.066,37.066,3.8619,642.566,720,13.59,54.0,1000
1005,680.325,37.046,37.046,3.8619,643.279,720,13.58,54.0,1000
1006,681.012,37.026,37.026,3.8619,643.986,720,13.56,54.0,1000
1007,681.693,37.006,37.006,3.8619,644.687,720,13.55,54.0,1000
1008,682.368,36.986,36.986,3.8619,645.382,720,13.54,54.0,1000
1009,683.037,36.966,36.966,3.8619,646.071,720,13.52,54.0,1000
1010,683.7,36.946,36.946,3.8619,646.754,720,13.51,54.0,1000
1011,684.357,36.926,36.926,3.8619,647.431,720,13.5,54.0,1000
1012,685.008,36.906,36.906,3.8619,648.102,720,13.49,54.0,1000
1013,685.653,36.886,36.886,3.8619,648.767,720,13.47,54.0,1000
1014,686.292,36.866,36.866,3.8619,649.426,720,13.46,54.0,1000
1015,686.925,36.846,36.846,3.8619,650.079,720,13.45,54.0,1000
1016,687.552,36.826,36.826,3.8619,650.726,720,13.43,54.0,1000
1017,688.173,36.806,36.806,3.8619,651.367,720,13.42,54.0,1000
1018,688.788,36.786,36.786,3.8619,652.002,720,13.41,54.0,1000
1019,689.397,36.766,36.766,3.8619,652.631,720,13.39,54.0,1000
1020,690.0,36.746,36.746,3.8619,653.254,720,13.38,54.0,1000
1021,690.597,36.726,36.726,3.8619,653.871,720,13.37,54.0,1000
1022,691.188,36.706,36.706,3.8619,654.482,720,13.35,54.0,1000
1023,691.773,36.686,36.686,3.8619,655.087,720,13.34,54.0,1000
1024,692.352,36.666,36.666,3.8619,655.686,720,13.32,54.0,1000
1025,692.925,36.646,36.646,3.8619,656.279,720,13.31,54.0,1000
1026,693.492,36.626,36.626,3.8619,656.866,720,13.3,54.0,1000
1027,694.053,36.606,36.606,3.8619,657.447,720,13.28,54.0,1000
1028,694.608,36.586,36.586,3.8619,658.022,720,13.27,54.0,1000
1029,695.157,36.566,36.566,3.8619,658.591,720,13.25,54.0,1000
1030,695.7,36.546,36.546,3.8619,659.154,720,13.24,54.0,1000
1031,696.237,36.526,36.526,3.8619,659.711,720,13.23,54.0,1000
1032,696.768,36.506,36.506,3.8619,660.262,720,13.21,54.0,1000
1033,697.293,36.486,36.486,3.8619,660.807,720,13.2,54.0,1000
1034,697.812,36.466,36.466,3.8619,661.346,720,13.18,54.0,1000
1035,698.325,36.446,36.446,3.8619,661.879,720,13.17,54.0,1000
1036,698.832,36.426,36.426,3.8619,662.406,720,13.16,54.0,1000
1037,699.333,36.406,36.406,3.8619,662.927,720,13.14,54.0,1000
1038,699.828,36.386,36.386,3.8619,663.442,720,13.13,54.0,1000
1039,700.317,36.366,36.366,3.8619,663.951,720,13.11,54.0,1000
1040,700.8,36.346,36.346,3.8619,664.454,720,13.1,54.0,1000
1041,701.277,36.326,36.326,3.8619,664.951,720,13.08,54.0,1000
1042,701.748,36.306,36.306,3.8619,665.442,720,13.07,54.0,1000
1043,702.213,36.286,36.286,3.8619,665.927,720,13.05,54.0,1000
1044,702.672,36.266,36.266,3.8619,666.406,720,13.04,54.0,1000
1045,703.125,36.246,36.246,3.8619,666.879,720,13.02,54.0,1000
1046,703.572,36.226,36.226,3.8619,667.346,720,13.01,54.0,1000
1047,704.013,36.206,36.206,3.8619,667.807,720,12.99,54.0,1000
1048,704.448,36.186,36.186,3.8619,668.262,720,12.98,54.0,1000
1049,704.877,36.166,36.166,3.8619,668.711,720,12.96,54.0,1000
1050,705.3,36.146,36.146,3.8619,669.154,720,12.95,54.0,1000
1051,705.717,36.126,36.126,3.8619,669.591,720,12.93,54.0,1000
1052,706.128,36.106,36.106,3.8619,670.022,720,12.92,54.0,1000
1053,706.533,36.086,36.086,3.8619,670.447,720,12.9,54.0,1000
1054,706.932,36.066,36.066,3.8619,670.866,720,12.89,54.0,1000
1055,707.325,36.046,36.046,3.8619,671.279,720,12.87,54.0,1000
1056,707.712,36.026,36.026,3.8619,671.686,720,12.86,54.0,1000
1057,708.093,36.006,36.006,3.8619,672.087,720,12.84,54.0,1000
1058,708.468,35.986,35.986,3.8619,672.482,720,12.83,54.0,1000
1059,708.837,35.966,35.966,3.8619,672.871,720,12.81,54.0,1000
1060,709.2,35.946,35.946,3.8619,673.254,720,12.79,54.0,1000
1061,709.557,35.926,35.926,3.8619,673.631,720,12.78,54.0,1000
1062,709.908,35.906,35.906,3.8619,674.002,720,12.76,54.0,1000
1063,710.253,35.886,35.886,3.8619,674.367,720,12.75,54.0,1000
1064,710.592,35.866,35.866,3.8619,674.726,720,12.73,54.0,1000
1065,710.925,35.846,35.846,3.8619,675.079,720,12.72,54.0,1000
1066,711.252,35.826,35.826,3.8619,675.426,720,12.7,54.0,1000
1067,711.573,35.806,35.806,3.8619,675.767,720,12.68,54.0,1000
1068,711.888,35.786,35.786,3.8619,676.102,720,12.67,54.0,1000
1069,712.197,35.766,35.766,3.8619,676.431,720,12.65,54.0,1000
1070,712.5,35.746,35.746,3.8619,676.754,720,12.63,54.0,1000
1071,712.797,35.726,35.726,3.8619,677.071,720,12.62,54.0,1000
1072,713.088,35.706,35.706,3.8619,677.382,720,12.6,54.0,1000
1073,713.373,35.686,35.686,3.8619,677.687,720,12.59,54.0,1000
1074,713.652,35.666,35.666,3.8619,677.986,720,12.57,54.0,1000
1075,713.925,35.646,35.646,3.8619,678.279,720,12.55,54.0,1000
1076,714.192,35.626,35.626,3.8619,678.566,720,12.54,54.0,1000
1077,714.453,35.606,35.606,3.8619,678.847,720,12.52,54.0,1000
1078,714.708,35.586,35.586,3.8619,679.122,720,12.5,54.0,1000
1079,714.957,35.566,35.566,3.8619,679.391,720,12.49,54.0,1000
1080,715.2,35.546,35.546,3.8619,679.654,720,12.47,54.0,1000
1081,715.437,35.526,35.526,3.8619,679.911,720,12.45,54.0,1000
1082,715.668,35.506,35.506,3.8619,680.162,720,12.44,54.0,1000
1083,715.893,35.486,35.486,3.8619,680.407,720,12.42,54.0,1000
1084,716.112,35.466,35.466,3.8619,680.646,720,12.4,54.0,1000
1085,716.325,35.446,35.446,3.8619,680.879,720,12.39,54.0,1000
1086,716.532,35.426,35.426,3.8619,681.106,720,12.37,54.0,1000
1087,716.733,35.406,35.406,3.8619,681.327,720,12.35,54.0,1000
1088,716.928,35.386,35.386,3.8619,681.542,720,12.34,54.0,1000
1089,717.117,35.366,35.366,3.8619,681.751,720,12.32,54.0,1000
1090,717.3,35.346,35.346,3.8619,681.954,720,12.3,54.0,1000
1091,717.477,35.326,35.326,3.8619,682.151,720,12.28,54.0,1000
1092,717.648,35.306,35.306,3.8619,682.342,720,12.27,54.0,1000
1093,717.813,35.286,35.286,3.8619,682.527,720,12.25,54.0,1000
1094,717.972,35.266,35.266,3.8619,682.706,720,12.23,54.0,1000
1095,718.125,35.246,35.246,3.8619,682.879,720,12.22,54.0,1000
1096,718.272,35.226,35.226,3.8619,683.046,720,12.2,54.0,1000
1097,718.413,35.206,35.206,3.8619,683.207,720,12.18,54.0,1000
1098,718.548,35.186,35.186,3.8619,683.362,720,12.16,54.0,1000
1099,718.677,35.166,35.166,3.8619,683.511,720,12.15,54.0,1000
1100,718.8,35.146,35.146,3.8619,683.654,720,12.13,54.0,1000
1101,718.917,35.126,35.126,3.8619,683.791,720,12.11,54.0,1000
1102,719.028,35.106,35.106,3.8619,683.922,720,12.09,54.0,1000
1103,719.133,35.086,35.086,3.8619,684.047,720,12.07,54.0,1000
1104,719.232,35.066,35.066,3.8619,684.166,720,12.06,54.0,1000
1105,719.325,35.046,35.046,3.8619,684.279,720,12.04,54.0,1000
1106,719.412,35.026,35.026,3.8619,684.386,720,12.02,54.0,1000
1107,719.493,35.006,35.006,3.8619,684.487,720,12.0,54.0,1000
1108,719.568,34.986,34.986,3.8619,684.582,720,11.98,54.0,1000
1109,719.637,34.966,34.966,3.8619,684.671,720,11.97,54.0,1000
1110,719.7,34.946,34.946,3.8619,684.754,720,11.95,54.0,1000
1111,719.757,34.926,34.926,3.8619,684.831,720,11.93,54.0,1000
1112,719.808,34.906,34.906,3.8619,684.902,720,11.91,54.0,1000
1113,719.853,34.886,34.886,3.8619,684.967,720,11.89,54.0,1000
1114,719.892,34.866,34.866,3.8619,685.026,720,11.88,54.0,1000
1115,719.925,34.846,34.846,3.8619,685.079,720,11.86,54.0,1000
1116,719.952,34.826,34.826,3.8619,685.126,720,11.84,54.0,1000
1117,719.973,34.806,34.806,3.8619,685.167,720,11.82,54.0,1000
1118,719.988,34.786,34.786,3.8619,685.202,720,11.8,54.0,1000
1119,719.997,34.766,34.766,3.8619,685.231,720,11.78,54.0,1000
1120,720.0,34.746,34.746,3.8619,685.254,720,11.76,54.0,1000
1121,720.0,34.726,34.726,3.8619,685.274,720,11.75,54.0,1000
1122,720.0,34.706,34.706,3.8619,685.294,720,11.73,54.0,1000
1123,720.0,34.686,34.686,3.8619,685.314,720,11.71,54.0,1000
1124,720.0,34.666,34.666,3.8619,685.334,720,11.69,54.0,1000
1125,720.0,34.646,34.646,3.8619,685.354,720,11.67,54.0,1000
1126,720.0,34.626,34.626,3.8619,685.374,720,11.65,54.0,1000
1127,720.0,34.606,34.606,3.8619,685.394,720,11.63,54.0,1000
1128,720.0,34.586,34.586,3.8619,685.414,720,11.61,54.0,1000
1129,720.0,34.566,34.566,3.8619,685.434,720,11.6,54.0,1000
1130,720.0,34.546,34.546,3.8619,685.454,720,11.58,54.0,1000
1131,720.0,34.526,34.526,3.8619,685.474,720,11.56,54.0,1000
1132,720.0,34.506,34.506,3.8619,685.494,720,11.54,54.0,1000
1133,720.0,34.486,34.486,3.8619,685.514,720,11.52,54.0,1000
1134,720.0,34.466,34.466,3.8619,685.534,720,11.5,54.0,1000
1135,720.0,34.446,34.446,3.8619,685.554,720,11.48,54.0,1000
1136,720.0,34.426,34.426,3.8619,685.574,720,11.46,54.0,1000
1137,720.0,34.406,34.406,3.8619,685.594,720,11.44,54.0,1000
1138,720.0,34.386,34.386,3.8619,685.614,720,11.42,54.0,1000
1139,720.0,34.366,34.366,3.8619,685.634,720,11.4,54.0,1000
1140,720.0,34.346,34.346,3.8619,685.654,720,11.38,54.0,1000
1141,720.0,34.326,34.326,3.8619,685.674,720,11.36,54.0,1000
1142,720.0,34.306,34.306,3.8619,685.694,720,11.34,54.0,1000
1143,720.0,34.286,34.286,3.8619,685.714,720,11.32,54.0,1000
1144,720.0,34.266,34.266,3.8619,685.734,720,11.3,54.0,1000
1145,720.0,34.246,34.246,3.8619,685.754,720,11.28,54.0,1000
1146,720.0,34.226,34.226,3.8619,685.774,720,11.27,54.0,1000
1147,720.0,34.206,34.206,3.8619,685.794,720,11.25,54.0,1000
1148,720.0,34.186,34.186,3.8619,685.814,720,11.23,54.0,1000
1149,720.0,34.166,34.166,3.8619,685.834,720,11.21,54.0,1000
1150,720.0,34.146,34.146,3.8619,685.854,720,11.19,54.0,1000
1151,720.0,34.126,34.126,3.8619,685.874,720,11.17,54.0,1000
1152,720.0,34.106,34.106,3.8619,685.894,720,11.15,54.0,1000
1153,720.0,34.086,34.086,3.8619,685.914,720,11.13,54.0,1000
1154,720.0,34.066,34.066,3.8619,685.934,720,11.11,54.0,1000
1155,720.0,34.046,34.046,3.8619,685.954,720,11.09,54.0,1000
1156,720.0,34.026,34.026,3.8619,685.974,720,11.06,54.0,1000
1157,720.0,34.006,34.006,3.8619,685.994,720,11.04,54.0,1000
1158,720.0,33.986,33.986,3.8619,686.014,720,11.02,54.0,1000
1159,720.0,33.966,33.966,3.8619,686.034,720,11.0,54.0,1000
1160,720.0,33.946,33.946,3.8619,686.054,720,10.98,54.0,1000
1161,720.0,33.926,33.926,3.8619,686.074,720,10.96,54.0,1000
1162,720.0,33.906,33.906,3.8619,686.094,720,10.94,54.0,1000
1163,720.0,33.886,33.886,3.8619,686.114,720,10.92,54.0,1000
1164,720.0,33.866,33.866,3.8619,686.134,720,10.9,54.0,1000
1165,720.0,33.846,33.846,3.8619,686.154,720,10.88,54.0,1000
1166,720.0,33.826,33.826,3.8619,686.174,720,10.86,54.0,1000
1167,720.0,33.806,33.806,3.8619,686.194,720,10.84,54.0,1000
1168,720.0,33.786,33.786,3.8619,686.214,720,10.82,54.0,1000
1169,720.0,33.766,33.766,3.8619,686.234,720,10.8,54.0,1000
