timestamp_ms,command_id,target_x,target_y,real_x,real_y,error,motor1_pos,motor2_pos,motor1_vel,motor2_vel,velocity,pwm_effort,hz
3004,1,10.491,2.054,10.492,2.058,0.004,-58.03,138.24,-9.43,-2.28,20.0,127,1000
3005,1,10.492,2.052,10.507,2.052,0.015,-58.04,138.19,-9.2,-2.23,20.0,127,1000
3006,1,10.493,2.05,10.492,2.091,0.041,-57.84,138.22,-8.97,-2.17,20.0,127,1000
3007,1,10.494,2.049,10.479,2.068,0.025,-57.98,138.29,-8.74,-2.12,20.0,127,1000
3008,1,10.495,2.047,10.49,2.059,0.013,-58.02,138.25,-8.51,-2.07,20.0,127,1000
3009,1,10.495,2.045,10.477,2.048,0.019,-58.09,138.31,-8.28,-2.01,20.0,127,1000
3010,1,10.496,2.044,10.497,2.039,0.005,-58.13,138.24,-8.04,-1.96,20.0,127,1000
3011,1,10.497,2.042,10.49,2.044,0.007,-58.1,138.26,-7.81,-1.9,20.0,127,1000
3012,1,10.498,2.041,10.469,2.041,0.029,-58.14,138.35,-7.58,-1.85,20.0,127,1000
3013,1,10.498,2.039,10.464,2.062,0.042,-58.03,138.35,-7.35,-1.79,20.0,127,1000
3014,1,10.499,2.038,10.493,2.055,0.018,-58.04,138.24,-7.12,-1.74,20.0,127,1000
3015,1,10.5,2.036,10.498,2.05,0.014,-58.06,138.22,-6.89,-1.68,20.0,127,1000
3016,1,10.501,2.035,10.512,2.034,0.011,-58.14,138.18,-6.66,-1.63,20.0,127,1000
3017,1,10.501,2.034,10.48,2.04,0.022,-58.14,138.3,-6.43,-1.57,20.0,127,1000
3018,1,10.502,2.033,10.468,2.048,0.037,-58.1,138.35,-6.2,-1.51,20.0,127,1000
3019,1,10.502,2.031,10.506,2.035,0.005,-58.14,138.2,-5.97,-1.46,20.0,127,1000
3020,1,10.503,2.03,10.493,2.051,0.023,-58.06,138.24,-5.74,-1.4,20.0,127,1000
3021,1,10.504,2.029,10.498,2.042,0.014,-58.11,138.23,-5.51,-1.35,20.0,127,1000
3022,1,10.504,2.028,10.484,2.057,0.035,-58.04,138.27,-5.28,-1.29,20.0,127,1000
3023,1,10.505,2.027,10.513,2.019,0.012,-58.22,138.19,-5.05,-1.24,20.0,127,1000
3024,1,10.505,2.026,10.498,2.013,0.015,-58.27,138.25,-4.82,-1.18,20.0,127,1000
3025,1,10.506,2.025,10.508,2.043,0.018,-58.09,138.19,-4.59,-1.13,20.0,127,1000
3026,1,10.506,2.024,10.5,2.026,0.007,-58.2,138.24,-4.36,-1.07,20.0,127,1000
3027,1,10.506,2.024,10.498,2.029,0.01,-58.18,138.24,-4.13,-1.01,20.0,127,1000
3028,1,10.507,2.023,10.485,2.023,0.022,-58.23,138.3,-3.9,-0.96,20.0,127,1000
3029,1,10.507,2.022,10.513,2.027,0.007,-58.18,138.18,-3.67,-0.9,20.0,127,1000
3030,1,10.508,2.021,10.471,2.038,0.04,-58.16,138.34,-3.44,-0.84,20.0,127,1000
3031,1,10.508,2.021,10.495,2.024,0.013,-58.21,138.26,-3.21,-0.79,20.0,127,1000
3032,1,10.508,2.02,10.494,2.049,0.032,-58.07,138.24,-2.98,-0.73,20.0,127,1000
3033,1,10.508,2.02,10.509,2.025,0.005,-58.19,138.2,-2.75,-0.68,20.0,127,1000
3034,1,10.509,2.019,10.482,2.032,0.03,-58.18,138.3,-2.52,-0.62,20.0,127,1000
3035,1,10.509,2.019,10.5,2.039,0.023,-58.12,138.23,-2.29,-0.56,20.0,127,1000
3036,1,10.509,2.018,10.493,2.02,0.017,-58.24,138.27,-2.06,-0.51,20.0,127,1000
3037,1,10.509,2.018,10.49,2.034,0.025,-58.16,138.27,-1.83,-0.45,20.0,127,1000
3038,1,10.51,2.017,10.499,2.023,0.011,-58.22,138.24,-1.6,-0.39,20.0,127,1000
3039,1,10.51,2.017,10.518,2.02,0.009,-58.21,138.17,-1.38,-0.34,20.0,127,1000
3040,1,10.51,2.017,10.477,2.047,0.045,-58.1,138.31,-1.15,-0.28,20.0,127,1000
3041,1,10.51,2.017,10.494,2.03,0.021,-58.18,138.25,-0.92,-0.23,20.0,127,1000
3042,1,10.51,2.017,10.493,2.029,0.021,-58.18,138.26,-0.69,-0.17,20.0,127,1000
3043,1,10.51,2.016,10.491,2.028,0.022,-58.19,138.27,-0.46,-0.11,20.0,127,1000
3044,1,10.51,2.016,10.469,2.033,0.044,-58.19,138.35,-0.23,-0.06,20.0,127,1000
3045,1,10.51,2.016,10.496,2.024,0.016,-58.21,138.25,-0.11,-0.03,20.0,127,1000
3045,1,10.51,2.016,10.512,2.018,0.003,-58.23,138.19,0.07,-0.1,20.0,127,1000
3046,1,10.51,2.016,10.492,2.043,0.032,-58.11,138.25,0.14,-0.2,20.0,127,1000
3047,1,10.51,2.016,10.504,2.028,0.013,-58.18,138.22,0.28,-0.41,20.0,127,1000
3048,1,10.51,2.016,10.488,2.03,0.026,-58.19,138.28,0.42,-0.61,20.0,127,1000
3049,1,10.51,2.016,10.461,2.035,0.053,-58.19,138.39,0.57,-0.81,20.0,127,1000
3050,1,10.511,2.017,10.505,2.021,0.007,-58.22,138.22,0.71,-1.02,20.0,127,1000
3051,1,10.511,2.017,10.476,2.025,0.036,-58.23,138.33,0.85,-1.22,20.0,127,1000
3052,1,10.511,2.017,10.505,2.028,0.013,-58.18,138.21,0.99,-1.43,20.0,127,1000
3053,1,10.512,2.017,10.499,2.013,0.013,-58.27,138.25,1.13,-1.63,20.0,127,1000
3054,1,10.512,2.017,10.466,2.054,0.059,-58.07,138.35,1.27,-1.83,20.0,127,1000
3055,1,10.512,2.017,10.511,2.028,0.011,-58.17,138.19,1.41,-2.04,20.0,127,1000
3056,1,10.513,2.017,10.497,2.029,0.02,-58.18,138.24,1.55,-2.24,20.0,127,1000
3057,1,10.513,2.018,10.483,2.034,0.035,-58.17,138.3,1.7,-2.44,20.0,127,1000
3058,1,10.514,2.018,10.54,2.03,0.029,-58.14,138.07,1.84,-2.65,20.0,127,1000
3059,1,10.515,2.018,10.52,2.04,0.023,-58.1,138.14,1.98,-2.85,20.0,127,1000
3060,1,10.515,2.018,10.508,2.03,0.014,-58.17,138.2,2.12,-3.05,20.0,127,1000
3061,1,10.516,2.018,10.541,1.999,0.031,-58.31,138.09,2.26,-3.26,20.0,127,1000
3062,1,10.517,2.019,10.491,2.017,0.026,-58.25,138.28,2.4,-3.46,20.0,127,1000
3063,1,10.518,2.019,10.519,2.021,0.003,-58.2,138.16,2.54,-3.67,20.0,127,1000
3064,1,10.519,2.019,10.502,2.004,0.022,-58.32,138.24,2.68,-3.87,20.0,127,1000
3065,1,10.52,2.02,10.517,2.009,0.011,-58.28,138.18,2.83,-4.07,20.0,127,1000
3066,1,10.521,2.02,10.511,2.011,0.013,-58.27,138.2,2.97,-4.28,20.0,127,1000
3067,1,10.522,2.02,10.516,2.035,0.016,-58.13,138.16,3.11,-4.48,20.0,127,1000
3068,1,10.523,2.021,10.5,2.016,0.023,-58.25,138.24,3.25,-4.68,20.0,127,1000
3069,1,10.524,2.021,10.522,2.02,0.002,-58.21,138.15,3.39,-4.89,20.0,127,1000
3070,1,10.525,2.022,10.48,2.041,0.049,-58.13,138.31,3.53,-5.09,20.0,127,1000
3071,1,10.526,2.022,10.534,2.028,0.01,-58.15,138.1,3.67,-5.3,20.0,127,1000
3072,1,10.527,2.022,10.525,2.049,0.026,-58.04,138.12,3.81,-5.5,20.0,127,1000
3073,1,10.529,2.023,10.523,2.043,0.021,-58.08,138.13,3.95,-5.7,20.0,127,1000
3074,1,10.53,2.023,10.546,2.035,0.02,-58.1,138.04,4.09,-5.91,20.0,127,1000
3075,1,10.531,2.024,10.534,2.026,0.003,-58.16,138.1,4.24,-6.11,20.0,127,1000
3076,1,10.533,2.024,10.543,2.017,0.013,-58.2,138.07,4.38,-6.31,20.0,127,1000
3077,1,10.534,2.025,10.557,2.016,0.025,-58.2,138.01,4.52,-6.52,20.0,127,1000
3078,1,10.536,2.025,10.557,2.008,0.027,-58.24,138.02,4.66,-6.72,20.0,127,1000
3079,1,10.538,2.026,10.535,2.022,0.004,-58.18,138.1,4.8,-6.93,20.0,127,1000
3080,1,10.539,2.027,10.55,2.02,0.012,-58.18,138.04,4.94,-7.13,20.0,127,1000
3081,1,10.541,2.027,10.556,2.016,0.019,-58.2,138.02,5.08,-7.33,20.0,127,1000
3082,1,10.543,2.028,10.538,2.026,0.005,-58.16,138.08,5.22,-7.54,20.0,127,1000
3083,1,10.544,2.028,10.53,2.036,0.016,-58.11,138.1,5.36,-7.74,20.0,127,1000
3084,1,10.546,2.029,10.518,2.02,0.03,-58.21,138.17,5.5,-7.95,20.0,127,1000
3085,1,10.548,2.03,10.528,2.035,0.021,-58.11,138.11,5.64,-8.15,20.0,127,1000
3086,1,10.55,2.03,10.557,2.017,0.015,-58.19,138.01,5.78,-8.35,20.0,127,1000
3087,1,10.552,2.031,10.529,2.049,0.029,-58.04,138.1,5.92,-8.56,20.0,127,1000
3088,1,10.554,2.032,10.575,2.025,0.022,-58.13,137.93,6.07,-8.76,20.0,127,1000
3089,1,10.556,2.032,10.552,2.05,0.018,-58.01,138.01,6.21,-8.97,20.0,127,1000
3090,1,10.558,2.033,10.544,2.035,0.014,-58.1,138.05,6.35,-9.17,20.0,127,1000
3091,1,10.56,2.034,10.558,2.025,0.009,-58.14,138.0,6.49,-9.37,20.0,127,1000
3092,1,10.563,2.035,10.548,2.049,0.021,-58.02,138.03,6.63,-9.58,20.0,127,1000
3093,1,10.565,2.035,10.568,2.043,0.008,-58.04,137.95,6.77,-9.78,20.0,127,1000
3094,1,10.567,2.036,10.585,2.027,0.02,-58.11,137.89,31.47,-45.52,20.0,127,1000
3095,1,10.586,2.043,10.572,2.037,0.016,-58.06,137.94,56.01,-81.07,20.0,127,1000
3096,1,10.605,2.05,10.591,2.027,0.026,-58.1,137.87,55.83,-80.89,20.0,127,1000
3097,1,10.624,2.056,10.588,2.055,0.036,-57.95,137.86,28.51,-41.33,20.0,127,1000
3098,1,10.624,2.056,10.602,2.034,0.032,-58.05,137.82,0.64,-0.93,20.0,127,1000
3099,1,10.624,2.056,10.572,2.055,0.052,-57.96,137.92,0.0,0.0,20.0,127,1000
3100,1,10.624,2.056,10.603,2.043,0.025,-58.0,137.81,0.0,0.0,20.0,127,1000
3101,1,10.624,2.056,10.606,2.034,0.029,-58.04,137.8,0.0,0.0,20.0,127,1000
3102,1,10.624,2.056,10.603,2.027,0.036,-58.09,137.82,0.0,0.0,20.0,127,1000
3103,1,10.624,2.056,10.601,2.044,0.026,-57.99,137.81,0.0,0.0,20.0,127,1000
3104,1,10.624,2.056,10.602,2.049,0.023,-57.97,137.81,0.0,0.0,20.0,127,1000
3105,1,10.624,2.056,10.605,2.047,0.021,-57.97,137.8,0.0,0.0,20.0,127,1000
3106,1,10.624,2.056,10.595,2.047,0.03,-57.98,137.84,0.0,0.0,20.0,127,1000
3107,1,10.624,2.056,10.621,2.041,0.016,-57.99,137.74,0.0,0.0,20.0,127,1000
3108,1,10.624,2.056,10.627,2.047,0.009,-57.95,137.71,0.0,0.0,20.0,127,1000
3109,1,10.624,2.056,10.61,2.041,0.021,-58.0,137.78,0.0,0.0,20.0,127,1000
3110,1,10.624,2.056,10.583,2.038,0.045,-58.04,137.89,0.0,0.0,20.0,127,1000
3111,1,10.624,2.056,10.624,2.038,0.019,-58.01,137.73,0.0,0.0,20.0,127,1000
3112,1,10.624,2.056,10.606,2.037,0.027,-58.03,137.8,0.0,0.0,20.0,127,1000
3113,1,10.624,2.056,10.598,2.042,0.03,-58.01,137.83,0.0,0.0,20.0,127,1000
3114,1,10.624,2.056,10.595,2.063,0.03,-57.89,137.82,0.0,0.0,20.0,127,1000
3115,1,10.624,2.056,10.589,2.054,0.035,-57.95,137.86,0.0,0.0,20.0,127,1000
3116,1,10.624,2.056,10.612,2.057,0.012,-57.91,137.76,0.0,0.0,20.0,127,1000
3117,1,10.624,2.056,10.623,2.017,0.039,-58.12,137.75,0.0,0.0,20.0,127,1000
3118,1,10.624,2.056,10.62,2.05,0.008,-57.94,137.74,0.0,0.0,20.0,127,1000
3119,1,10.624,2.056,10.597,2.038,0.033,-58.03,137.84,0.0,0.0,20.0,127,1000
3120,1,10.624,2.056,10.605,2.038,0.026,-58.02,137.8,0.0,0.0,20.0,127,1000
3121,1,10.624,2.056,10.6,2.042,0.028,-58.01,137.82,0.0,0.0,20.0,127,1000
3122,1,10.624,2.056,10.594,2.05,0.031,-57.97,137.84,0.0,0.0,20.0,127,1000
3123,1,10.624,2.056,10.589,2.05,0.036,-57.97,137.86,0.0,0.0,20.0,127,1000
3124,1,10.624,2.056,10.612,2.029,0.03,-58.07,137.78,0.0,0.0,20.0,127,1000
3125,1,10.624,2.056,10.639,2.045,0.018,-57.95,137.66,0.0,0.0,20.0,127,1000
3126,1,10.624,2.056,10.579,2.059,0.045,-57.93,137.89,0.0,0.0,20.0,127,1000
3127,1,10.624,2.056,10.602,2.039,0.028,-58.02,137.82,0.0,0.0,20.0,127,1000
3128,1,10.624,2.056,10.576,2.063,0.049,-57.91,137.9,0.0,0.0,20.0,127,1000
3129,1,10.624,2.056,10.603,2.026,0.037,-58.09,137.82,0.0,0.0,20.0,127,1000
3130,1,10.624,2.056,10.613,2.029,0.029,-58.06,137.78,0.0,0.0,20.0,127,1000
3131,1,10.624,2.056,10.603,2.041,0.026,-58.01,137.81,0.0,0.0,20.0,127,1000
3132,1,10.624,2.056,10.62,2.045,0.012,-57.97,137.74,0.0,0.0,20.0,127,1000
3133,1,10.624,2.056,10.597,2.061,0.027,-57.9,137.82,0.0,0.0,20.0,127,1000
3134,1,10.624,2.056,10.614,2.057,0.01,-57.91,137.75,0.0,0.0,20.0,127,1000
3135,1,10.624,2.056,10.602,2.042,0.027,-58.01,137.81,0.0,0.0,20.0,127,1000
3136,1,10.624,2.056,10.609,2.052,0.016,-57.94,137.78,0.0,0.0,20.0,127,1000
3137,1,10.624,2.056,10.601,2.053,0.023,-57.94,137.81,0.0,0.0,20.0,127,1000
3138,1,10.624,2.056,10.603,2.041,0.026,-58.01,137.81,0.0,0.0,20.0,127,1000
3139,1,10.624,2.056,10.608,2.046,0.019,-57.98,137.79,0.0,0.0,20.0,127,1000
3140,1,10.624,2.056,10.619,2.031,0.026,-58.05,137.75,0.0,0.0,20.0,127,1000
3141,1,10.624,2.056,10.579,2.059,0.045,-57.93,137.89,0.0,0.0,20.0,127,1000
3142,1,10.624,2.056,10.61,2.054,0.014,-57.93,137.77,0.0,0.0,20.0,127,1000
3143,1,10.624,2.056,10.592,2.037,0.038,-58.04,137.86,0.0,0.0,20.0,127,1000
3143,1,10.624,2.056,10.577,2.044,0.049,-58.02,137.91,0.14,-0.05,20.0,127,1000
3144,1,10.624,2.056,10.618,2.049,0.01,-57.95,137.74,0.28,-0.11,20.0,127,1000
3145,1,10.624,2.056,10.606,2.044,0.022,-57.99,137.79,0.56,-0.21,20.0,127,1000
3146,1,10.624,2.056,10.616,2.042,0.017,-57.99,137.76,0.84,-0.32,20.0,127,1000
3147,1,10.624,2.057,10.599,2.044,0.029,-58.0,137.82,1.12,-0.43,20.0,127,1000
3148,1,10.624,2.057,10.608,2.035,0.027,-58.04,137.79,1.4,-0.54,20.0,127,1000
3149,1,10.624,2.057,10.616,2.037,0.022,-58.02,137.76,1.68,-0.64,20.0,127,1000
3150,1,10.625,2.057,10.619,2.062,0.007,-57.87,137.73,1.96,-0.75,20.0,127,1000
3151,1,10.625,2.058,10.574,2.049,0.052,-57.99,137.92,2.24,-0.86,20.0,127,1000
3152,1,10.625,2.058,10.607,2.05,0.02,-57.95,137.79,2.52,-0.97,20.0,127,1000
3153,1,10.625,2.059,10.599,2.046,0.028,-57.98,137.82,2.8,-1.07,20.0,127,1000
3154,1,10.625,2.059,10.624,2.026,0.033,-58.07,137.74,3.08,-1.18,20.0,127,1000
3155,1,10.625,2.06,10.599,2.054,0.027,-57.94,137.82,3.35,-1.29,20.0,127,1000
3156,1,10.626,2.06,10.623,2.043,0.017,-57.98,137.73,3.63,-1.4,20.0,127,1000
3157,1,10.626,2.061,10.598,2.056,0.029,-57.93,137.82,3.91,-1.5,20.0,127,1000
3158,1,10.626,2.062,10.597,2.057,0.029,-57.93,137.82,4.19,-1.61,20.0,127,1000
3159,1,10.626,2.062,10.596,2.046,0.034,-57.99,137.83,4.47,-1.72,20.0,127,1000
3160,1,10.627,2.063,10.613,2.047,0.021,-57.96,137.76,4.75,-1.83,20.0,127,1000
3161,1,10.627,2.064,10.589,2.046,0.042,-57.99,137.86,5.03,-1.94,20.0,127,1000
3162,1,10.627,2.065,10.604,2.056,0.025,-57.93,137.79,5.31,-2.04,20.0,127,1000
3163,1,10.628,2.066,10.591,2.074,0.037,-57.84,137.83,5.59,-2.15,20.0,127,1000
3164,1,10.628,2.067,10.593,2.048,0.04,-57.98,137.84,5.87,-2.26,20.0,127,1000
3165,1,10.628,2.068,10.594,2.073,0.034,-57.84,137.82,6.15,-2.37,20.0,127,1000
3166,1,10.629,2.069,10.604,2.055,0.028,-57.93,137.79,6.43,-2.47,20.0,127,1000
3167,1,10.629,2.07,10.6,2.05,0.035,-57.96,137.81,6.71,-2.58,20.0,127,1000
3168,1,10.63,2.071,10.61,2.045,0.033,-57.98,137.78,6.98,-2.69,20.0,127,1000
3169,1,10.63,2.072,10.609,2.053,0.028,-57.93,137.77,7.26,-2.8,20.0,127,1000
3170,1,10.631,2.073,10.592,2.063,0.04,-57.89,137.84,7.54,-2.91,20.0,127,1000
3171,1,10.631,2.075,10.602,2.075,0.029,-57.82,137.79,7.82,-3.02,20.0,127,1000
3172,1,10.632,2.076,10.611,2.063,0.025,-57.88,137.76,8.1,-3.12,20.0,127,1000
3173,1,10.632,2.077,10.609,2.064,0.027,-57.88,137.77,8.38,-3.23,20.0,127,1000
3174,1,10.633,2.079,10.584,2.101,0.054,-57.69,137.84,8.66,-3.34,20.0,127,1000
3175,1,10.633,2.08,10.596,2.079,0.037,-57.8,137.81,8.94,-3.45,20.0,127,1000
3176,1,10.634,2.082,10.599,2.074,0.035,-57.83,137.8,9.21,-3.56,20.0,127,1000
3177,1,10.634,2.083,10.581,2.088,0.053,-57.77,137.86,9.49,-3.67,20.0,127,1000
3178,1,10.635,2.085,10.616,2.052,0.038,-57.93,137.75,9.77,-3.77,20.0,127,1000
3179,1,10.636,2.087,10.614,2.07,0.027,-57.83,137.74,10.05,-3.88,20.0,127,1000
3180,1,10.636,2.088,10.623,2.068,0.025,-57.84,137.71,10.33,-3.99,20.0,127,1000
3181,1,10.637,2.09,10.619,2.083,0.019,-57.76,137.71,10.61,-4.1,20.0,127,1000
3182,1,10.638,2.092,10.605,2.09,0.032,-57.73,137.76,10.88,-4.21,20.0,127,1000
3183,1,10.638,2.094,10.604,2.078,0.038,-57.8,137.78,11.16,-4.32,20.0,127,1000
3184,1,10.639,2.096,10.607,2.1,0.032,-57.68,137.75,11.44,-4.43,20.0,127,1000
3185,1,10.64,2.098,10.638,2.062,0.036,-57.86,137.65,11.72,-4.54,20.0,127,1000
3186,1,10.64,2.1,10.588,2.102,0.053,-57.68,137.82,11.99,-4.65,20.0,127,1000
3187,1,10.641,2.102,10.613,2.088,0.031,-57.73,137.73,12.27,-4.76,20.0,127,1000
3188,1,10.642,2.104,10.623,2.095,0.021,-57.69,137.69,12.55,-4.87,20.0,127,1000
3189,1,10.643,2.106,10.631,2.094,0.017,-57.68,137.66,12.83,-4.98,20.0,127,1000
3190,1,10.644,2.108,10.589,2.122,0.056,-57.57,137.8,13.1,-5.09,20.0,127,1000
3191,1,10.644,2.11,10.605,2.106,0.039,-57.64,137.75,13.38,-5.2,20.0,127,1000
3192,1,10.645,2.113,10.63,2.121,0.018,-57.53,137.64,13.66,-5.31,20.0,127,1000
3193,1,10.646,2.115,10.603,2.106,0.044,-57.64,137.76,13.94,-5.42,20.0,127,1000
3194,1,10.647,2.117,10.616,2.116,0.031,-57.58,137.7,14.21,-5.53,20.0,127,1000
3195,1,10.648,2.12,10.614,2.103,0.038,-57.65,137.72,14.49,-5.64,20.0,127,1000
3196,1,10.649,2.122,10.613,2.106,0.039,-57.63,137.72,14.77,-5.75,20.0,127,1000
3197,1,10.65,2.125,10.642,2.118,0.01,-57.54,137.59,15.04,-5.86,20.0,127,1000
3198,1,10.651,2.127,10.64,2.117,0.015,-57.55,137.6,15.32,-5.97,20.0,127,1000
3199,1,10.652,2.13,10.638,2.112,0.022,-57.57,137.61,15.59,-6.08,20.0,127,1000
3200,1,10.653,2.132,10.653,2.104,0.028,-57.61,137.56,15.87,-6.19,20.0,127,1000
3201,1,10.654,2.135,10.636,2.114,0.028,-57.57,137.62,16.15,-6.3,20.0,127,1000
3202,1,10.655,2.138,10.623,2.146,0.033,-57.4,137.65,16.42,-6.41,20.0,127,1000
3203,1,10.656,2.141,10.615,2.149,0.042,-57.4,137.68,16.7,-6.52,20.0,127,1000
3204,1,10.657,2.143,10.631,2.135,0.027,-57.45,137.62,16.97,-6.63,20.0,127,1000
3205,1,10.658,2.146,10.639,2.121,0.032,-57.53,137.6,17.25,-6.75,20.0,127,1000
3206,1,10.659,2.149,10.641,2.116,0.038,-57.55,137.6,17.52,-6.86,20.0,127,1000
3207,1,10.66,2.152,10.61,2.152,0.051,-57.38,137.69,17.8,-6.97,20.0,127,1000
3208,1,10.661,2.155,10.629,2.152,0.033,-57.36,137.62,18.08,-7.08,20.0,127,1000
3209,1,10.663,2.158,10.656,2.153,0.009,-57.33,137.51,18.35,-7.19,20.0,127,1000
3210,1,10.664,2.161,10.656,2.138,0.024,-57.41,137.52,18.62,-7.31,20.0,127,1000
3211,1,10.665,2.165,10.665,2.141,0.024,-57.39,137.48,18.9,-7.42,20.0,127,1000
3212,1,10.666,2.168,10.627,2.164,0.04,-57.3,137.62,19.17,-7.53,20.0,127,1000
3213,1,10.667,2.171,10.641,2.157,0.03,-57.32,137.56,19.45,-7.64,20.0,127,1000
3214,1,10.669,2.174,10.652,2.149,0.031,-57.36,137.53,19.72,-7.76,20.0,127,1000
3215,1,10.67,2.178,10.651,2.162,0.025,-57.29,137.52,20.0,-7.87,20.0,127,1000
3216,1,10.671,2.181,10.631,2.199,0.044,-57.1,137.57,20.27,-7.98,20.0,127,1000
3217,1,10.672,2.185,10.652,2.179,0.021,-57.19,137.5,20.54,-8.09,20.0,127,1000
3218,1,10.674,2.188,10.642,2.179,0.034,-57.2,137.54,20.82,-8.21,20.0,127,1000
3219,1,10.675,2.192,10.606,2.192,0.069,-57.16,137.67,21.09,-8.32,20.0,127,1000
3220,1,10.676,2.195,10.664,2.19,0.013,-57.12,137.44,21.36,-8.44,20.0,127,1000
3221,1,10.678,2.199,10.634,2.194,0.044,-57.12,137.56,21.64,-8.55,20.0,127,1000
3222,1,10.679,2.203,10.654,2.195,0.027,-57.1,137.48,21.91,-8.66,20.0,127,1000
3223,1,10.681,2.206,10.653,2.171,0.045,-57.23,137.51,22.18,-8.78,20.0,127,1000
3224,1,10.682,2.21,10.671,2.212,0.011,-56.99,137.4,22.45,-8.89,20.0,127,1000
3225,1,10.683,2.214,10.646,2.192,0.043,-57.12,137.51,22.73,-9.01,20.0,127,1000
3226,1,10.685,2.218,10.658,2.219,0.027,-56.96,137.45,23.0,-9.12,20.0,127,1000
3227,1,10.686,2.222,10.657,2.218,0.03,-56.97,137.45,23.27,-9.24,20.0,127,1000
3228,1,10.688,2.226,10.659,2.208,0.034,-57.02,137.45,23.54,-9.35,20.0,127,1000
3229,1,10.689,2.23,10.651,2.23,0.039,-56.91,137.46,23.81,-9.47,20.0,127,1000
3230,1,10.691,2.234,10.655,2.211,0.042,-57.01,137.46,24.09,-9.58,20.0,127,1000
3231,1,10.692,2.238,10.672,2.225,0.024,-56.91,137.39,24.36,-9.7,20.0,127,1000
3232,1,10.694,2.242,10.643,2.237,0.051,-56.87,137.49,24.63,-9.81,20.0,127,1000
3233,1,10.696,2.246,10.674,2.235,0.024,-56.86,137.37,24.9,-9.93,20.0,127,1000
3234,1,10.697,2.25,10.672,2.229,0.033,-56.89,137.38,25.17,-10.05,20.0,127,1000
3235,1,10.699,2.255,10.685,2.229,0.029,-56.88,137.33,25.44,-10.16,20.0,127,1000
3236,1,10.7,2.259,10.659,2.247,0.043,-56.81,137.42,25.71,-10.28,20.0,127,1000
3237,1,10.702,2.263,10.68,2.255,0.024,-56.74,137.33,25.98,-10.39,20.0,127,1000
3238,1,10.704,2.268,10.655,2.254,0.051,-56.77,137.43,26.25,-10.51,20.0,127,1000
3239,1,10.705,2.272,10.653,2.27,0.052,-56.68,137.42,26.52,-10.63,20.0,127,1000
3240,1,10.707,2.277,10.663,2.274,0.044,-56.65,137.38,26.79,-10.75,20.0,127,1000
3241,1,10.709,2.281,10.658,2.282,0.051,-56.61,137.39,27.06,-10.86,20.0,127,1000
3242,1,10.711,2.286,10.691,2.272,0.024,-56.64,137.27,27.33,-10.98,20.0,127,1000
3243,1,10.712,2.291,10.684,2.278,0.031,-56.61,137.29,27.6,-11.1,20.0,127,1000
3244,1,10.714,2.295,10.684,2.264,0.043,-56.68,137.3,27.86,-11.22,20.0,127,1000
3245,1,10.716,2.3,10.685,2.314,0.034,-56.41,137.25,28.13,-11.34,20.0,127,1000
3246,1,10.718,2.305,10.685,2.298,0.033,-56.5,137.27,28.4,-11.45,20.0,127,1000
3247,1,10.72,2.31,10.668,2.295,0.054,-56.53,137.34,28.67,-11.57,20.0,127,1000
3248,1,10.721,2.315,10.701,2.31,0.021,-56.42,137.2,28.94,-11.69,20.0,127,1000
3249,1,10.723,2.32,10.714,2.305,0.017,-56.43,137.15,29.2,-11.81,20.0,127,1000
3250,1,10.725,2.325,10.724,2.289,0.035,-56.51,137.12,29.47,-11.93,20.0,127,1000
3251,1,10.727,2.33,10.692,2.336,0.035,-56.28,137.21,29.74,-12.05,20.0,127,1000
3252,1,10.729,2.335,10.709,2.307,0.034,-56.42,137.16,30.0,-12.17,20.0,127,1000
3253,1,10.731,2.34,10.686,2.341,0.045,-56.26,137.23,30.27,-12.29,20.0,127,1000
3254,1,10.733,2.345,10.676,2.325,0.061,-56.35,137.28,30.54,-12.41,20.0,127,1000
3255,1,10.735,2.35,10.714,2.336,0.025,-56.26,137.12,30.8,-12.53,20.0,127,1000
3256,1,10.737,2.356,10.724,2.341,0.019,-56.22,137.07,31.15,-12.23,20.0,127,1000
3257,1,10.739,2.361,10.724,2.371,0.018,-56.06,137.05,31.72,-10.73,20.0,127,1000
3258,1,10.74,2.367,10.708,2.353,0.034,-56.17,137.13,32.22,-9.65,20.0,127,1000
3259,1,10.741,2.372,10.716,2.365,0.026,-56.1,137.09,32.49,-9.74,20.0,127,1000
3260,1,10.742,2.378,10.699,2.377,0.043,-56.05,137.15,32.77,-9.84,20.0,127,1000
3261,1,10.743,2.384,10.704,2.378,0.039,-56.04,137.12,33.04,-9.93,20.0,127,1000
3262,1,10.744,2.389,10.701,2.393,0.044,-55.96,137.12,33.31,-10.03,20.0,127,1000
3263,1,10.746,2.395,10.719,2.412,0.032,-55.84,137.03,33.59,-10.13,20.0,127,1000
3264,1,10.747,2.401,10.736,2.384,0.02,-55.97,136.99,33.86,-10.22,20.0,127,1000
3265,1,10.748,2.407,10.723,2.416,0.026,-55.81,137.01,34.13,-10.32,20.0,127,1000
3266,1,10.749,2.413,10.721,2.408,0.028,-55.85,137.03,34.41,-10.42,20.0,127,1000
3267,1,10.751,2.419,10.713,2.433,0.04,-55.72,137.04,34.68,-10.51,20.0,127,1000
3268,1,10.752,2.425,10.739,2.411,0.02,-55.82,136.96,34.95,-10.61,20.0,127,1000
