timestamp_ms,command_id,target_x,target_y,real_x,real_y,error,motor1_pos,motor2_pos,velocity,pwm_effort,hz
330,1,9.954,0.0,9.833,0.031,0.125,-70.69,141.73,30.39,127,1000
331,1,9.969,0.0,9.875,0.011,0.095,-70.72,141.56,30.4,127,1000
332,1,9.984,0.0,9.871,0.022,0.116,-70.66,141.58,30.4,127,1000
333,1,9.999,0.0,9.904,0.01,0.096,-70.66,141.45,30.41,127,1000
334,1,10.014,0.0,9.909,-0.0,0.105,-70.71,141.43,30.41,127,1000
335,1,10.029,0.0,9.954,-0.004,0.075,-70.64,141.24,30.42,127,1000
336,1,10.044,0.0,9.976,-0.01,0.069,-70.64,141.16,30.43,127,1000
337,1,10.059,0.0,9.945,0.048,0.124,-70.36,141.28,30.43,127,1000
338,1,10.074,0.0,9.973,0.007,0.101,-70.54,141.17,30.44,127,1000
339,1,10.089,0.0,9.999,0.006,0.091,-70.5,141.06,30.44,127,1000
340,1,10.104,0.0,10.024,0.013,0.082,-70.41,140.96,30.45,127,1000
341,1,10.119,0.0,10.04,0.021,0.082,-70.33,140.9,30.46,127,1000
342,1,10.134,0.0,10.015,0.03,0.123,-70.33,141.0,30.46,127,1000
343,1,10.149,0.0,10.047,0.019,0.105,-70.33,140.87,30.47,127,1000
344,1,10.164,0.0,10.068,0.01,0.097,-70.33,140.78,30.47,127,1000
345,1,10.18,0.0,10.081,0.035,0.104,-70.17,140.73,30.48,127,1000
346,1,10.195,0.0,10.105,0.017,0.092,-70.22,140.63,30.48,127,1000
347,1,10.21,0.0,10.094,0.021,0.118,-70.22,140.68,30.49,127,1000
348,1,10.225,0.0,10.143,0.015,0.083,-70.15,140.48,30.5,127,1000
349,1,10.24,0.0,10.171,0.001,0.069,-70.18,140.37,30.5,127,1000
350,1,10.255,0.0,10.168,0.017,0.088,-70.09,140.38,30.51,127,1000
351,1,10.27,0.0,10.169,0.023,0.103,-70.06,140.37,30.51,127,1000
352,1,10.285,0.0,10.208,0.001,0.077,-70.1,140.21,30.52,127,1000
353,1,10.3,0.0,10.194,0.048,0.116,-69.86,140.27,30.53,127,1000
354,1,10.315,0.0,10.2,0.019,0.116,-70.01,140.25,30.53,127,1000
355,1,10.33,0.0,10.225,0.011,0.105,-70.01,140.14,30.54,127,1000
356,1,10.345,0.0,10.211,0.038,0.139,-69.89,140.2,30.54,127,1000
357,1,10.36,0.0,10.276,0.009,0.084,-69.92,139.94,30.55,127,1000
358,1,10.375,0.0,10.276,0.016,0.1,-69.88,139.94,30.56,127,1000
359,1,10.39,0.0,10.283,0.023,0.11,-69.83,139.91,30.56,127,1000
360,1,10.405,0.0,10.304,0.023,0.103,-69.78,139.82,30.57,127,1000
361,1,10.42,0.0,10.321,0.0,0.099,-69.88,139.76,30.57,127,1000
362,1,10.435,0.0,10.353,0.038,0.09,-69.6,139.63,30.58,127,1000
363,1,10.45,0.0,10.338,0.028,0.115,-69.69,139.69,30.59,127,1000
364,1,10.465,0.0,10.359,0.035,0.111,-69.61,139.6,30.59,127,1000
365,1,10.48,0.0,10.381,0.024,0.102,-69.62,139.51,30.6,127,1000
366,1,10.495,0.0,10.388,0.018,0.108,-69.64,139.48,30.6,127,1000
367,1,10.51,0.0,10.401,0.007,0.109,-69.68,139.43,30.61,127,1000
368,1,10.525,0.0,10.445,0.01,0.081,-69.57,139.25,30.62,127,1000
369,1,10.54,0.0,10.457,0.012,0.083,-69.53,139.2,30.62,127,1000
370,1,10.555,0.0,10.457,0.012,0.099,-69.53,139.2,30.63,127,1000
371,1,10.57,0.0,10.462,0.023,0.11,-69.46,139.18,30.63,127,1000
372,1,10.585,0.0,10.506,0.007,0.079,-69.46,139.0,30.64,127,1000
373,1,10.6,0.0,10.496,0.017,0.105,-69.43,139.04,30.65,127,1000
374,1,10.615,0.0,10.522,0.022,0.095,-69.35,138.93,30.65,127,1000
375,1,10.63,0.0,10.557,0.006,0.073,-69.36,138.79,30.66,127,1000
376,1,10.645,0.0,10.553,0.013,0.093,-69.33,138.81,30.67,127,1000
377,1,10.66,0.0,10.549,0.027,0.114,-69.27,138.83,30.67,127,1000
378,1,10.675,0.0,10.577,0.018,0.1,-69.26,138.71,30.68,127,1000
379,1,10.69,0.0,10.584,0.013,0.106,-69.27,138.68,30.68,127,1000
380,1,10.705,0.0,10.593,0.031,0.116,-69.16,138.65,30.69,127,1000
381,1,10.72,0.0,10.619,0.033,0.106,-69.09,138.54,30.7,127,1000
382,1,10.735,0.0,10.666,0.003,0.069,-69.16,138.35,30.7,127,1000
383,1,10.75,0.0,10.656,0.028,0.098,-69.04,138.39,30.71,127,1000
384,1,10.765,0.0,10.669,0.013,0.097,-69.1,138.34,30.72,127,1000
385,1,10.78,0.0,10.695,0.021,0.088,-69.0,138.23,30.72,127,1000
386,1,10.795,0.0,10.696,0.021,0.101,-69.0,138.23,30.73,127,1000
387,1,10.81,0.0,10.714,0.011,0.096,-69.02,138.15,30.73,127,1000
388,1,10.825,0.0,10.709,0.039,0.122,-68.88,138.17,30.74,127,1000
389,1,10.84,0.0,10.725,0.025,0.118,-68.92,138.11,30.75,127,1000
390,1,10.855,0.0,10.743,0.039,0.118,-68.81,138.03,30.75,127,1000
391,1,10.87,0.0,10.772,0.03,0.103,-68.8,137.91,30.76,127,1000
392,1,10.885,0.0,10.791,0.016,0.096,-68.83,137.84,30.77,127,1000
393,1,10.9,0.0,10.801,0.021,0.102,-68.79,137.8,30.77,127,1000
394,1,10.915,0.0,10.824,0.023,0.094,-68.73,137.7,30.78,127,1000
395,1,10.93,0.0,10.858,0.018,0.074,-68.68,137.56,30.79,127,1000
396,1,10.945,0.0,10.861,0.021,0.087,-68.66,137.55,30.79,127,1000
397,1,10.96,0.0,10.869,0.007,0.092,-68.72,137.52,30.8,127,1000
398,1,10.975,0.0,10.877,0.027,0.102,-68.6,137.48,30.81,127,1000
399,1,10.99,0.0,10.894,0.034,0.103,-68.53,137.42,30.81,127,1000
400,1,11.005,0.0,10.905,0.028,0.104,-68.54,137.37,30.82,127,1000
401,1,11.02,0.0,10.939,0.006,0.081,-68.58,137.23,30.82,127,1000
402,1,11.035,0.0,10.97,0.005,0.065,-68.52,137.1,30.83,127,1000
403,1,11.05,0.0,10.938,0.046,0.121,-68.38,137.23,30.84,127,1000
404,1,11.065,0.0,10.963,0.022,0.105,-68.45,137.13,30.84,127,1000
405,1,11.08,0.0,10.985,0.012,0.096,-68.46,137.04,30.85,127,1000
406,1,11.095,0.0,11.008,0.019,0.09,-68.38,136.95,30.86,127,1000
407,1,11.11,0.0,11.017,0.025,0.097,-68.32,136.91,30.86,127,1000
408,1,11.125,0.0,11.025,0.031,0.105,-68.28,136.88,30.87,127,1000
409,1,11.14,0.0,11.027,0.034,0.118,-68.26,136.87,30.88,127,1000
410,1,11.155,0.0,11.055,0.017,0.102,-68.29,136.75,30.88,127,1000
411,1,11.17,0.0,11.071,0.019,0.102,-68.25,136.69,30.89,127,1000
412,1,11.185,0.0,11.109,0.008,0.076,-68.23,136.53,30.9,127,1000
413,1,11.2,0.0,11.106,0.017,0.096,-68.18,136.54,30.9,127,1000
414,1,11.215,0.0,11.119,0.033,0.102,-68.07,136.49,30.91,127,1000
415,1,11.23,0.0,11.147,0.02,0.086,-68.09,136.38,30.92,127,1000
416,1,11.245,0.0,11.161,0.018,0.087,-68.07,136.32,30.92,127,1000
417,1,11.26,0.0,11.163,0.026,0.1,-68.02,136.31,30.93,127,1000
418,1,11.275,0.0,11.17,0.024,0.108,-68.02,136.28,30.94,127,1000
419,1,11.29,0.0,11.195,0.043,0.105,-67.87,136.18,30.94,127,1000
420,1,11.305,0.0,11.213,0.02,0.095,-67.95,136.1,30.95,127,1000
421,1,11.32,0.0,11.236,0.022,0.087,-67.89,136.01,30.96,127,1000
422,1,11.336,0.0,11.244,0.005,0.092,-67.96,135.98,30.97,127,1000
423,1,11.351,0.0,11.231,0.026,0.122,-67.88,136.03,30.97,127,1000
424,1,11.366,0.0,11.266,0.014,0.101,-67.87,135.89,30.98,127,1000
425,1,11.381,0.0,11.305,-0.002,0.076,-67.87,135.73,30.99,127,1000
426,1,11.396,0.0,11.296,0.019,0.102,-67.78,135.76,30.99,127,1000
427,1,11.411,0.0,11.298,0.024,0.115,-67.76,135.75,31.0,127,1000
428,1,11.426,0.0,11.324,0.041,0.11,-67.62,135.65,31.01,127,1000
429,1,11.441,0.0,11.377,0.018,0.066,-67.63,135.43,31.01,127,1000
430,1,11.456,0.0,11.335,0.008,0.12,-67.76,135.6,31.02,127,1000
431,1,11.471,0.0,11.372,0.017,0.1,-67.64,135.45,31.03,127,1000
432,1,11.486,0.0,11.398,0.026,0.091,-67.54,135.34,31.03,127,1000
433,1,11.501,0.0,11.392,0.016,0.11,-67.61,135.37,31.04,127,1000
434,1,11.516,0.0,11.419,0.026,0.1,-67.5,135.25,31.05,127,1000
435,1,11.531,0.0,11.452,0.006,0.079,-67.53,135.12,31.06,127,1000
436,1,11.546,0.0,11.452,0.043,0.103,-67.35,135.12,31.06,127,1000
437,1,11.561,0.0,11.452,0.031,0.112,-67.4,135.12,31.07,127,1000
438,1,11.576,0.0,11.479,0.001,0.097,-67.5,135.01,31.08,127,1000
439,1,11.591,0.0,11.492,0.039,0.106,-67.28,134.95,31.08,127,1000
440,1,11.606,0.0,11.495,0.029,0.115,-67.33,134.94,31.09,127,1000
441,1,11.621,0.0,11.526,0.001,0.095,-67.4,134.81,31.1,127,1000
442,1,11.636,0.0,11.548,0.035,0.095,-67.19,134.72,31.1,127,1000
443,1,11.651,0.0,11.549,0.017,0.103,-67.27,134.72,31.11,127,1000
444,1,11.666,0.0,11.554,0.014,0.113,-67.28,134.7,31.12,127,1000
445,1,11.681,0.0,11.592,-0.005,0.089,-67.3,134.54,31.13,127,1000
446,1,11.696,0.0,11.618,0.01,0.079,-67.17,134.43,31.13,127,1000
447,1,11.711,0.0,11.601,0.018,0.112,-67.16,134.5,31.14,127,1000
448,1,11.726,0.0,11.625,0.02,0.103,-67.1,134.4,31.15,127,1000
449,1,11.741,0.0,11.657,0.007,0.085,-67.1,134.27,31.15,127,1000
450,1,11.756,0.0,11.668,0.004,0.088,-67.09,134.23,31.16,127,1000
451,1,11.771,0.0,11.674,0.015,0.098,-67.02,134.2,31.17,127,1000
452,1,11.786,0.0,11.704,-0.0,0.082,-67.04,134.07,31.18,127,1000
453,1,11.801,0.0,11.68,0.022,0.123,-66.98,134.17,31.18,127,1000
454,1,11.816,0.0,11.743,0.022,0.076,-66.85,133.91,31.19,127,1000
455,1,11.831,0.0,11.724,0.038,0.114,-66.81,133.99,31.2,127,1000
456,1,11.846,0.0,11.778,0.025,0.072,-66.76,133.77,31.21,127,1000
457,1,11.861,0.0,11.754,0.018,0.108,-66.84,133.86,31.21,127,1000
458,1,11.876,0.0,11.785,0.002,0.091,-66.86,133.74,31.22,127,1000
459,1,11.891,0.0,11.817,0.007,0.075,-66.77,133.61,31.23,127,1000
460,1,11.906,0.0,11.815,0.019,0.093,-66.72,133.61,31.23,127,1000
461,1,11.921,0.0,11.837,0.018,0.086,-66.67,133.52,31.24,127,1000
462,1,11.936,0.0,11.847,0.024,0.092,-66.63,133.48,31.25,127,1000
463,1,11.951,0.0,11.838,0.039,0.12,-66.57,133.52,31.26,127,1000
464,1,11.966,0.0,11.87,0.009,0.096,-66.65,133.38,31.26,127,1000
465,1,11.981,0.0,11.883,0.043,0.107,-66.46,133.33,31.27,127,1000
466,1,11.996,0.0,11.899,0.029,0.102,-66.49,133.27,31.28,127,1000
467,1,12.011,0.0,11.906,0.036,0.112,-66.44,133.24,31.29,127,1000
468,1,12.026,0.0,11.906,0.04,0.126,-66.42,133.23,31.29,127,1000
469,1,12.041,0.0,11.938,-0.003,0.103,-66.57,133.1,31.3,127,1000
470,1,12.056,0.0,11.961,0.009,0.095,-66.46,133.01,31.31,127,1000
471,1,12.071,0.0,11.978,0.039,0.101,-66.28,132.94,31.32,127,1000
472,1,12.086,0.0,11.997,0.009,0.09,-66.39,132.86,31.32,127,1000
473,1,12.101,0.0,12.002,0.029,0.104,-66.28,132.84,31.33,127,1000
474,1,12.116,0.0,12.005,0.035,0.117,-66.24,132.82,31.34,127,1000
475,1,12.131,0.0,12.028,0.02,0.105,-66.27,132.73,31.35,127,1000
476,1,12.146,0.0,12.051,0.039,0.103,-66.13,132.63,31.35,127,1000
477,1,12.161,0.0,12.064,0.035,0.103,-66.12,132.58,31.36,127,1000
478,1,12.176,0.0,12.083,0.026,0.097,-66.13,132.5,31.37,127,1000
479,1,12.191,0.0,12.111,0.003,0.081,-66.18,132.38,31.38,127,1000
480,1,12.206,0.0,12.112,0.018,0.096,-66.1,132.37,31.38,127,1000
481,1,12.221,0.0,12.11,0.05,0.122,-65.95,132.38,31.39,127,1000
482,1,12.236,0.0,12.175,0.015,0.063,-65.98,132.11,31.4,127,1000
483,1,12.251,0.0,12.159,0.012,0.093,-66.03,132.18,31.41,127,1000
484,1,12.266,0.0,12.174,0.019,0.094,-65.97,132.12,31.42,127,1000
485,1,12.281,0.0,12.167,0.033,0.12,-65.92,132.15,31.42,127,1000
486,1,12.296,0.0,12.183,0.043,0.122,-65.84,132.08,31.43,127,1000
487,1,12.311,0.0,12.241,0.009,0.071,-65.88,131.84,31.44,127,1000
488,1,12.326,0.0,12.242,0.015,0.086,-65.85,131.83,31.45,127,1000
489,1,12.341,0.0,12.265,0.02,0.079,-65.77,131.74,31.45,127,1000
490,1,12.356,0.0,12.284,0.026,0.077,-65.71,131.66,31.46,127,1000
491,1,12.371,0.0,12.289,0.015,0.084,-65.75,131.64,31.47,127,1000
492,1,12.386,0.0,12.312,-0.002,0.074,-65.78,131.54,31.48,127,1000
493,1,12.401,0.0,12.283,0.039,0.125,-65.65,131.66,31.49,127,1000
494,1,12.416,0.0,12.325,0.019,0.093,-65.66,131.48,31.49,127,1000
495,1,12.431,0.0,12.344,0.003,0.087,-65.69,131.41,31.5,127,1000
496,1,12.446,0.0,12.356,0.027,0.094,-65.55,131.35,31.51,127,1000
497,1,12.461,0.0,12.373,-0.008,0.089,-65.68,131.28,31.52,127,1000
498,1,12.477,0.0,12.379,0.035,0.104,-65.47,131.26,31.52,127,1000
499,1,12.492,0.0,12.383,0.04,0.115,-65.44,131.24,31.53,127,1000
500,1,12.507,0.0,12.399,0.018,0.109,-65.5,131.18,31.54,127,1000
501,1,12.522,0.0,12.44,0.033,0.087,-65.35,131.0,31.55,127,1000
502,1,12.537,0.0,12.425,0.022,0.114,-65.43,131.07,31.56,127,1000
503,1,12.552,0.0,12.446,0.018,0.107,-65.41,130.98,31.56,127,1000
504,1,12.567,0.0,12.457,0.011,0.11,-65.42,130.93,31.57,127,1000
505,1,12.582,0.0,12.491,-0.0,0.091,-65.4,130.79,31.58,127,1000
506,1,12.597,0.0,12.493,0.029,0.107,-65.26,130.78,31.59,127,1000
507,1,12.612,0.0,12.543,0.013,0.07,-65.22,130.57,31.6,127,1000
508,1,12.627,0.0,12.539,0.019,0.089,-65.21,130.59,31.6,127,1000
509,1,12.642,0.0,12.537,0.022,0.107,-65.2,130.6,31.61,127,1000
510,1,12.657,0.0,12.571,0.028,0.091,-65.1,130.45,31.62,127,1000
511,1,12.672,0.0,12.581,0.024,0.094,-65.09,130.41,31.63,127,1000
512,1,12.687,0.0,12.577,0.015,0.111,-65.14,130.43,31.64,127,1000
513,1,12.702,0.0,12.609,0.024,0.096,-65.04,130.29,31.65,127,1000
514,1,12.717,0.0,12.627,0.016,0.092,-65.03,130.22,31.65,127,1000
515,1,12.732,0.0,12.655,0.012,0.078,-64.99,130.1,31.66,127,1000
516,1,12.747,0.0,12.666,0.018,0.083,-64.95,130.05,31.67,127,1000
517,1,12.762,0.0,12.665,0.01,0.097,-64.98,130.06,31.68,127,1000
518,1,12.777,0.0,12.691,0.032,0.092,-64.83,129.95,31.69,127,1000
519,1,12.792,0.0,12.718,0.024,0.078,-64.81,129.83,31.69,127,1000
520,1,12.807,0.0,12.701,0.015,0.107,-64.89,129.91,31.7,127,1000
521,1,12.822,0.0,12.716,0.035,0.111,-64.76,129.84,31.71,127,1000
522,1,12.837,0.0,12.734,0.004,0.102,-64.87,129.76,31.72,127,1000
523,1,12.852,0.0,12.771,0.029,0.086,-64.68,129.61,31.73,127,1000
524,1,12.867,0.0,12.749,0.048,0.127,-64.64,129.7,31.74,127,1000
525,1,12.882,0.0,12.801,0.019,0.083,-64.66,129.48,31.74,127,1000
526,1,12.897,0.0,12.804,0.053,0.107,-64.5,129.47,31.75,127,1000
527,1,12.912,0.0,12.825,0.023,0.09,-64.59,129.38,31.76,127,1000
528,1,12.927,0.0,12.838,-0.001,0.089,-64.67,129.33,31.77,127,1000
529,1,12.942,0.0,12.852,0.037,0.098,-64.47,129.27,31.78,127,1000
530,1,12.957,0.0,12.875,0.027,0.087,-64.46,129.17,31.79,127,1000
531,1,12.972,0.0,12.862,0.013,0.11,-64.55,129.22,31.79,127,1000
532,1,12.987,0.0,12.899,0.023,0.091,-64.43,129.07,31.8,127,1000
533,1,13.002,0.0,12.92,0.017,0.084,-64.41,128.98,31.81,127,1000
534,1,13.017,0.0,12.925,0.022,0.095,-64.38,128.96,31.82,127,1000
535,1,13.032,0.0,12.936,0.042,0.105,-64.27,128.91,31.83,127,1000
536,1,13.047,0.0,12.95,0.022,0.1,-64.33,128.85,31.84,127,1000
537,1,13.062,0.0,12.96,0.026,0.105,-64.29,128.81,31.85,127,1000
538,1,13.077,0.0,12.961,0.054,0.128,-64.16,128.81,31.85,127,1000
539,1,13.092,0.0,13.001,0.033,0.097,-64.18,128.64,31.86,127,1000
540,1,13.107,0.0,13.017,0.031,0.095,-64.15,128.57,31.87,127,1000
541,1,13.122,0.0,13.012,0.045,0.119,-64.09,128.59,31.88,127,1000
542,1,13.137,0.0,13.061,0.013,0.078,-64.13,128.38,31.89,127,1000
543,1,13.152,0.0,13.064,0.013,0.089,-64.13,128.37,31.9,127,1000
544,1,13.167,0.0,13.087,-0.008,0.08,-64.17,128.27,31.91,127,1000
545,1,13.182,0.0,13.096,0.02,0.089,-64.03,128.23,31.92,127,1000
546,1,13.197,0.0,13.102,0.023,0.098,-64.01,128.21,31.92,127,1000
547,1,13.212,0.0,13.119,0.045,0.103,-63.87,128.14,31.93,127,1000
548,1,13.227,0.0,13.155,0.017,0.074,-63.92,127.98,31.94,127,1000
549,1,13.242,0.0,13.144,0.036,0.104,-63.86,128.03,31.95,127,1000
550,1,13.257,0.0,13.141,0.041,0.123,-63.84,128.04,31.96,127,1000
551,1,13.272,0.0,13.181,0.033,0.097,-63.79,127.87,31.97,127,1000
552,1,13.287,0.0,13.178,0.033,0.115,-63.8,127.89,31.98,127,1000
553,1,13.302,0.0,13.18,0.038,0.128,-63.77,127.88,31.99,127,1000
554,1,13.317,0.0,13.227,0.034,0.096,-63.69,127.68,31.99,127,1000
555,1,13.332,0.0,13.247,0.006,0.085,-63.77,127.59,32.0,127,1000
556,1,13.347,0.0,13.262,0.01,0.086,-63.72,127.53,32.01,127,1000
557,1,13.362,0.0,13.265,0.015,0.099,-63.69,127.52,32.02,127,1000
558,1,13.377,0.0,13.307,0.004,0.071,-63.65,127.34,32.03,127,1000
559,1,13.392,0.0,13.316,0.025,0.08,-63.54,127.3,32.04,127,1000
560,1,13.407,0.0,13.304,0.036,0.109,-63.52,127.35,32.05,127,1000
561,1,13.422,0.0,13.317,0.02,0.108,-63.56,127.3,32.06,127,1000
562,1,13.437,0.0,13.347,0.024,0.094,-63.48,127.17,32.07,127,1000
563,1,13.452,0.0,13.376,0.026,0.081,-63.41,127.04,32.07,127,1000
564,1,13.467,0.0,13.374,0.021,0.096,-63.44,127.05,32.08,127,1000
565,1,13.482,0.0,13.397,0.03,0.091,-63.35,126.95,32.09,127,1000
566,1,13.497,0.0,13.409,0.034,0.095,-63.31,126.9,32.1,127,1000
567,1,13.512,0.0,13.434,0.047,0.092,-63.2,126.8,32.11,127,1000
568,1,13.527,0.0,13.438,0.04,0.098,-63.22,126.78,32.12,127,1000
569,1,13.542,0.0,13.467,-0.003,0.075,-63.34,126.65,32.13,127,1000
570,1,13.557,0.0,13.473,0.044,0.095,-63.13,126.63,32.14,127,1000
571,1,13.572,0.0,13.469,0.015,0.105,-63.26,126.65,32.15,127,1000
572,1,13.587,0.0,13.477,0.002,0.11,-63.29,126.61,32.16,127,1000
573,1,13.602,0.0,13.511,0.021,0.094,-63.14,126.46,32.17,127,1000
574,1,13.617,0.0,13.544,-0.0,0.073,-63.16,126.32,32.17,127,1000
575,1,13.633,0.0,13.511,0.033,0.125,-63.09,126.46,32.18,127,1000
576,1,13.648,0.0,13.552,0.012,0.097,-63.1,126.29,32.19,127,1000
577,1,13.663,0.0,13.561,0.033,0.107,-62.99,126.25,32.2,127,1000
578,1,13.678,0.0,13.583,0.025,0.098,-62.97,126.16,32.21,127,1000
579,1,13.693,0.0,13.604,0.019,0.09,-62.95,126.07,32.22,127,1000
580,1,13.708,0.0,13.635,0.041,0.083,-62.79,125.93,32.23,127,1000
581,1,13.723,0.0,13.646,0.025,0.081,-62.84,125.89,32.24,127,1000
582,1,13.738,0.0,13.628,0.052,0.121,-62.76,125.96,32.25,127,1000
583,1,13.753,0.0,13.671,0.026,0.085,-62.78,125.78,32.26,127,1000
584,1,13.768,0.0,13.673,0.015,0.096,-62.82,125.77,32.27,127,1000
585,1,13.783,0.0,13.711,-0.004,0.072,-62.82,125.61,32.28,127,1000
586,1,13.798,0.0,13.706,0.0,0.092,-62.81,125.63,32.29,127,1000
587,1,13.813,0.0,13.725,0.015,0.089,-62.71,125.55,32.3,127,1000
588,1,13.828,0.0,13.746,0.029,0.087,-62.61,125.46,32.3,127,1000
589,1,13.843,0.0,13.765,0.03,0.084,-62.56,125.38,32.31,127,1000
590,1,13.858,0.0,13.756,0.063,0.119,-62.44,125.41,32.32,127,1000
591,1,13.873,0.0,13.776,0.015,0.098,-62.6,125.33,32.33,127,1000
592,1,13.888,0.0,13.805,0.024,0.086,-62.5,125.2,32.34,127,1000
593,1,13.903,0.0,13.801,0.02,0.104,-62.53,125.22,32.35,127,1000
594,1,13.918,0.0,13.823,0.017,0.096,-62.49,125.13,32.36,127,1000
595,1,13.933,0.0,13.833,0.046,0.11,-62.35,125.08,32.37,127,1000
596,1,13.948,0.0,13.871,0.016,0.079,-62.39,124.92,32.38,127,1000
597,1,13.963,0.0,13.871,0.027,0.096,-62.35,124.92,32.39,127,1000
598,1,13.978,0.0,13.881,0.047,0.107,-62.25,124.88,32.4,127,1000
599,1,13.993,0.0,13.913,0.006,0.08,-62.34,124.74,32.41,127,1000
600,1,14.008,0.0,13.91,0.01,0.098,-62.33,124.75,32.42,127,1000
601,1,14.023,0.0,13.951,0.013,0.073,-62.24,124.58,32.43,127,1000
602,1,14.038,0.0,13.943,0.035,0.101,-62.16,124.61,32.44,127,1000
603,1,14.053,0.0,13.965,0.022,0.09,-62.16,124.51,32.45,127,1000
604,1,14.068,0.0,13.985,0.045,0.094,-62.03,124.43,32.46,127,1000
605,1,14.083,0.0,13.989,0.003,0.094,-62.19,124.41,32.47,127,1000
606,1,14.098,0.0,14.015,0.024,0.086,-62.05,124.3,32.48,127,1000
607,1,14.113,0.0,14.025,0.003,0.088,-62.12,124.26,32.49,127,1000
608,1,14.128,0.0,14.045,0.054,0.099,-61.87,124.17,32.5,127,1000
609,1,14.143,0.0,14.045,0.055,0.113,-61.86,124.17,32.51,127,1000
610,1,14.158,0.0,14.065,0.028,0.097,-61.93,124.08,32.52,127,1000
611,1,14.173,0.0,14.084,0.02,0.091,-61.92,124.0,32.53,127,1000
612,1,14.188,0.0,14.072,0.036,0.122,-61.88,124.05,32.54,127,1000
613,1,14.203,0.0,14.111,-0.001,0.092,-61.95,123.88,32.55,127,1000
614,1,14.218,0.0,14.102,0.051,0.127,-61.75,123.92,32.56,127,1000
615,1,14.233,0.0,14.142,-0.001,0.092,-61.88,123.75,32.57,127,1000
616,1,14.248,0.0,14.165,0.001,0.083,-61.82,123.65,32.58,127,1000
617,1,14.263,0.0,14.16,0.036,0.109,-61.69,123.67,32.59,127,1000
618,1,14.278,0.0,14.201,0.019,0.08,-61.67,123.5,32.6,127,1000
619,1,14.293,0.0,14.2,0.02,0.095,-61.67,123.5,32.61,127,1000
620,1,14.308,0.0,14.226,0.012,0.083,-61.64,123.39,32.62,127,1000
621,1,14.323,0.0,14.234,0.04,0.098,-61.52,123.35,32.63,127,1000
622,1,14.338,0.0,14.235,0.04,0.11,-61.51,123.35,32.64,127,1000
623,1,14.353,0.0,14.298,0.005,0.056,-61.52,123.07,32.65,127,1000
624,1,14.368,0.0,14.282,0.017,0.088,-61.5,123.14,32.66,127,1000
625,1,14.383,0.0,14.303,0.039,0.089,-61.37,123.05,32.67,127,1000
626,1,14.398,0.0,14.305,0.03,0.098,-61.4,123.04,32.68,127,1000
627,1,14.413,0.0,14.317,0.056,0.111,-61.27,122.99,32.69,127,1000
628,1,14.428,0.0,14.329,0.014,0.101,-61.41,122.94,32.7,127,1000
629,1,14.443,0.0,14.344,0.024,0.102,-61.34,122.87,32.71,127,1000
630,1,14.458,0.0,14.378,0.017,0.082,-61.29,122.72,32.72,127,1000
631,1,14.473,0.0,14.396,0.011,0.078,-61.28,122.65,32.73,127,1000
632,1,14.488,0.0,14.398,0.043,0.1,-61.15,122.64,32.74,127,1000
633,1,14.503,0.0,14.443,-0.0,0.06,-61.22,122.44,32.75,127,1000
634,1,14.518,0.0,14.435,0.008,0.084,-61.21,122.48,32.76,127,1000
635,1,14.533,0.0,14.447,0.039,0.095,-61.05,122.42,32.77,127,1000
636,1,14.548,0.0,14.464,0.038,0.092,-61.02,122.35,32.78,127,1000
637,1,14.563,0.0,14.474,0.028,0.093,-61.04,122.31,32.79,127,1000
638,1,14.578,0.0,14.486,0.015,0.093,-61.07,122.25,32.8,127,1000
639,1,14.593,0.0,14.498,0.038,0.103,-60.95,122.2,32.81,127,1000
640,1,14.608,0.0,14.509,0.025,0.103,-60.98,122.16,32.82,127,1000
641,1,14.623,0.0,14.526,0.033,0.103,-60.91,122.08,32.83,127,1000
642,1,14.638,0.0,14.543,0.017,0.097,-60.94,122.01,32.84,127,1000
643,1,14.653,0.0,14.553,0.014,0.101,-60.93,121.96,32.85,127,1000
644,1,14.668,0.0,14.601,0.018,0.069,-60.8,121.75,32.86,127,1000
645,1,14.683,0.0,14.606,-0.014,0.079,-60.92,121.73,32.88,127,1000
646,1,14.698,0.0,14.622,0.037,0.085,-60.68,121.66,32.89,127,1000
647,1,14.713,0.0,14.623,0.038,0.098,-60.68,121.65,32.9,127,1000
648,1,14.728,0.0,14.633,0.007,0.095,-60.78,121.61,32.91,127,1000
649,1,14.743,0.0,14.66,0.027,0.087,-60.64,121.49,32.92,127,1000
650,1,14.758,0.0,14.651,0.02,0.11,-60.69,121.53,32.93,127,1000
651,1,14.773,0.0,14.72,0.006,0.053,-60.59,121.23,32.94,127,1000
652,1,14.789,0.0,14.715,0.041,0.084,-60.47,121.25,32.95,127,1000
653,1,14.804,0.0,14.722,0.024,0.085,-60.52,121.22,32.96,127,1000
654,1,14.819,0.0,14.753,0.008,0.066,-60.51,121.09,32.97,127,1000
655,1,14.834,0.0,14.732,0.031,0.106,-60.47,121.18,32.98,127,1000
656,1,14.849,0.0,14.751,0.03,0.103,-60.43,121.1,32.99,127,1000
657,1,14.864,0.0,14.773,0.026,0.094,-60.4,121.0,33.0,127,1000
658,1,14.879,0.0,14.8,0.019,0.081,-60.37,120.88,33.01,127,1000
659,1,14.894,0.0,14.817,0.012,0.078,-60.36,120.81,33.03,127,1000
660,1,14.909,0.0,14.835,0.029,0.079,-60.25,120.73,33.04,127,1000
