timestamp_ms,command_id,target_x,target_y,real_x,real_y,error,motor1_pos,motor2_pos,motor1_vel,motor2_vel,velocity,pwm_effort,hz
639,1,13.761,5.752,14.253,5.754,0.492,-37.19,118.36,-25.2,77.69,18.0,127,1000
640,1,13.743,5.749,14.215,5.773,0.472,-37.14,118.48,-25.16,77.65,18.0,127,1000
641,1,13.726,5.745,14.227,5.741,0.502,-37.27,118.49,-25.11,77.62,18.0,127,1000
642,1,13.708,5.742,14.209,5.761,0.501,-37.19,118.53,-25.06,77.58,18.0,127,1000
643,1,13.69,5.738,14.165,5.75,0.475,-37.27,118.73,-25.01,77.55,18.0,127,1000
644,1,13.673,5.735,14.149,5.754,0.477,-37.26,118.79,-24.96,77.52,18.0,127,1000
645,1,13.655,5.731,14.114,5.761,0.459,-37.25,118.92,-24.91,77.48,18.0,127,1000
646,1,13.638,5.728,14.096,5.762,0.46,-37.26,118.99,-24.86,77.45,18.0,127,1000
647,1,13.62,5.724,14.079,5.765,0.461,-37.26,119.05,-24.81,77.42,18.0,127,1000
648,1,13.602,5.72,14.072,5.765,0.472,-37.27,119.08,-24.76,77.38,18.0,127,1000
649,1,13.585,5.717,14.07,5.736,0.486,-37.39,119.14,-24.71,77.35,18.0,127,1000
650,1,13.567,5.713,14.04,5.744,0.474,-37.38,119.25,-24.66,77.32,18.0,127,1000
651,1,13.549,5.71,14.016,5.732,0.468,-37.44,119.37,-24.61,77.28,18.0,127,1000
652,1,13.532,5.706,14.019,5.714,0.487,-37.52,119.39,-24.56,77.25,18.0,127,1000
653,1,13.514,5.703,13.989,5.721,0.476,-37.5,119.5,-24.51,77.22,18.0,127,1000
654,1,13.496,5.699,13.942,5.727,0.446,-37.51,119.68,-24.46,77.18,18.0,127,1000
655,1,13.479,5.696,13.94,5.725,0.463,-37.52,119.69,-24.41,77.15,18.0,127,1000
656,1,13.461,5.692,13.926,5.733,0.467,-37.49,119.73,-24.36,77.12,18.0,127,1000
657,1,13.443,5.689,13.905,5.708,0.462,-37.61,119.86,-24.3,77.09,18.0,127,1000
658,1,13.426,5.685,13.904,5.726,0.48,-37.54,119.84,-24.25,77.05,18.0,127,1000
659,1,13.408,5.682,13.895,5.684,0.487,-37.72,119.94,-24.2,77.02,18.0,127,1000
660,1,13.39,5.678,13.881,5.694,0.49,-37.69,119.99,-24.15,76.99,18.0,127,1000
661,1,13.373,5.675,13.833,5.722,0.463,-37.6,120.13,-24.1,76.95,18.0,127,1000
662,1,13.355,5.671,13.814,5.731,0.463,-37.57,120.2,-24.05,76.92,18.0,127,1000
663,1,13.337,5.667,13.831,5.677,0.494,-37.79,120.22,-24.0,76.89,18.0,127,1000
664,1,13.32,5.664,13.791,5.686,0.472,-37.78,120.36,-23.95,76.86,18.0,127,1000
665,1,13.302,5.66,13.797,5.672,0.495,-37.83,120.36,-23.9,76.82,18.0,127,1000
666,1,13.285,5.657,13.762,5.675,0.478,-37.84,120.5,-23.84,76.79,18.0,127,1000
667,1,13.267,5.653,13.724,5.705,0.46,-37.73,120.61,-23.79,76.76,18.0,127,1000
668,1,13.249,5.65,13.723,5.673,0.474,-37.87,120.66,-23.74,76.73,18.0,127,1000
669,1,13.232,5.646,13.713,5.687,0.484,-37.81,120.68,-23.69,76.7,18.0,127,1000
670,1,13.214,5.643,13.693,5.654,0.479,-37.97,120.82,-23.64,76.66,18.0,127,1000
671,1,13.196,5.639,13.679,5.673,0.484,-37.89,120.84,-23.58,76.63,18.0,127,1000
672,1,13.179,5.636,13.661,5.674,0.484,-37.9,120.91,-23.53,76.6,18.0,127,1000
673,1,13.161,5.632,13.663,5.682,0.505,-37.86,120.89,-23.48,76.57,18.0,127,1000
674,1,13.143,5.629,13.599,5.697,0.46,-37.83,121.13,-23.43,76.54,18.0,127,1000
675,1,13.126,5.625,13.608,5.656,0.483,-38.01,121.16,-23.37,76.5,18.0,127,1000
676,1,13.108,5.622,13.584,5.657,0.477,-38.02,121.25,-23.32,76.47,18.0,127,1000
677,1,13.09,5.618,13.552,5.653,0.463,-38.05,121.39,-23.27,76.44,18.0,127,1000
678,1,13.073,5.615,13.547,5.646,0.475,-38.08,121.42,-23.22,76.41,18.0,127,1000
679,1,13.055,5.611,13.562,5.636,0.508,-38.12,121.38,-23.16,76.38,18.0,127,1000
680,1,13.037,5.607,13.54,5.646,0.504,-38.09,121.45,-23.11,76.34,18.0,127,1000
681,1,13.02,5.604,13.508,5.646,0.49,-38.11,121.58,-23.06,76.31,18.0,127,1000
682,1,13.002,5.6,13.491,5.642,0.491,-38.13,121.65,-23.0,76.28,18.0,127,1000
683,1,12.984,5.597,13.449,5.64,0.467,-38.16,121.83,-22.95,76.25,18.0,127,1000
684,1,12.967,5.593,13.452,5.605,0.485,-38.32,121.88,-22.9,76.22,18.0,127,1000
685,1,12.949,5.59,13.433,5.626,0.485,-38.23,121.92,-22.84,76.19,18.0,127,1000
686,1,12.932,5.586,13.414,5.617,0.484,-38.28,122.01,-22.79,76.16,18.0,127,1000
687,1,12.914,5.583,13.373,5.623,0.461,-38.27,122.16,-22.73,76.13,18.0,127,1000
688,1,12.896,5.579,13.399,5.611,0.504,-38.32,122.08,-22.68,76.09,18.0,127,1000
689,1,12.879,5.576,13.363,5.597,0.485,-38.4,122.25,-22.63,76.06,18.0,127,1000
690,1,12.861,5.572,13.358,5.577,0.498,-38.49,122.3,-22.57,76.03,18.0,127,1000
691,1,12.843,5.569,13.339,5.58,0.496,-38.49,122.37,-22.52,76.0,18.0,127,1000
692,1,12.826,5.565,13.285,5.597,0.46,-38.43,122.56,-22.46,75.97,18.0,127,1000
693,1,12.808,5.562,13.283,5.589,0.476,-38.47,122.58,-22.41,75.94,18.0,127,1000
694,1,12.79,5.558,13.283,5.59,0.494,-38.47,122.58,-22.35,75.91,18.0,127,1000
695,1,12.773,5.555,13.258,5.596,0.487,-38.45,122.67,-22.3,75.88,18.0,127,1000
696,1,12.755,5.551,13.216,5.615,0.465,-38.38,122.81,-22.24,75.85,18.0,127,1000
697,1,12.737,5.547,13.227,5.559,0.49,-38.63,122.85,-22.19,75.82,18.0,127,1000
698,1,12.72,5.544,13.202,5.579,0.483,-38.55,122.92,-22.13,75.78,18.0,127,1000
699,1,12.702,5.54,13.164,5.594,0.465,-38.5,123.05,-22.08,75.75,18.0,127,1000
700,1,12.684,5.537,13.158,5.589,0.476,-38.53,123.08,-22.02,75.72,18.0,127,1000
701,1,12.667,5.533,13.13,5.593,0.467,-38.52,123.19,-21.97,75.69,18.0,127,1000
702,1,12.649,5.53,13.131,5.557,0.483,-38.68,123.24,-21.91,75.66,18.0,127,1000
703,1,12.631,5.526,13.081,5.584,0.453,-38.58,123.4,-21.86,75.63,18.0,127,1000
704,1,12.614,5.523,13.076,5.583,0.467,-38.59,123.42,-21.8,75.6,18.0,127,1000
705,1,12.596,5.519,13.051,5.581,0.459,-38.61,123.52,-21.74,75.57,18.0,127,1000
706,1,12.578,5.516,13.056,5.558,0.48,-38.71,123.54,-21.69,75.54,18.0,127,1000
707,1,12.561,5.512,13.034,5.546,0.474,-38.78,123.65,-21.63,75.51,18.0,127,1000
708,1,12.543,5.509,13.055,5.54,0.513,-38.79,123.58,-21.57,75.48,18.0,127,1000
709,1,12.526,5.505,13.016,5.554,0.493,-38.75,123.71,-21.52,75.45,18.0,127,1000
710,1,12.508,5.502,13.001,5.561,0.497,-38.72,123.76,-21.46,75.42,18.0,127,1000
711,1,12.49,5.498,12.979,5.551,0.491,-38.78,123.86,-21.4,75.39,18.0,127,1000
712,1,12.473,5.495,12.955,5.525,0.484,-38.9,124.0,-21.35,75.36,18.0,127,1000
713,1,12.455,5.491,12.929,5.548,0.477,-38.81,124.07,-21.29,75.33,18.0,127,1000
714,1,12.437,5.487,12.935,5.528,0.499,-38.9,124.07,-21.23,75.3,18.0,127,1000
715,1,12.42,5.484,12.927,5.529,0.509,-38.9,124.11,-21.18,75.27,18.0,127,1000
716,1,12.402,5.48,12.883,5.539,0.484,-38.87,124.26,-21.12,75.24,18.0,127,1000
717,1,12.384,5.477,12.878,5.536,0.497,-38.88,124.29,-21.06,75.21,18.0,127,1000
718,1,12.367,5.473,12.831,5.522,0.467,-38.97,124.5,-21.0,75.18,18.0,127,1000
719,1,12.349,5.47,12.839,5.491,0.49,-39.11,124.52,-20.94,75.15,18.0,127,1000
720,1,12.331,5.466,12.795,5.53,0.468,-38.94,124.63,-20.89,75.12,18.0,127,1000
721,1,12.314,5.463,12.812,5.519,0.501,-38.98,124.58,-20.83,75.09,18.0,127,1000
722,1,12.296,5.459,12.786,5.496,0.491,-39.1,124.72,-20.77,75.06,18.0,127,1000
723,1,12.278,5.456,12.739,5.525,0.466,-38.98,124.86,-20.71,75.03,18.0,127,1000
724,1,12.261,5.452,12.727,5.529,0.472,-38.97,124.9,-20.65,75.0,18.0,127,1000
725,1,12.243,5.449,12.712,5.526,0.475,-38.99,124.96,-20.59,74.97,18.0,127,1000
726,1,12.225,5.445,12.693,5.502,0.471,-39.11,125.08,-20.53,74.94,18.0,127,1000
727,1,12.208,5.442,12.698,5.474,0.491,-39.23,125.11,-20.47,74.91,18.0,127,1000
728,1,12.19,5.438,12.652,5.496,0.466,-39.15,125.25,-20.41,74.89,18.0,127,1000
729,1,12.173,5.435,12.668,5.478,0.497,-39.23,125.22,-20.36,74.86,18.0,127,1000
730,1,12.155,5.431,12.64,5.487,0.488,-39.19,125.31,-20.3,74.83,18.0,127,1000
731,1,12.137,5.427,12.61,5.473,0.475,-39.27,125.46,-20.24,74.8,18.0,127,1000
732,1,12.12,5.424,12.574,5.493,0.459,-39.19,125.56,-20.18,74.77,18.0,127,1000
733,1,12.102,5.42,12.577,5.49,0.48,-39.2,125.56,-20.12,74.74,18.0,127,1000
734,1,12.084,5.417,12.556,5.479,0.476,-39.25,125.66,-20.06,74.71,18.0,127,1000
735,1,12.067,5.413,12.569,5.479,0.506,-39.25,125.61,-19.99,74.68,18.0,127,1000
736,1,12.049,5.41,12.542,5.448,0.494,-39.4,125.77,-19.93,74.65,18.0,127,1000
737,1,12.031,5.406,12.483,5.478,0.457,-39.28,125.95,-19.87,74.62,18.0,127,1000
738,1,12.014,5.403,12.49,5.46,0.48,-39.36,125.95,-19.81,74.59,18.0,127,1000
739,1,11.996,5.399,12.473,5.476,0.483,-39.29,125.99,-19.75,74.57,18.0,127,1000
740,1,11.978,5.396,12.431,5.445,0.455,-39.45,126.21,-19.69,74.54,18.0,127,1000
741,1,11.961,5.392,12.435,5.46,0.479,-39.38,126.16,-19.63,74.51,18.0,127,1000
742,1,11.943,5.389,12.442,5.452,0.503,-39.41,126.15,-19.57,74.48,18.0,127,1000
743,1,11.925,5.385,12.432,5.447,0.511,-39.44,126.2,-19.51,74.45,18.0,127,1000
744,1,11.908,5.382,12.383,5.437,0.478,-39.5,126.41,-19.44,74.42,18.0,127,1000
745,1,11.89,5.378,12.377,5.443,0.491,-39.47,126.42,-19.38,74.39,18.0,127,1000
746,1,11.872,5.374,12.347,5.433,0.478,-39.53,126.56,-19.32,74.36,18.0,127,1000
747,1,11.855,5.371,12.323,5.441,0.474,-39.5,126.64,-19.26,74.33,18.0,127,1000
748,1,11.837,5.367,12.352,5.4,0.516,-39.68,126.59,-19.19,74.31,18.0,127,1000
749,1,11.82,5.364,12.331,5.412,0.514,-39.63,126.65,-19.13,74.28,18.0,127,1000
750,1,11.802,5.36,12.284,5.442,0.489,-39.5,126.79,-19.07,74.25,18.0,127,1000
751,1,11.784,5.357,12.285,5.402,0.502,-39.69,126.86,-19.0,74.22,18.0,127,1000
752,1,11.767,5.353,12.253,5.401,0.489,-39.7,126.98,-18.94,74.19,18.0,127,1000
753,1,11.749,5.35,12.223,5.404,0.477,-39.69,127.09,-18.88,74.16,18.0,127,1000
754,1,11.731,5.346,12.197,5.415,0.471,-39.65,127.17,-18.81,74.14,18.0,127,1000
755,1,11.714,5.343,12.204,5.398,0.493,-39.73,127.18,-18.75,74.11,18.0,127,1000
756,1,11.696,5.339,12.182,5.4,0.49,-39.72,127.26,-18.69,74.08,18.0,127,1000
757,1,11.678,5.336,12.177,5.382,0.501,-39.81,127.31,-18.62,74.05,18.0,127,1000
758,1,11.661,5.332,12.145,5.393,0.488,-39.76,127.42,-18.56,74.02,18.0,127,1000
759,1,11.643,5.329,12.132,5.391,0.493,-39.78,127.47,-18.49,73.99,18.0,127,1000
760,1,11.625,5.325,12.122,5.389,0.501,-39.79,127.51,-18.43,73.97,18.0,127,1000
761,1,11.608,5.322,12.097,5.383,0.494,-39.82,127.62,-18.36,73.94,18.0,127,1000
762,1,11.59,5.318,12.08,5.374,0.493,-39.87,127.7,-18.3,73.91,18.0,127,1000
763,1,11.572,5.314,12.046,5.39,0.48,-39.8,127.81,-18.23,73.88,18.0,127,1000
764,1,11.555,5.311,12.046,5.371,0.495,-39.89,127.84,-18.17,73.85,18.0,127,1000
765,1,11.537,5.307,12.006,5.385,0.475,-39.83,127.97,-18.1,73.83,18.0,127,1000
766,1,11.519,5.304,11.992,5.356,0.476,-39.97,128.07,-18.03,73.8,18.0,127,1000
767,1,11.502,5.3,12.004,5.353,0.505,-39.98,128.03,-17.97,73.77,18.0,127,1000
768,1,11.484,5.297,11.979,5.373,0.5,-39.89,128.1,-17.9,73.74,18.0,127,1000
769,1,11.467,5.293,11.939,5.352,0.476,-40.0,128.29,-17.84,73.71,18.0,127,1000
770,1,11.449,5.29,11.908,5.362,0.465,-39.95,128.39,-17.77,73.69,18.0,127,1000
771,1,11.431,5.286,11.904,5.356,0.478,-39.98,128.41,-17.7,73.66,18.0,127,1000
772,1,11.414,5.283,11.883,5.367,0.477,-39.93,128.48,-17.63,73.63,18.0,127,1000
773,1,11.396,5.279,11.923,5.336,0.53,-40.08,128.38,-17.57,73.6,18.0,127,1000
774,1,11.378,5.276,11.878,5.337,0.504,-40.08,128.55,-17.5,73.57,18.0,127,1000
775,1,11.361,5.272,11.854,5.35,0.5,-40.02,128.62,-17.43,73.55,18.0,127,1000
776,1,11.343,5.269,11.823,5.338,0.484,-40.08,128.76,-17.36,73.52,18.0,127,1000
777,1,11.325,5.265,11.797,5.362,0.481,-39.97,128.82,-17.3,73.49,18.0,127,1000
778,1,11.308,5.262,11.782,5.322,0.478,-40.16,128.94,-17.23,73.46,18.0,127,1000
779,1,11.29,5.258,11.811,5.303,0.523,-40.25,128.87,-17.16,73.44,18.0,127,1000
780,1,11.272,5.254,11.754,5.342,0.49,-40.07,129.02,-17.09,73.41,18.0,127,1000
781,1,11.255,5.251,11.764,5.333,0.516,-40.11,128.99,-17.02,73.38,18.0,127,1000
782,1,11.237,5.247,11.712,5.335,0.483,-40.1,129.19,-16.95,73.35,18.0,127,1000
783,1,11.219,5.244,11.685,5.318,0.472,-40.19,129.33,-16.88,73.33,18.0,127,1000
784,1,11.202,5.24,11.671,5.304,0.473,-40.26,129.41,-16.81,73.3,18.0,127,1000
785,1,11.184,5.237,11.688,5.29,0.506,-40.33,129.36,-16.74,73.27,18.0,127,1000
786,1,11.166,5.233,11.657,5.305,0.496,-40.26,129.46,-16.67,73.24,18.0,127,1000
787,1,11.149,5.23,11.605,5.322,0.466,-40.18,129.63,-16.6,73.22,18.0,127,1000
788,1,11.131,5.226,11.604,5.319,0.482,-40.19,129.64,-16.53,73.19,18.0,127,1000
789,1,11.114,5.223,11.595,5.297,0.488,-40.3,129.71,-16.46,73.16,18.0,127,1000
790,1,11.096,5.219,11.586,5.292,0.496,-40.33,129.75,-16.39,73.14,18.0,127,1000
791,1,11.078,5.216,11.557,5.294,0.485,-40.32,129.86,-16.32,73.11,18.0,127,1000
792,1,11.061,5.212,11.536,5.299,0.484,-40.29,129.93,-16.25,73.08,18.0,127,1000
793,1,11.043,5.209,11.522,5.295,0.487,-40.32,129.99,-16.18,73.05,18.0,127,1000
794,1,11.025,5.205,11.512,5.276,0.492,-40.41,130.06,-16.1,73.03,18.0,127,1000
795,1,11.008,5.202,11.476,5.269,0.473,-40.44,130.21,-16.03,73.0,18.0,127,1000
796,1,10.99,5.198,11.498,5.262,0.512,-40.48,130.14,-15.96,72.97,18.0,127,1000
797,1,10.972,5.194,11.454,5.287,0.49,-40.36,130.27,-15.89,72.94,18.0,127,1000
798,1,10.955,5.191,11.479,5.258,0.528,-40.5,130.22,-15.81,72.92,18.0,127,1000
799,1,10.937,5.187,11.446,5.25,0.513,-40.54,130.36,-15.74,72.89,18.0,127,1000
800,1,10.919,5.184,11.396,5.264,0.484,-40.47,130.53,-15.67,72.86,18.0,127,1000
801,1,10.902,5.18,11.37,5.264,0.475,-40.47,130.63,-15.59,72.84,18.0,127,1000
802,1,10.884,5.177,11.336,5.277,0.462,-40.41,130.74,-15.52,72.81,18.0,127,1000
803,1,10.866,5.173,11.362,5.25,0.501,-40.54,130.68,-15.45,72.78,18.0,127,1000
804,1,10.849,5.17,11.357,5.247,0.514,-40.56,130.71,-15.37,72.76,18.0,127,1000
805,1,10.831,5.166,11.298,5.233,0.472,-40.63,130.96,-15.3,72.73,18.0,127,1000
806,1,10.813,5.163,11.326,5.227,0.517,-40.66,130.86,-15.22,72.7,18.0,127,1000
807,1,10.796,5.159,11.269,5.236,0.48,-40.61,131.06,-15.15,72.68,18.0,127,1000
808,1,10.778,5.156,11.282,5.24,0.511,-40.59,131.0,-15.07,72.65,18.0,127,1000
809,1,10.76,5.152,11.276,5.204,0.518,-40.77,131.09,-15.0,72.62,18.0,127,1000
810,1,10.743,5.149,11.228,5.224,0.491,-40.67,131.24,-14.92,72.59,18.0,127,1000
811,1,10.725,5.145,11.201,5.237,0.485,-40.6,131.32,-14.84,72.57,18.0,127,1000
812,1,10.708,5.142,11.187,5.226,0.487,-40.66,131.39,-14.77,72.54,18.0,127,1000
813,1,10.69,5.138,11.157,5.228,0.476,-40.64,131.5,-14.69,72.51,18.0,127,1000
814,1,10.672,5.134,11.176,5.207,0.509,-40.75,131.47,-14.61,72.49,18.0,127,1000
815,1,10.655,5.131,11.144,5.224,0.498,-40.66,131.56,-14.54,72.46,18.0,127,1000
816,1,10.637,5.127,11.115,5.237,0.491,-40.6,131.64,-14.46,72.43,18.0,127,1000
817,1,10.619,5.124,11.143,5.205,0.529,-40.76,131.6,-14.38,72.41,18.0,127,1000
818,1,10.602,5.12,11.107,5.214,0.514,-40.71,131.72,-14.3,72.38,18.0,127,1000
819,1,10.584,5.117,11.083,5.195,0.505,-40.81,131.84,-14.22,72.35,18.0,127,1000
820,1,10.566,5.113,11.08,5.202,0.522,-40.77,131.84,-14.15,72.33,18.0,127,1000
821,1,10.549,5.11,11.029,5.212,0.491,-40.71,132.02,-14.07,72.3,18.0,127,1000
822,1,10.531,5.106,11.009,5.202,0.487,-40.76,132.11,-13.99,72.27,18.0,127,1000
823,1,10.513,5.103,10.993,5.194,0.489,-40.8,132.18,-13.91,72.25,18.0,127,1000
824,1,10.496,5.099,10.971,5.193,0.485,-40.8,132.27,-13.83,72.22,18.0,127,1000
825,1,10.478,5.096,10.951,5.189,0.482,-40.82,132.35,-13.75,72.19,18.0,127,1000
826,1,10.46,5.092,10.952,5.187,0.501,-40.83,132.35,-13.67,72.17,18.0,127,1000
827,1,10.443,5.089,10.944,5.16,0.506,-40.97,132.43,-13.59,72.14,18.0,127,1000
828,1,10.425,5.085,10.891,5.17,0.474,-40.91,132.61,-13.51,72.12,18.0,127,1000
829,1,10.407,5.081,10.901,5.168,0.501,-40.92,132.58,-13.43,72.09,18.0,127,1000
830,1,10.39,5.078,10.864,5.162,0.482,-40.95,132.73,-13.35,72.06,18.0,127,1000
831,1,10.372,5.074,10.865,5.176,0.503,-40.88,132.7,-13.26,72.04,18.0,127,1000
832,1,10.355,5.071,10.851,5.164,0.505,-40.93,132.77,-13.18,72.01,18.0,127,1000
833,1,10.337,5.067,10.831,5.144,0.5,-41.04,132.88,-13.1,71.98,18.0,127,1000
834,1,10.319,5.064,10.799,5.163,0.49,-40.93,132.97,-13.02,71.96,18.0,127,1000
835,1,10.302,5.06,10.794,5.144,0.5,-41.03,133.02,-12.93,71.93,18.0,127,1000
836,1,10.284,5.057,10.788,5.163,0.515,-40.93,133.01,-12.85,71.9,18.0,127,1000
837,1,10.266,5.053,10.778,5.148,0.52,-41.01,133.08,-12.77,71.88,18.0,127,1000
838,1,10.249,5.05,10.721,5.155,0.484,-40.96,133.28,-12.68,71.85,18.0,127,1000
839,1,10.231,5.046,10.715,5.158,0.496,-40.94,133.3,-12.6,71.83,18.0,127,1000
840,1,10.213,5.043,10.674,5.149,0.473,-40.98,133.46,-12.52,71.8,18.0,127,1000
841,1,10.196,5.039,10.674,5.142,0.489,-41.02,133.48,-12.43,71.77,18.0,127,1000
842,1,10.178,5.036,10.701,5.126,0.531,-41.11,133.4,-12.35,71.75,18.0,127,1000
843,1,10.16,5.032,10.664,5.113,0.51,-41.17,133.57,-12.26,71.72,18.0,127,1000
844,1,10.143,5.029,10.622,5.122,0.488,-41.11,133.71,-12.17,71.69,18.0,127,1000
845,1,10.125,5.025,10.619,5.125,0.504,-41.1,133.71,-12.09,71.67,18.0,127,1000
846,1,10.107,5.021,10.574,5.134,0.48,-41.04,133.87,-12.0,71.64,18.0,127,1000
847,1,10.09,5.018,10.569,5.113,0.488,-41.15,133.92,-11.92,71.61,18.0,127,1000
848,1,10.072,5.014,10.578,5.122,0.517,-41.1,133.87,-11.83,71.59,18.0,127,1000
849,1,10.054,5.011,10.558,5.103,0.511,-41.19,133.98,-11.74,71.56,18.0,127,1000
850,1,10.037,5.007,10.521,5.107,0.494,-41.17,134.11,-11.65,71.54,18.0,127,1000
851,1,10.019,5.004,10.496,5.097,0.486,-41.21,134.22,-11.57,71.51,18.0,127,1000
852,1,10.002,5.0,10.487,5.106,0.497,-41.16,134.24,-9.94,8.57,18.0,127,1000
853,1,10.016,5.0,10.486,5.097,0.48,-41.21,134.26,-8.14,-60.34,18.0,127,1000
854,1,10.034,5.0,10.459,5.104,0.437,-41.16,134.35,-7.85,-66.35,18.0,127,1000
855,1,10.052,5.0,10.436,5.092,0.394,-41.22,134.46,-7.72,-66.38,18.0,127,1000
856,1,10.07,5.0,10.425,5.097,0.367,-41.19,134.49,-7.58,-66.42,18.0,127,1000
857,1,10.088,5.0,10.399,5.101,0.327,-41.16,134.58,-7.44,-66.46,18.0,127,1000
858,1,10.106,5.0,10.388,5.073,0.291,-41.31,134.67,-7.31,-66.5,18.0,127,1000
859,1,10.124,5.0,10.371,5.085,0.261,-41.24,134.71,-7.17,-66.54,18.0,127,1000
860,1,10.142,5.0,10.345,5.084,0.219,-41.23,134.81,-7.04,-66.58,18.0,127,1000
861,1,10.16,5.0,10.324,5.071,0.178,-41.3,134.91,-6.9,-66.62,18.0,127,1000
862,1,10.178,5.0,10.31,5.079,0.154,-41.25,134.95,-6.77,-66.66,18.0,127,1000
863,1,10.196,5.0,10.298,5.063,0.119,-41.33,135.02,-6.64,-66.7,18.0,127,1000
864,1,10.214,5.0,10.266,5.074,0.091,-41.26,135.12,-6.5,-66.73,18.0,127,1000
865,1,10.232,5.0,10.27,5.062,0.072,-41.33,135.13,-6.37,-66.77,18.0,127,1000
866,1,10.25,5.0,10.245,5.064,0.064,-41.31,135.22,-6.24,-66.81,18.0,127,1000
867,1,10.268,5.0,10.232,5.065,0.075,-41.29,135.26,-6.11,-66.85,18.0,127,1000
868,1,10.286,5.0,10.208,5.073,0.107,-41.24,135.34,-5.98,-66.89,18.0,127,1000
869,1,10.304,5.0,10.219,5.072,0.112,-41.25,135.3,-5.85,-66.93,18.0,127,1000
870,1,10.322,5.0,10.191,5.067,0.148,-41.27,135.41,-5.72,-66.97,18.0,127,1000
871,1,10.34,5.0,10.157,5.056,0.192,-41.32,135.56,-5.59,-67.0,18.0,127,1000
872,1,10.358,5.0,10.162,5.06,0.206,-41.29,135.53,-5.46,-67.04,18.0,127,1000
873,1,10.376,5.0,10.154,5.081,0.237,-41.18,135.52,-5.33,-67.08,18.0,127,1000
874,1,10.394,5.0,10.127,5.067,0.276,-41.24,135.65,-5.2,-67.12,18.0,127,1000
875,1,10.412,5.0,10.122,5.05,0.294,-41.33,135.7,-5.07,-67.16,18.0,127,1000
876,1,10.43,5.0,10.141,5.048,0.293,-41.35,135.63,-4.94,-67.19,18.0,127,1000
877,1,10.448,5.0,10.12,5.048,0.332,-41.35,135.71,-4.82,-67.23,18.0,127,1000
878,1,10.466,5.0,10.114,5.057,0.357,-41.29,135.71,-4.69,-67.27,18.0,127,1000
879,1,10.484,5.0,10.134,5.059,0.355,-41.29,135.63,-4.56,-67.31,18.0,127,1000
880,1,10.502,5.0,10.14,5.041,0.364,-41.39,135.65,-4.44,-67.35,18.0,127,1000
881,1,10.52,5.0,10.093,5.045,0.43,-41.35,135.81,-4.31,-67.39,18.0,127,1000
882,1,10.538,5.0,10.118,5.046,0.423,-41.36,135.72,-4.19,-67.42,18.0,127,1000
883,1,10.556,5.0,10.1,5.04,0.458,-41.38,135.8,-4.06,-67.46,18.0,127,1000
884,1,10.574,5.0,10.102,5.033,0.474,-41.42,135.8,-3.94,-67.5,18.0,127,1000
885,1,10.592,5.0,10.132,5.039,0.462,-41.4,135.68,-3.82,-67.54,18.0,127,1000
886,1,10.61,5.0,10.122,5.034,0.489,-41.42,135.73,-3.69,-67.57,18.0,127,1000
887,1,10.628,5.0,10.127,5.049,0.504,-41.34,135.68,-3.57,-67.61,18.0,127,1000
888,1,10.646,5.0,10.136,5.054,0.513,-41.32,135.64,-3.45,-67.65,18.0,127,1000
889,1,10.664,5.0,10.141,5.053,0.527,-41.32,135.62,-3.33,-67.69,18.0,127,1000
890,1,10.682,5.0,10.142,5.042,0.542,-41.39,135.64,-3.2,-67.73,18.0,127,1000
891,1,10.7,5.0,10.135,5.069,0.57,-41.24,135.62,-3.08,-67.76,18.0,127,1000
892,1,10.718,5.0,10.15,5.045,0.57,-41.37,135.6,-2.96,-67.8,18.0,127,1000
893,1,10.736,5.0,10.17,5.057,0.569,-41.32,135.51,-2.84,-67.84,18.0,127,1000
894,1,10.754,5.0,10.162,5.048,0.594,-41.36,135.55,-2.72,-67.88,18.0,127,1000
895,1,10.772,5.0,10.206,5.036,0.567,-41.44,135.41,-2.6,-67.91,18.0,127,1000
896,1,10.79,5.0,10.176,5.035,0.615,-41.44,135.52,-2.48,-67.95,18.0,127,1000
897,1,10.808,5.0,10.191,5.047,0.619,-41.38,135.45,-2.37,-67.99,18.0,127,1000
898,1,10.826,5.0,10.203,5.057,0.626,-41.33,135.38,-2.25,-68.03,18.0,127,1000
899,1,10.844,5.0,10.242,5.059,0.605,-41.33,135.23,-2.13,-68.06,18.0,127,1000
900,1,10.862,5.0,10.265,5.053,0.6,-41.37,135.16,-2.01,-68.1,18.0,127,1000
901,1,10.88,5.0,10.249,5.05,0.633,-41.39,135.23,-1.9,-68.14,18.0,127,1000
902,1,10.898,5.0,10.282,5.05,0.619,-41.4,135.11,-1.78,-68.17,18.0,127,1000
903,1,10.916,5.0,10.302,5.033,0.616,-41.49,135.06,-1.66,-68.21,18.0,127,1000
904,1,10.934,5.0,10.333,5.046,0.604,-41.43,134.92,-1.55,-68.25,18.0,127,1000
905,1,10.952,5.0,10.389,5.049,0.565,-41.44,134.71,-1.43,-68.29,18.0,127,1000
906,1,10.97,5.0,10.374,5.041,0.598,-41.47,134.78,-1.32,-68.32,18.0,127,1000
907,1,10.988,5.0,10.378,5.05,0.613,-41.43,134.75,-1.2,-68.36,18.0,127,1000
908,1,11.006,5.0,10.417,5.041,0.591,-41.49,134.62,-1.09,-68.4,18.0,127,1000
909,1,11.024,5.0,10.425,5.057,0.602,-41.4,134.56,-0.97,-68.43,18.0,127,1000
