timestamp_ms,target_pos,actual_pos,error,velocity_cmd,torque_load,torque_total_req,hz
5087,228.746,15.707,213.039,45,-34.05,51.02,1000
5088,228.791,15.707,213.084,45,-34.13,51.02,1000
5089,228.836,15.707,213.129,45,-34.2,51.02,1000
5090,228.881,15.707,213.174,45,-34.27,51.02,1000
5091,228.926,15.707,213.219,45,-34.35,51.02,1000
5092,228.971,15.707,213.264,45,-34.42,51.02,1000
5093,229.016,15.707,213.309,45,-34.49,51.02,1000
5094,229.061,15.707,213.354,45,-34.56,51.02,1000
5095,229.106,15.707,213.399,45,-34.63,51.02,1000
5096,229.151,15.707,213.444,45,-34.71,51.02,1000
5097,229.196,15.707,213.489,45,-34.78,51.02,1000
5098,229.241,15.707,213.534,45,-34.85,51.02,1000
5099,229.286,15.707,213.579,45,-34.92,51.02,1000
5100,229.331,15.707,213.624,45,-34.99,51.02,1000
5101,229.376,15.707,213.669,45,-35.07,51.02,1000
5102,229.421,15.707,213.714,45,-35.14,51.02,1000
5103,229.466,15.707,213.759,45,-35.21,51.02,1000
5104,229.511,15.707,213.804,45,-35.28,51.02,1000
5105,229.556,15.707,213.849,45,-35.35,51.02,1000
5106,229.601,15.707,213.894,45,-35.42,51.02,1000
5107,229.646,15.707,213.939,45,-35.49,51.02,1000
5108,229.691,15.707,213.984,45,-35.56,51.02,1000
5109,229.736,15.707,214.029,45,-35.63,51.02,1000
5110,229.781,15.707,214.074,45,-35.7,51.02,1000
5111,229.826,15.707,214.119,45,-35.77,51.02,1000
5112,229.871,15.707,214.164,45,-35.84,51.02,1000
5113,229.916,15.707,214.209,45,-35.91,51.02,1000
5114,229.961,15.707,214.254,45,-35.98,51.02,1000
5115,230.006,15.707,214.299,45,-36.05,51.02,1000
5116,230.051,15.707,214.344,45,-36.12,51.02,1000
5117,230.096,15.707,214.389,45,-36.19,51.02,1000
5118,230.141,15.707,214.434,45,-36.26,51.02,1000
5119,230.186,15.707,214.479,45,-36.33,51.02,1000
5120,230.231,15.707,214.524,45,-36.39,51.02,1000
5121,230.276,15.707,214.569,45,-36.46,51.02,1000
5122,230.321,15.707,214.614,45,-36.53,51.02,1000
5123,230.366,15.707,214.659,45,-36.6,51.02,1000
5124,230.411,15.707,214.704,45,-36.67,51.02,1000
5125,230.456,15.707,214.749,45,-36.73,51.02,1000
5126,230.501,15.707,214.794,45,-36.8,51.02,1000
5127,230.546,15.707,214.839,45,-36.87,51.02,1000
5128,230.591,15.707,214.884,45,-36.94,51.02,1000
5129,230.636,15.707,214.929,45,-37.01,51.02,1000
5130,230.681,15.707,214.974,45,-37.07,51.02,1000
5131,230.726,15.707,215.019,45,-37.14,51.02,1000
5132,230.771,15.707,215.064,45,-37.21,51.02,1000
5133,230.816,15.707,215.109,45,-37.27,51.02,1000
5134,230.861,15.707,215.154,45,-37.34,51.02,1000
5135,230.906,15.707,215.199,45,-37.41,51.02,1000
5136,230.951,15.707,215.244,45,-37.47,51.02,1000
5137,230.996,15.707,215.289,45,-37.54,51.02,1000
5138,231.041,15.707,215.334,45,-37.6,51.02,1000
5139,231.086,15.707,215.379,45,-37.67,51.02,1000
5140,231.131,15.707,215.424,45,-37.74,51.02,1000
5141,231.176,15.707,215.469,45,-37.8,51.02,1000
5142,231.221,15.707,215.514,45,-37.87,51.02,1000
5143,231.266,15.707,215.559,45,-37.93,51.02,1000
5144,231.311,15.707,215.604,45,-38.0,51.02,1000
5145,231.356,15.707,215.649,45,-38.06,51.02,1000
5146,231.401,15.707,215.694,45,-38.13,51.02,1000
5147,231.446,15.707,215.739,45,-38.19,51.02,1000
5148,231.491,15.707,215.784,45,-38.26,51.02,1000
5149,231.536,15.707,215.829,45,-38.32,51.02,1000
5150,231.581,15.707,215.874,45,-38.38,51.02,1000
5151,231.626,15.707,215.919,45,-38.45,51.02,1000
5152,231.671,15.707,215.964,45,-38.51,51.02,1000
5153,231.716,15.707,216.009,45,-38.58,51.02,1000
5154,231.761,15.707,216.054,45,-38.64,51.02,1000
5155,231.806,15.707,216.099,45,-38.7,51.02,1000
5156,231.851,15.707,216.144,45,-38.77,51.02,1000
5157,231.896,15.707,216.189,45,-38.83,51.02,1000
5158,231.941,15.707,216.234,45,-38.89,51.02,1000
5159,231.986,15.707,216.279,45,-38.95,51.02,1000
5160,232.031,15.707,216.324,45,-39.02,51.02,1000
5161,232.076,15.707,216.369,45,-39.08,51.02,1000
5162,232.121,15.707,216.414,45,-39.14,51.02,1000
5163,232.166,15.707,216.459,45,-39.2,51.02,1000
5164,232.211,15.707,216.504,45,-39.27,51.02,1000
5165,232.256,15.707,216.549,45,-39.33,51.02,1000
5166,232.301,15.707,216.594,45,-39.39,51.02,1000
5167,232.346,15.707,216.639,45,-39.45,51.02,1000
5168,232.391,15.707,216.684,45,-39.51,51.02,1000
5169,232.436,15.707,216.729,45,-39.57,51.02,1000
5170,232.481,15.707,216.774,45,-39.63,51.02,1000
5171,232.526,15.707,216.819,45,-39.7,51.02,1000
5172,232.571,15.707,216.864,45,-39.76,51.02,1000
5173,232.616,15.707,216.909,45,-39.82,51.02,1000
5174,232.661,15.707,216.954,45,-39.88,51.02,1000
5175,232.706,15.707,216.999,45,-39.94,51.02,1000
5176,232.751,15.707,217.044,45,-40.0,51.02,1000
5177,232.796,15.707,217.089,45,-40.06,51.02,1000
5178,232.841,15.707,217.134,45,-40.12,51.02,1000
5179,232.886,15.707,217.179,45,-40.18,51.02,1000
5180,232.931,15.707,217.224,45,-40.24,51.02,1000
5181,232.976,15.707,217.269,45,-40.3,51.02,1000
5182,233.021,15.707,217.314,45,-40.35,51.02,1000
5183,233.066,15.707,217.359,45,-40.41,51.02,1000
5184,233.111,15.707,217.404,45,-40.47,51.02,1000
5185,233.156,15.707,217.449,45,-40.53,51.02,1000
5186,233.201,15.707,217.494,45,-40.59,51.02,1000
5187,233.246,15.707,217.539,45,-40.65,51.02,1000
5188,233.291,15.707,217.584,45,-40.71,51.02,1000
5189,233.336,15.707,217.629,45,-40.76,51.02,1000
5190,233.381,15.707,217.674,45,-40.82,51.02,1000
5191,233.426,15.707,217.719,45,-40.88,51.02,1000
5192,233.471,15.707,217.764,45,-40.94,51.02,1000
5193,233.516,15.707,217.809,45,-40.99,51.02,1000
5194,233.561,15.707,217.854,45,-41.05,51.02,1000
5195,233.606,15.707,217.899,45,-41.11,51.02,1000
5196,233.651,15.707,217.944,45,-41.17,51.02,1000
5197,233.696,15.707,217.989,45,-41.22,51.02,1000
5198,233.741,15.707,218.034,45,-41.28,51.02,1000
5199,233.786,15.707,218.079,45,-41.34,51.02,1000
5200,233.831,15.707,218.124,45,-41.39,51.02,1000
5201,233.876,15.707,218.169,45,-41.45,51.02,1000
5202,233.921,15.707,218.214,45,-41.5,51.02,1000
5203,233.966,15.707,218.259,45,-41.56,51.02,1000
5204,234.011,15.707,218.304,45,-41.61,51.02,1000
5205,234.056,15.707,218.349,45,-41.67,51.02,1000
5206,234.101,15.707,218.394,45,-41.72,51.02,1000
5207,234.146,15.707,218.439,45,-41.78,51.02,1000
5208,234.191,15.707,218.484,45,-41.83,51.02,1000
5209,234.236,15.707,218.529,45,-41.89,51.02,1000
5210,234.281,15.707,218.574,45,-41.94,51.02,1000
5211,234.326,15.707,218.619,45,-42.0,51.02,1000
5212,234.371,15.707,218.664,45,-42.05,51.02,1000
5213,234.416,15.707,218.709,45,-42.11,51.02,1000
5214,234.461,15.707,218.754,45,-42.16,51.02,1000
5215,234.506,15.707,218.799,45,-42.21,51.02,1000
5216,234.551,15.707,218.844,45,-42.27,51.02,1000
5217,234.596,15.707,218.889,45,-42.32,51.02,1000
5218,234.641,15.707,218.934,45,-42.37,51.02,1000
5219,234.686,15.707,218.979,45,-42.43,51.02,1000
5220,234.731,15.707,219.024,45,-42.48,51.02,1000
5221,234.776,15.707,219.069,45,-42.53,51.02,1000
5222,234.821,15.707,219.114,45,-42.59,51.02,1000
5223,234.866,15.707,219.159,45,-42.64,51.02,1000
5224,234.911,15.707,219.204,45,-42.69,51.02,1000
5225,234.956,15.707,219.249,45,-42.74,51.02,1000
5226,235.001,15.707,219.294,45,-42.79,51.02,1000
5227,235.046,15.707,219.339,45,-42.84,51.02,1000
5228,235.091,15.707,219.384,45,-42.9,51.02,1000
5229,235.136,15.707,219.429,45,-42.95,51.02,1000
5230,235.181,15.707,219.474,45,-43.0,51.02,1000
5231,235.226,15.707,219.519,45,-43.05,51.02,1000
5232,235.271,15.707,219.564,45,-43.1,51.02,1000
5233,235.316,15.707,219.609,45,-43.15,51.02,1000
5234,235.361,15.707,219.654,45,-43.2,51.02,1000
5235,235.406,15.707,219.699,45,-43.25,51.02,1000
5236,235.451,15.707,219.744,45,-43.3,51.02,1000
5237,235.496,15.707,219.789,45,-43.35,51.02,1000
5238,235.541,15.707,219.834,45,-43.4,51.02,1000
5239,235.586,15.707,219.879,45,-43.45,51.02,1000
5240,235.631,15.707,219.924,45,-43.5,51.02,1000
5241,235.676,15.707,219.969,45,-43.55,51.02,1000
5242,235.721,15.707,220.014,45,-43.6,51.02,1000
5243,235.766,15.707,220.059,45,-43.65,51.02,1000
5244,235.811,15.707,220.104,45,-43.7,51.02,1000
5245,235.856,15.707,220.149,45,-43.74,51.02,1000
5246,235.901,15.707,220.194,45,-43.79,51.02,1000
5247,235.946,15.707,220.239,45,-43.84,51.02,1000
5248,235.991,15.707,220.284,45,-43.89,51.02,1000
5249,236.036,15.707,220.329,45,-43.94,51.02,1000
5250,236.081,15.707,220.374,45,-43.98,51.02,1000
5251,236.126,15.707,220.419,45,-44.03,51.02,1000
5252,236.171,15.707,220.464,45,-44.08,51.02,1000
5253,236.216,15.707,220.509,45,-44.13,51.02,1000
5254,236.261,15.707,220.554,45,-44.17,51.02,1000
5255,236.306,15.707,220.599,45,-44.22,51.02,1000
5256,236.351,15.707,220.644,45,-44.27,51.02,1000
5257,236.396,15.707,220.689,45,-44.31,51.02,1000
5258,236.441,15.707,220.734,45,-44.36,51.02,1000
5259,236.486,15.707,220.779,45,-44.41,51.02,1000
5260,236.531,15.707,220.824,45,-44.45,51.02,1000
5261,236.576,15.707,220.869,45,-44.5,51.02,1000
5262,236.621,15.707,220.914,45,-44.54,51.02,1000
5263,236.666,15.707,220.959,45,-44.59,51.02,1000
5264,236.711,15.707,221.004,45,-44.63,51.02,1000
5265,236.756,15.707,221.049,45,-44.68,51.02,1000
5266,236.801,15.707,221.094,45,-44.72,51.02,1000
5267,236.846,15.707,221.139,45,-44.77,51.02,1000
5268,236.891,15.707,221.184,45,-44.81,51.02,1000
5269,236.936,15.707,221.229,45,-44.86,51.02,1000
5270,236.981,15.707,221.274,45,-44.9,51.02,1000
5271,237.026,15.707,221.319,45,-44.94,51.02,1000
5272,237.071,15.707,221.364,45,-44.99,51.02,1000
5273,237.116,15.707,221.409,45,-45.03,51.02,1000
5274,237.161,15.707,221.454,45,-45.07,51.02,1000
5275,237.206,15.707,221.499,45,-45.12,51.02,1000
5276,237.251,15.707,221.544,45,-45.16,51.02,1000
5277,237.296,15.707,221.589,45,-45.2,51.02,1000
5278,237.341,15.707,221.634,45,-45.25,51.02,1000
5279,237.386,15.707,221.679,45,-45.29,51.02,1000
5280,237.431,15.707,221.724,45,-45.33,51.02,1000
5281,237.476,15.707,221.769,45,-45.37,51.02,1000
5282,237.521,15.707,221.814,45,-45.42,51.02,1000
5283,237.566,15.707,221.859,45,-45.46,51.02,1000
5284,237.611,15.707,221.904,45,-45.5,51.02,1000
5285,237.656,15.707,221.949,45,-45.54,51.02,1000
5286,237.701,15.707,221.994,45,-45.58,51.02,1000
5287,237.746,15.707,222.039,45,-45.62,51.02,1000
5288,237.791,15.707,222.084,45,-45.66,51.02,1000
5289,237.836,15.707,222.129,45,-45.7,51.02,1000
5290,237.881,15.707,222.174,45,-45.74,51.02,1000
5291,237.926,15.707,222.219,45,-45.78,51.02,1000
5292,237.971,15.707,222.264,45,-45.82,51.02,1000
5293,238.016,15.707,222.309,45,-45.86,51.02,1000
5294,238.061,15.707,222.354,45,-45.9,51.02,1000
5295,238.106,15.707,222.399,45,-45.94,51.02,1000
5296,238.151,15.707,222.444,45,-45.98,51.02,1000
5297,238.196,15.707,222.489,45,-46.02,51.02,1000
5298,238.241,15.707,222.534,45,-46.06,51.02,1000
5299,238.286,15.707,222.579,45,-46.1,51.02,1000
5300,238.331,15.707,222.624,45,-46.14,51.02,1000
5301,238.376,15.707,222.669,45,-46.18,51.02,1000
5302,238.421,15.707,222.714,45,-46.22,51.02,1000
5303,238.466,15.707,222.759,45,-46.25,51.02,1000
5304,238.511,15.707,222.804,45,-46.29,51.02,1000
5305,238.556,15.707,222.849,45,-46.33,51.02,1000
5306,238.601,15.707,222.894,45,-46.37,51.02,1000
5307,238.646,15.707,222.939,45,-46.4,51.02,1000
5308,238.691,15.707,222.984,45,-46.44,51.02,1000
5309,238.736,15.707,223.029,45,-46.48,51.02,1000
5310,238.781,15.707,223.074,45,-46.51,51.02,1000
5311,238.826,15.707,223.119,45,-46.55,51.02,1000
5312,238.871,15.707,223.164,45,-46.59,51.02,1000
5313,238.916,15.707,223.209,45,-46.62,51.02,1000
5314,238.961,15.707,223.254,45,-46.66,51.02,1000
5315,239.006,15.707,223.299,45,-46.7,51.02,1000
5316,239.051,15.707,223.344,45,-46.73,51.02,1000
5317,239.096,15.707,223.389,45,-46.77,51.02,1000
5318,239.141,15.707,223.434,45,-46.8,51.02,1000
5319,239.186,15.707,223.479,45,-46.84,51.02,1000
5320,239.231,15.707,223.524,45,-46.87,51.02,1000
5321,239.276,15.707,223.569,45,-46.91,51.02,1000
5322,239.321,15.707,223.614,45,-46.94,51.02,1000
5323,239.366,15.707,223.659,45,-46.98,51.02,1000
5324,239.411,15.707,223.704,45,-47.01,51.02,1000
5325,239.456,15.707,223.749,45,-47.04,51.02,1000
5326,239.501,15.707,223.794,45,-47.08,51.02,1000
5327,239.546,15.707,223.839,45,-47.11,51.02,1000
5328,239.591,15.707,223.884,45,-47.14,51.02,1000
5329,239.636,15.707,223.929,45,-47.18,51.02,1000
5330,239.681,15.707,223.974,45,-47.21,51.02,1000
5331,239.726,15.707,224.019,45,-47.24,51.02,1000
5332,239.771,15.707,224.064,45,-47.28,51.02,1000
5333,239.816,15.707,224.109,45,-47.31,51.02,1000
5334,239.861,15.707,224.154,45,-47.34,51.02,1000
5335,239.906,15.707,224.199,45,-47.37,51.02,1000
5336,239.951,15.707,224.244,45,-47.41,51.02,1000
5337,239.996,15.707,224.289,45,-47.44,51.02,1000
5338,240.041,15.707,224.334,45,-47.47,51.02,1000
5339,240.086,15.707,224.379,45,-47.5,51.02,1000
5340,240.131,15.707,224.424,45,-47.53,51.02,1000
5341,240.176,15.707,224.469,45,-47.56,51.02,1000
5342,240.221,15.707,224.514,45,-47.59,51.02,1000
5343,240.266,15.707,224.559,45,-47.62,51.02,1000
5344,240.311,15.707,224.604,45,-47.65,51.02,1000
5345,240.356,15.707,224.649,45,-47.68,51.02,1000
5346,240.401,15.707,224.694,45,-47.71,51.02,1000
5347,240.446,15.707,224.739,45,-47.74,51.02,1000
5348,240.491,15.707,224.784,45,-47.77,51.02,1000
5349,240.536,15.707,224.829,45,-47.8,51.02,1000
5350,240.581,15.707,224.874,45,-47.83,51.02,1000
5351,240.626,15.707,224.919,45,-47.86,51.02,1000
5352,240.671,15.707,224.964,45,-47.89,51.02,1000
5353,240.716,15.707,225.009,45,-47.92,51.02,1000
5354,240.761,15.707,225.054,45,-47.95,51.02,1000
5355,240.806,15.707,225.099,45,-47.98,51.02,1000
5356,240.851,15.707,225.144,45,-48.0,51.02,1000
5357,240.896,15.707,225.189,45,-48.03,51.02,1000
5358,240.941,15.707,225.234,45,-48.06,51.02,1000
5359,240.986,15.707,225.279,45,-48.09,51.02,1000
5360,241.031,15.707,225.324,45,-48.11,51.02,1000
5361,241.076,15.707,225.369,45,-48.14,51.02,1000
5362,241.121,15.707,225.414,45,-48.17,51.02,1000
5363,241.166,15.707,225.459,45,-48.19,51.02,1000
5364,241.211,15.707,225.504,45,-48.22,51.02,1000
5365,241.256,15.707,225.549,45,-48.25,51.02,1000
5366,241.301,15.707,225.594,45,-48.27,51.02,1000
5367,241.346,15.707,225.639,45,-48.3,51.02,1000
5368,241.391,15.707,225.684,45,-48.32,51.02,1000
5369,241.436,15.707,225.729,45,-48.35,51.02,1000
5370,241.481,15.707,225.774,45,-48.38,51.02,1000
5371,241.526,15.707,225.819,45,-48.4,51.02,1000
5372,241.571,15.707,225.864,45,-48.43,51.02,1000
5373,241.616,15.707,225.909,45,-48.45,51.02,1000
5374,241.661,15.707,225.954,45,-48.48,51.02,1000
5375,241.706,15.707,225.999,45,-48.5,51.02,1000
5376,241.751,15.707,226.044,45,-48.52,51.02,1000
5377,241.796,15.707,226.089,45,-48.55,51.02,1000
5378,241.841,15.707,226.134,45,-48.57,51.02,1000
5379,241.886,15.707,226.179,45,-48.6,51.02,1000
5380,241.931,15.707,226.224,45,-48.62,51.02,1000
5381,241.976,15.707,226.269,45,-48.64,51.02,1000
5382,242.021,15.707,226.314,45,-48.67,51.02,1000
5383,242.066,15.707,226.359,45,-48.69,51.02,1000
5384,242.111,15.707,226.404,45,-48.71,51.02,1000
5385,242.156,15.707,226.449,45,-48.73,51.02,1000
5386,242.201,15.707,226.494,45,-48.76,51.02,1000
5387,242.246,15.707,226.539,45,-48.78,51.02,1000
5388,242.291,15.707,226.584,45,-48.8,51.02,1000
5389,242.336,15.707,226.629,45,-48.82,51.02,1000
5390,242.381,15.707,226.674,45,-48.84,51.02,1000
5391,242.426,15.707,226.719,45,-48.86,51.02,1000
5392,242.471,15.707,226.764,45,-48.89,51.02,1000
5393,242.516,15.707,226.809,45,-48.91,51.02,1000
5394,242.561,15.707,226.854,45,-48.93,51.02,1000
5395,242.606,15.707,226.899,45,-48.95,51.02,1000
5396,242.651,15.707,226.944,45,-48.97,51.02,1000
5397,242.696,15.707,226.989,45,-48.99,51.02,1000
5398,242.741,15.707,227.034,45,-49.01,51.02,1000
5399,242.786,15.707,227.079,45,-49.03,51.02,1000
5400,242.831,15.707,227.124,45,-49.05,51.02,1000
5401,242.876,15.707,227.169,45,-49.07,51.02,1000
5402,242.921,15.707,227.214,45,-49.09,51.02,1000
5403,242.966,15.707,227.259,45,-49.1,51.02,1000
5404,243.011,15.707,227.304,45,-49.12,51.02,1000
5405,243.056,15.707,227.349,45,-49.14,51.02,1000
5406,243.101,15.707,227.394,45,-49.16,51.02,1000
5407,243.146,15.707,227.439,45,-49.18,51.02,1000
5408,243.191,15.707,227.484,45,-49.2,51.02,1000
5409,243.236,15.707,227.529,45,-49.21,51.02,1000
5410,243.281,15.707,227.574,45,-49.23,51.02,1000
5411,243.326,15.707,227.619,45,-49.25,51.02,1000
5412,243.371,15.707,227.664,45,-49.27,51.02,1000
5413,243.416,15.707,227.709,45,-49.28,51.02,1000
5414,243.461,15.707,227.754,45,-49.3,51.02,1000
5415,243.506,15.707,227.799,45,-49.32,51.02,1000
5416,243.551,15.707,227.844,45,-49.33,51.02,1000
5417,243.596,15.707,227.889,45,-49.35,51.02,1000
5418,243.641,15.707,227.934,45,-49.36,51.02,1000
5419,243.686,15.707,227.979,45,-49.38,51.02,1000
5420,243.731,15.707,228.024,45,-49.4,51.02,1000
5421,243.776,15.707,228.069,45,-49.41,51.02,1000
5422,243.821,15.707,228.114,45,-49.43,51.02,1000
5423,243.866,15.707,228.159,45,-49.44,51.02,1000
5424,243.911,15.707,228.204,45,-49.46,51.02,1000
5425,243.956,15.707,228.249,45,-49.47,51.02,1000
5426,244.001,15.707,228.294,45,-49.49,51.02,1000
5427,244.046,15.707,228.339,45,-49.5,51.02,1000
5428,244.091,15.707,228.384,45,-49.51,51.02,1000
5429,244.136,15.707,228.429,45,-49.53,51.02,1000
5430,244.181,15.707,228.474,45,-49.54,51.02,1000
5431,244.226,15.707,228.519,45,-49.55,51.02,1000
5432,244.271,15.707,228.564,45,-49.57,51.02,1000
5433,244.316,15.707,228.609,45,-49.58,51.02,1000
5434,244.361,15.707,228.654,45,-49.59,51.02,1000
5435,244.406,15.707,228.699,45,-49.61,51.02,1000
5436,244.451,15.707,228.744,45,-49.62,51.02,1000
5437,244.496,15.707,228.789,45,-49.63,51.02,1000
5438,244.541,15.707,228.834,45,-49.64,51.02,1000
5439,244.586,15.707,228.879,45,-49.65,51.02,1000
5440,244.631,15.707,228.924,45,-49.67,51.02,1000
5441,244.676,15.707,228.969,45,-49.68,51.02,1000
5442,244.721,15.707,229.014,45,-49.69,51.02,1000
5443,244.766,15.707,229.059,45,-49.7,51.02,1000
5444,244.811,15.707,229.104,45,-49.71,51.02,1000
5445,244.856,15.707,229.149,45,-49.72,51.02,1000
5446,244.901,15.707,229.194,45,-49.73,51.02,1000
5447,244.946,15.707,229.239,45,-49.74,51.02,1000
5448,244.991,15.707,229.284,45,-49.75,51.02,1000
5449,245.036,15.707,229.329,45,-49.76,51.02,1000
5450,245.081,15.707,229.374,45,-49.77,51.02,1000
5451,245.126,15.707,229.419,45,-49.78,51.02,1000
5452,245.171,15.707,229.464,45,-49.79,51.02,1000
5453,245.216,15.707,229.509,45,-49.8,51.02,1000
5454,245.261,15.707,229.554,45,-49.81,51.02,1000
5455,245.306,15.707,229.599,45,-49.82,51.02,1000
5456,245.351,15.707,229.644,45,-49.83,51.02,1000
5457,245.396,15.707,229.689,45,-49.83,51.02,1000
5458,245.441,15.707,229.734,45,-49.84,51.02,1000
5459,245.486,15.707,229.779,45,-49.85,51.02,1000
5460,245.531,15.707,229.824,45,-49.86,51.02,1000
5461,245.576,15.707,229.869,45,-49.86,51.02,1000
5462,245.621,15.707,229.914,45,-49.87,51.02,1000
5463,245.666,15.707,229.959,45,-49.88,51.02,1000
5464,245.711,15.707,230.004,45,-49.89,51.02,1000
5465,245.756,15.707,230.049,45,-49.89,51.02,1000
5466,245.801,15.707,230.094,45,-49.9,51.02,1000
5467,245.846,15.707,230.139,45,-49.91,51.02,1000
5468,245.891,15.707,230.184,45,-49.91,51.02,1000
5469,245.936,15.707,230.229,45,-49.92,51.02,1000
5470,245.981,15.707,230.274,45,-49.92,51.02,1000
5471,246.026,15.707,230.319,45,-49.93,51.02,1000
5472,246.071,15.707,230.364,45,-49.93,51.02,1000
5473,246.116,15.707,230.409,45,-49.94,51.02,1000
5474,246.161,15.707,230.454,45,-49.94,51.02,1000
5475,246.206,15.707,230.499,45,-49.95,51.02,1000
5476,246.251,15.707,230.544,45,-49.95,51.02,1000
5477,246.296,15.707,230.589,45,-49.96,51.02,1000
5478,246.341,15.707,230.634,45,-49.96,51.02,1000
5479,246.386,15.707,230.679,45,-49.96,51.02,1000
5480,246.431,15.707,230.724,45,-49.97,51.02,1000
5481,246.476,15.707,230.769,45,-49.97,51.02,1000
5482,246.521,15.707,230.814,45,-49.98,51.02,1000
5483,246.566,15.707,230.859,45,-49.98,51.02,1000
5484,246.611,15.707,230.904,45,-49.98,51.02,1000
5485,246.656,15.707,230.949,45,-49.98,51.02,1000
5486,246.701,15.707,230.994,45,-49.99,51.02,1000
5487,246.746,15.707,231.039,45,-49.99,51.02,1000
5488,246.791,15.707,231.084,45,-49.99,51.02,1000
5489,246.836,15.707,231.129,45,-49.99,51.02,1000
5490,246.881,15.707,231.174,45,-49.99,51.02,1000
5491,246.926,15.707,231.219,45,-50.0,51.02,1000
5492,246.971,15.707,231.264,45,-50.0,51.02,1000
5493,247.016,15.707,231.309,45,-50.0,51.02,1000
5494,247.061,15.707,231.354,45,-50.0,51.02,1000
5495,247.106,15.707,231.399,45,-50.0,51.02,1000
5496,247.151,15.707,231.444,45,-50.0,51.02,1000
5497,247.196,15.707,231.489,45,-50.0,51.02,1000
5498,247.241,15.707,231.534,45,-50.0,51.02,1000
5499,247.286,15.707,231.579,45,-50.0,51.02,1000
5500,247.331,15.707,231.624,45,-50.0,51.02,1000
5501,247.376,15.707,231.669,45,-50.0,51.02,1000
5502,247.421,15.707,231.714,45,-50.0,51.02,1000
5503,247.466,15.707,231.759,45,-50.0,51.02,1000
5504,247.511,15.707,231.804,45,-50.0,51.02,1000
5505,247.556,15.707,231.849,45,-49.99,51.02,1000
5506,247.601,15.707,231.894,45,-49.99,51.02,1000
5507,247.646,15.707,231.939,45,-49.99,51.02,1000
5508,247.691,15.707,231.984,45,-49.99,51.02,1000
5509,247.736,15.707,232.029,45,-49.99,51.02,1000
5510,247.781,15.707,232.074,45,-49.99,51.02,1000
5511,247.826,15.707,232.119,45,-49.98,51.02,1000
5512,247.871,15.707,232.164,45,-49.98,51.02,1000
5513,247.916,15.707,232.209,45,-49.98,51.02,1000
5514,247.961,15.707,232.254,45,-49.97,51.02,1000
5515,248.006,15.707,232.299,45,-49.97,51.02,1000
5516,248.051,15.707,232.344,45,-49.97,51.02,1000
5517,248.096,15.707,232.389,45,-49.96,51.02,1000
5518,248.141,15.707,232.434,45,-49.96,51.02,1000
5519,248.186,15.707,232.479,45,-49.96,51.02,1000
5520,248.231,15.707,232.524,45,-49.95,51.02,1000
5521,248.276,15.707,232.569,45,-49.95,51.02,1000
5522,248.321,15.707,232.614,45,-49.94,51.02,1000
5523,248.366,15.707,232.659,45,-49.94,51.02,1000
5524,248.411,15.707,232.704,45,-49.93,51.02,1000
5525,248.456,15.707,232.749,45,-49.93,51.02,1000
5526,248.501,15.707,232.794,45,-49.92,51.02,1000
5527,248.546,15.707,232.839,45,-49.91,51.02,1000
5528,248.591,15.707,232.884,45,-49.91,51.02,1000
5529,248.636,15.707,232.929,45,-49.9,51.02,1000
5530,248.681,15.707,232.974,45,-49.9,51.02,1000
5531,248.726,15.707,233.019,45,-49.89,51.02,1000
5532,248.771,15.707,233.064,45,-49.88,51.02,1000
5533,248.816,15.707,233.109,45,-49.88,51.02,1000
5534,248.861,15.707,233.154,45,-49.87,51.02,1000
5535,248.906,15.707,233.199,45,-49.86,51.02,1000
5536,248.951,15.707,233.244,45,-49.85,51.02,1000
5537,248.996,15.707,233.289,45,-49.85,51.02,1000
5538,249.041,15.707,233.334,45,-49.84,51.02,1000
5539,249.086,15.707,233.379,45,-49.83,51.02,1000
5540,249.131,15.707,233.424,45,-49.82,51.02,1000
5541,249.176,15.707,233.469,45,-49.81,51.02,1000
5542,249.221,15.707,233.514,45,-49.8,51.02,1000
5543,249.266,15.707,233.559,45,-49.8,51.02,1000
5544,249.311,15.707,233.604,45,-49.79,51.02,1000
5545,249.356,15.707,233.649,45,-49.78,51.02,1000
5546,249.401,15.707,233.694,45,-49.77,51.02,1000
5547,249.446,15.707,233.739,45,-49.76,51.02,1000
5548,249.491,15.707,233.784,45,-49.75,51.02,1000
5549,249.536,15.707,233.829,45,-49.74,51.02,1000
5550,249.581,15.707,233.874,45,-49.73,51.02,1000
5551,249.626,15.707,233.919,45,-49.72,51.02,1000
5552,249.671,15.707,233.964,45,-49.71,51.02,1000
5553,249.716,15.707,234.009,45,-49.7,51.02,1000
5554,249.761,15.707,234.054,45,-49.68,51.02,1000
5555,249.806,15.707,234.099,45,-49.67,51.02,1000
5556,249.851,15.707,234.144,45,-49.66,51.02,1000
5557,249.896,15.707,234.189,45,-49.65,51.02,1000
5558,249.941,15.707,234.234,45,-49.64,51.02,1000
5559,249.986,15.707,234.279,45,-49.63,51.02,1000
5560,250.031,15.707,234.324,45,-49.61,51.02,1000
5561,250.076,15.707,234.369,45,-49.6,51.02,1000
5562,250.121,15.707,234.414,45,-49.59,51.02,1000
5563,250.166,15.707,234.459,45,-49.58,51.02,1000
5564,250.211,15.707,234.504,45,-49.56,51.02,1000
5565,250.256,15.707,234.549,45,-49.55,51.02,1000
5566,250.301,15.707,234.594,45,-49.54,51.02,1000
5567,250.346,15.707,234.639,45,-49.52,51.02,1000
