timestamp_ms,target_pos,actual_pos,error,velocity_cmd,torque_load,torque_total_req,hz
1584,282.42,22.156,260.264,180,-1.32,51.08,1000
1585,282.6,22.156,260.444,180,-1.42,51.08,1000
1586,282.78,22.156,260.624,180,-1.52,51.08,1000
1587,282.96,22.156,260.804,180,-1.62,51.08,1000
1588,283.14,22.156,260.984,180,-1.72,51.08,1000
1589,283.32,22.156,261.164,180,-1.82,51.08,1000
1590,283.5,22.156,261.344,180,-1.92,51.08,1000
1591,283.68,22.156,261.524,180,-2.02,51.08,1000
1592,283.86,22.156,261.704,180,-2.12,51.08,1000
1593,284.04,22.156,261.884,180,-2.22,51.08,1000
1594,284.22,22.156,262.064,180,-2.32,51.08,1000
1595,284.4,22.156,262.244,180,-2.42,51.08,1000
1596,284.58,22.156,262.424,180,-2.52,51.08,1000
1597,284.76,22.156,262.604,180,-2.62,51.08,1000
1598,284.94,22.156,262.784,180,-2.72,51.08,1000
1599,285.12,22.156,262.964,180,-2.82,51.08,1000
1600,285.3,22.156,263.144,180,-2.92,51.08,1000
1601,285.48,22.156,263.324,180,-3.02,51.08,1000
1602,285.66,22.156,263.504,180,-3.12,51.08,1000
1603,285.84,22.156,263.684,180,-3.22,51.08,1000
1604,286.02,22.156,263.864,180,-3.32,51.08,1000
1605,286.2,22.156,264.044,180,-3.42,51.08,1000
1606,286.38,22.156,264.224,180,-3.52,51.08,1000
1607,286.56,22.156,264.404,180,-3.62,51.08,1000
1608,286.74,22.156,264.584,180,-3.72,51.08,1000
1609,286.92,22.156,264.764,180,-3.82,51.08,1000
1610,287.1,22.156,264.944,180,-3.92,51.08,1000
1611,287.28,22.156,265.124,180,-4.02,51.08,1000
1612,287.46,22.156,265.304,180,-4.12,51.08,1000
1613,287.64,22.156,265.484,180,-4.22,51.08,1000
1614,287.82,22.156,265.664,180,-4.31,51.08,1000
1615,288.0,22.156,265.844,180,-4.41,51.08,1000
1616,288.18,22.156,266.024,180,-4.51,51.08,1000
1617,288.36,22.156,266.204,180,-4.61,51.08,1000
1618,288.54,22.156,266.384,180,-4.71,51.08,1000
1619,288.72,22.156,266.564,180,-4.81,51.08,1000
1620,288.9,22.156,266.744,180,-4.91,51.08,1000
1621,289.08,22.156,266.924,180,-5.01,51.08,1000
1622,289.26,22.156,267.104,180,-5.11,51.08,1000
1623,289.44,22.156,267.284,180,-5.21,51.08,1000
1624,289.62,22.156,267.464,180,-5.31,51.08,1000
1625,289.8,22.156,267.644,180,-5.41,51.08,1000
1626,289.98,22.156,267.824,180,-5.51,51.08,1000
1627,290.16,22.156,268.004,180,-5.61,51.08,1000
1628,290.34,22.156,268.184,180,-5.71,51.08,1000
1629,290.52,22.156,268.364,180,-5.81,51.08,1000
1630,290.7,22.156,268.544,180,-5.91,51.08,1000
1631,290.88,22.156,268.724,180,-6.01,51.08,1000
1632,291.06,22.156,268.904,180,-6.11,51.08,1000
1633,291.24,22.156,269.084,180,-6.2,51.08,1000
1634,291.42,22.156,269.264,180,-6.3,51.08,1000
1635,291.6,22.156,269.444,180,-6.4,51.08,1000
1636,291.78,22.156,269.624,180,-6.5,51.08,1000
1637,291.96,22.156,269.804,180,-6.6,51.08,1000
1638,292.14,22.156,269.984,180,-6.7,51.08,1000
1639,292.32,22.156,270.164,180,-6.8,51.08,1000
1640,292.5,22.156,270.344,180,-6.9,51.08,1000
1641,292.68,22.156,270.524,180,-7.0,51.08,1000
1642,292.86,22.156,270.704,180,-7.1,51.08,1000
1643,293.04,22.156,270.884,180,-7.2,51.08,1000
1644,293.22,22.156,271.064,180,-7.29,51.08,1000
1645,293.4,22.156,271.244,180,-7.39,51.08,1000
1646,293.58,22.156,271.424,180,-7.49,51.08,1000
1647,293.76,22.156,271.604,180,-7.59,51.08,1000
1648,293.94,22.156,271.784,180,-7.69,51.08,1000
1649,294.12,22.156,271.964,180,-7.79,51.08,1000
1650,294.3,22.156,272.144,180,-7.89,51.08,1000
1651,294.48,22.156,272.324,180,-7.99,51.08,1000
1652,294.66,22.156,272.504,180,-8.08,51.08,1000
1653,294.84,22.156,272.684,180,-8.18,51.08,1000
1654,295.02,22.156,272.864,180,-8.28,51.08,1000
1655,295.2,22.156,273.044,180,-8.38,51.08,1000
1656,295.38,22.156,273.224,180,-8.48,51.08,1000
1657,295.56,22.156,273.404,180,-8.58,51.08,1000
1658,295.74,22.156,273.584,180,-8.68,51.08,1000
1659,295.92,22.156,273.764,180,-8.77,51.08,1000
1660,296.1,22.156,273.944,180,-8.87,51.08,1000
1661,296.28,22.156,274.124,180,-8.97,51.08,1000
1662,296.46,22.156,274.304,180,-9.07,51.08,1000
1663,296.64,22.156,274.484,180,-9.17,51.08,1000
1664,296.82,22.156,274.664,180,-9.27,51.08,1000
1665,297.0,22.156,274.844,180,-9.36,51.08,1000
1666,297.18,22.156,275.024,180,-9.46,51.08,1000
1667,297.36,22.156,275.204,180,-9.56,51.08,1000
1668,297.54,22.156,275.384,180,-9.66,51.08,1000
1669,297.72,22.156,275.564,180,-9.76,51.08,1000
1670,297.9,22.156,275.744,180,-9.86,51.08,1000
1671,298.08,22.156,275.924,180,-9.95,51.08,1000
1672,298.26,22.156,276.104,180,-10.05,51.08,1000
1673,298.44,22.156,276.284,180,-10.15,51.08,1000
1674,298.62,22.156,276.464,180,-10.25,51.08,1000
1675,298.8,22.156,276.644,180,-10.35,51.08,1000
1676,298.98,22.156,276.824,180,-10.44,51.08,1000
1677,299.16,22.156,277.004,180,-10.54,51.08,1000
1678,299.34,22.156,277.184,180,-10.64,51.08,1000
1679,299.52,22.156,277.364,180,-10.74,51.08,1000
1680,299.7,22.156,277.544,180,-10.83,51.08,1000
1681,299.88,22.156,277.724,180,-10.93,51.08,1000
1682,300.06,22.156,277.904,180,-11.03,51.08,1000
1683,300.24,22.156,278.084,180,-11.13,51.08,1000
1684,300.42,22.156,278.264,180,-11.22,51.08,1000
1685,300.6,22.156,278.444,180,-11.32,51.08,1000
1686,300.78,22.156,278.624,180,-11.42,51.08,1000
1687,300.96,22.156,278.804,180,-11.52,51.08,1000
1688,301.14,22.156,278.984,180,-11.61,51.08,1000
1689,301.32,22.156,279.164,180,-11.71,51.08,1000
1690,301.5,22.156,279.344,180,-11.81,51.08,1000
1691,301.68,22.156,279.524,180,-11.9,51.08,1000
1692,301.86,22.156,279.704,180,-12.0,51.08,1000
1693,302.04,22.156,279.884,180,-12.1,51.08,1000
1694,302.22,22.156,280.064,180,-12.2,51.08,1000
1695,302.4,22.156,280.244,180,-12.29,51.08,1000
1696,302.58,22.156,280.424,180,-12.39,51.08,1000
1697,302.76,22.156,280.604,180,-12.49,51.08,1000
1698,302.94,22.156,280.784,180,-12.58,51.08,1000
1699,303.12,22.156,280.964,180,-12.68,51.08,1000
1700,303.3,22.156,281.144,180,-12.78,51.08,1000
1701,303.48,22.156,281.324,180,-12.87,51.08,1000
1702,303.66,22.156,281.504,180,-12.97,51.08,1000
1703,303.84,22.156,281.684,180,-13.07,51.08,1000
1704,304.02,22.156,281.864,180,-13.16,51.08,1000
1705,304.2,22.156,282.044,180,-13.26,51.08,1000
1706,304.38,22.156,282.224,180,-13.36,51.08,1000
1707,304.56,22.156,282.404,180,-13.45,51.08,1000
1708,304.74,22.156,282.584,180,-13.55,51.08,1000
1709,304.92,22.156,282.764,180,-13.65,51.08,1000
1710,305.1,22.156,282.944,180,-13.74,51.08,1000
1711,305.28,22.156,283.124,180,-13.84,51.08,1000
1712,305.46,22.156,283.304,180,-13.93,51.08,1000
1713,305.64,22.156,283.484,180,-14.03,51.08,1000
1714,305.82,22.156,283.664,180,-14.13,51.08,1000
1715,306.0,22.156,283.844,180,-14.22,51.08,1000
1716,306.18,22.156,284.024,180,-14.32,51.08,1000
1717,306.36,22.156,284.204,180,-14.41,51.08,1000
1718,306.54,22.156,284.384,180,-14.51,51.08,1000
1719,306.72,22.156,284.564,180,-14.6,51.08,1000
1720,306.9,22.156,284.744,180,-14.7,51.08,1000
1721,307.08,22.156,284.924,180,-14.8,51.08,1000
1722,307.26,22.156,285.104,180,-14.89,51.08,1000
1723,307.44,22.156,285.284,180,-14.99,51.08,1000
1724,307.62,22.156,285.464,180,-15.08,51.08,1000
1725,307.8,22.156,285.644,180,-15.18,51.08,1000
1726,307.98,22.156,285.824,180,-15.27,51.08,1000
1727,308.16,22.156,286.004,180,-15.37,51.08,1000
1728,308.34,22.156,286.184,180,-15.46,51.08,1000
1729,308.52,22.156,286.364,180,-15.56,51.08,1000
1730,308.7,22.156,286.544,180,-15.65,51.08,1000
1731,308.88,22.156,286.724,180,-15.75,51.08,1000
1732,309.06,22.156,286.904,180,-15.84,51.08,1000
1733,309.24,22.156,287.084,180,-15.94,51.08,1000
1734,309.42,22.156,287.264,180,-16.03,51.08,1000
1735,309.6,22.156,287.444,180,-16.13,51.08,1000
1736,309.78,22.156,287.624,180,-16.22,51.08,1000
1737,309.96,22.156,287.804,180,-16.32,51.08,1000
1738,310.14,22.156,287.984,180,-16.41,51.08,1000
1739,310.32,22.156,288.164,180,-16.5,51.08,1000
1740,310.5,22.156,288.344,180,-16.6,51.08,1000
1741,310.68,22.156,288.524,180,-16.69,51.08,1000
1742,310.86,22.156,288.704,180,-16.79,51.08,1000
1743,311.04,22.156,288.884,180,-16.88,51.08,1000
1744,311.22,22.156,289.064,180,-16.98,51.08,1000
1745,311.4,22.156,289.244,180,-17.07,51.08,1000
1746,311.58,22.156,289.424,180,-17.16,51.08,1000
1747,311.76,22.156,289.604,180,-17.26,51.08,1000
1748,311.94,22.156,289.784,180,-17.35,51.08,1000
1749,312.12,22.156,289.964,180,-17.45,51.08,1000
1750,312.3,22.156,290.144,180,-17.54,51.08,1000
1751,312.48,22.156,290.324,180,-17.63,51.08,1000
1752,312.66,22.156,290.504,180,-17.73,51.08,1000
1753,312.84,22.156,290.684,180,-17.82,51.08,1000
1754,313.02,22.156,290.864,180,-17.91,51.08,1000
1755,313.2,22.156,291.044,180,-18.01,51.08,1000
1756,313.38,22.156,291.224,180,-18.1,51.08,1000
1757,313.56,22.156,291.404,180,-18.19,51.08,1000
1758,313.74,22.156,291.584,180,-18.29,51.08,1000
1759,313.92,22.156,291.764,180,-18.38,51.08,1000
1760,314.1,22.156,291.944,180,-18.47,51.08,1000
1761,314.28,22.156,292.124,180,-18.56,51.08,1000
1762,314.46,22.156,292.304,180,-18.66,51.08,1000
1763,314.64,22.156,292.484,180,-18.75,51.08,1000
1764,314.82,22.156,292.664,180,-18.84,51.08,1000
1765,315.0,22.156,292.844,180,-18.94,51.08,1000
1766,315.18,22.156,293.024,180,-19.03,51.08,1000
1767,315.36,22.156,293.204,180,-19.12,51.08,1000
1768,315.54,22.156,293.384,180,-19.21,51.08,1000
1769,315.72,22.156,293.564,180,-19.31,51.08,1000
1770,315.9,22.156,293.744,180,-19.4,51.08,1000
1771,316.08,22.156,293.924,180,-19.49,51.08,1000
1772,316.26,22.156,294.104,180,-19.58,51.08,1000
1773,316.44,22.156,294.284,180,-19.67,51.08,1000
1774,316.62,22.156,294.464,180,-19.77,51.08,1000
1775,316.8,22.156,294.644,180,-19.86,51.08,1000
1776,316.98,22.156,294.824,180,-19.95,51.08,1000
1777,317.16,22.156,295.004,180,-20.04,51.08,1000
1778,317.34,22.156,295.184,180,-20.13,51.08,1000
1779,317.52,22.156,295.364,180,-20.22,51.08,1000
1780,317.7,22.156,295.544,180,-20.32,51.08,1000
1781,317.88,22.156,295.724,180,-20.41,51.08,1000
1782,318.06,22.156,295.904,180,-20.5,51.08,1000
1783,318.24,22.156,296.084,180,-20.59,51.08,1000
1784,318.42,22.156,296.264,180,-20.68,51.08,1000
1785,318.6,22.156,296.444,180,-20.77,51.08,1000
1786,318.78,22.156,296.624,180,-20.86,51.08,1000
1787,318.96,22.156,296.804,180,-20.95,51.08,1000
1788,319.14,22.156,296.984,180,-21.04,51.08,1000
1789,319.32,22.156,297.164,180,-21.13,51.08,1000
1790,319.5,22.156,297.344,180,-21.22,51.08,1000
1791,319.68,22.156,297.524,180,-21.32,51.08,1000
1792,319.86,22.156,297.704,180,-21.41,51.08,1000
1793,320.04,22.156,297.884,180,-21.5,51.08,1000
1794,320.22,22.156,298.064,180,-21.59,51.08,1000
1795,320.4,22.156,298.244,180,-21.68,51.08,1000
1796,320.58,22.156,298.424,180,-21.77,51.08,1000
1797,320.76,22.156,298.604,180,-21.86,51.08,1000
1798,320.94,22.156,298.784,180,-21.95,51.08,1000
1799,321.12,22.156,298.964,180,-22.04,51.08,1000
1800,321.3,22.156,299.144,180,-22.13,51.08,1000
1801,321.48,22.156,299.324,180,-22.22,51.08,1000
1802,321.66,22.156,299.504,180,-22.31,51.08,1000
1803,321.84,22.156,299.684,180,-22.39,51.08,1000
1804,322.02,22.156,299.864,180,-22.48,51.08,1000
1805,322.2,22.156,300.044,180,-22.57,51.08,1000
1806,322.38,22.156,300.224,180,-22.66,51.08,1000
1807,322.56,22.156,300.404,180,-22.75,51.08,1000
1808,322.74,22.156,300.584,180,-22.84,51.08,1000
1809,322.92,22.156,300.764,180,-22.93,51.08,1000
1810,323.1,22.156,300.944,180,-23.02,51.08,1000
1811,323.28,22.156,301.124,180,-23.11,51.08,1000
1812,323.46,22.156,301.304,180,-23.2,51.08,1000
1813,323.64,22.156,301.484,180,-23.28,51.08,1000
1814,323.82,22.156,301.664,180,-23.37,51.08,1000
1815,324.0,22.156,301.844,180,-23.46,51.08,1000
1816,324.18,22.156,302.024,180,-23.55,51.08,1000
1817,324.36,22.156,302.204,180,-23.64,51.08,1000
1818,324.54,22.156,302.384,180,-23.73,51.08,1000
1819,324.72,22.156,302.564,180,-23.81,51.08,1000
1820,324.9,22.156,302.744,180,-23.9,51.08,1000
1821,325.08,22.156,302.924,180,-23.99,51.08,1000
1822,325.26,22.156,303.104,180,-24.08,51.08,1000
1823,325.44,22.156,303.284,180,-24.16,51.08,1000
1824,325.62,22.156,303.464,180,-24.25,51.08,1000
1825,325.8,22.156,303.644,180,-24.34,51.08,1000
1826,325.98,22.156,303.824,180,-24.43,51.08,1000
1827,326.16,22.156,304.004,180,-24.51,51.08,1000
1828,326.34,22.156,304.184,180,-24.6,51.08,1000
1829,326.52,22.156,304.364,180,-24.69,51.08,1000
1830,326.7,22.156,304.544,180,-24.77,51.08,1000
1831,326.88,22.156,304.724,180,-24.86,51.08,1000
1832,327.06,22.156,304.904,180,-24.95,51.08,1000
1833,327.24,22.156,305.084,180,-25.04,51.08,1000
1834,327.42,22.156,305.264,180,-25.12,51.08,1000
1835,327.6,22.156,305.444,180,-25.21,51.08,1000
1836,327.78,22.156,305.624,180,-25.29,51.08,1000
1837,327.96,22.156,305.804,180,-25.38,51.08,1000
1838,328.14,22.156,305.984,180,-25.47,51.08,1000
1839,328.32,22.156,306.164,180,-25.55,51.08,1000
1840,328.5,22.156,306.344,180,-25.64,51.08,1000
1841,328.68,22.156,306.524,180,-25.72,51.08,1000
1842,328.86,22.156,306.704,180,-25.81,51.08,1000
1843,329.04,22.156,306.884,180,-25.9,51.08,1000
1844,329.22,22.156,307.064,180,-25.98,51.08,1000
1845,329.4,22.156,307.244,180,-26.07,51.08,1000
1846,329.58,22.156,307.424,180,-26.15,51.08,1000
1847,329.76,22.156,307.604,180,-26.24,51.08,1000
1848,329.94,22.156,307.784,180,-26.32,51.08,1000
1849,330.12,22.156,307.964,180,-26.41,51.08,1000
1850,330.3,22.156,308.144,180,-26.49,51.08,1000
1851,330.48,22.156,308.324,180,-26.58,51.08,1000
1852,330.66,22.156,308.504,180,-26.66,51.08,1000
1853,330.84,22.156,308.684,180,-26.75,51.08,1000
1854,331.02,22.156,308.864,180,-26.83,51.08,1000
1855,331.2,22.156,309.044,180,-26.91,51.08,1000
1856,331.38,22.156,309.224,180,-27.0,51.08,1000
1857,331.56,22.156,309.404,180,-27.08,51.08,1000
1858,331.74,22.156,309.584,180,-27.17,51.08,1000
1859,331.92,22.156,309.764,180,-27.25,51.08,1000
1860,332.1,22.156,309.944,180,-27.33,51.08,1000
1861,332.28,22.156,310.124,180,-27.42,51.08,1000
1862,332.46,22.156,310.304,180,-27.5,51.08,1000
1863,332.64,22.156,310.484,180,-27.59,51.08,1000
1864,332.82,22.156,310.664,180,-27.67,51.08,1000
1865,333.0,22.156,310.844,180,-27.75,51.08,1000
1866,333.18,22.156,311.024,180,-27.83,51.08,1000
1867,333.36,22.156,311.204,180,-27.92,51.08,1000
1868,333.54,22.156,311.384,180,-28.0,51.08,1000
1869,333.72,22.156,311.564,180,-28.08,51.08,1000
1870,333.9,22.156,311.744,180,-28.17,51.08,1000
1871,334.08,22.156,311.924,180,-28.25,51.08,1000
1872,334.26,22.156,312.104,180,-28.33,51.08,1000
1873,334.44,22.156,312.284,180,-28.41,51.08,1000
1874,334.62,22.156,312.464,180,-28.5,51.08,1000
1875,334.8,22.156,312.644,180,-28.58,51.08,1000
1876,334.98,22.156,312.824,180,-28.66,51.08,1000
1877,335.16,22.156,313.004,180,-28.74,51.08,1000
1878,335.34,22.156,313.184,180,-28.82,51.08,1000
1879,335.52,22.156,313.364,180,-28.91,51.08,1000
1880,335.7,22.156,313.544,180,-28.99,51.08,1000
1881,335.88,22.156,313.724,180,-29.07,51.08,1000
1882,336.06,22.156,313.904,180,-29.15,51.08,1000
1883,336.24,22.156,314.084,180,-29.23,51.08,1000
1884,336.42,22.156,314.264,180,-29.31,51.08,1000
1885,336.6,22.156,314.444,180,-29.39,51.08,1000
1886,336.78,22.156,314.624,180,-29.47,51.08,1000
1887,336.96,22.156,314.804,180,-29.55,51.08,1000
1888,337.14,22.156,314.984,180,-29.64,51.08,1000
1889,337.32,22.156,315.164,180,-29.72,51.08,1000
1890,337.5,22.156,315.344,180,-29.8,51.08,1000
1891,337.68,22.156,315.524,180,-29.88,51.08,1000
1892,337.86,22.156,315.704,180,-29.96,51.08,1000
1893,338.04,22.156,315.884,180,-30.04,51.08,1000
1894,338.22,22.156,316.064,180,-30.12,51.08,1000
1895,338.4,22.156,316.244,180,-30.2,51.08,1000
1896,338.58,22.156,316.424,180,-30.28,51.08,1000
1897,338.76,22.156,316.604,180,-30.36,51.08,1000
1898,338.94,22.156,316.784,180,-30.43,51.08,1000
1899,339.12,22.156,316.964,180,-30.51,51.08,1000
1900,339.3,22.156,317.144,180,-30.59,51.08,1000
1901,339.48,22.156,317.324,180,-30.67,51.08,1000
1902,339.66,22.156,317.504,180,-30.75,51.08,1000
1903,339.84,22.156,317.684,180,-30.83,51.08,1000
1904,340.02,22.156,317.864,180,-30.91,51.08,1000
1905,340.2,22.156,318.044,180,-30.99,51.08,1000
1906,340.38,22.156,318.224,180,-31.07,51.08,1000
1907,340.56,22.156,318.404,180,-31.14,51.08,1000
1908,340.74,22.156,318.584,180,-31.22,51.08,1000
1909,340.92,22.156,318.764,180,-31.3,51.08,1000
1910,341.1,22.156,318.944,180,-31.38,51.08,1000
1911,341.28,22.156,319.124,180,-31.46,51.08,1000
1912,341.46,22.156,319.304,180,-31.53,51.08,1000
1913,341.64,22.156,319.484,180,-31.61,51.08,1000
1914,341.82,22.156,319.664,180,-31.69,51.08,1000
1915,342.0,22.156,319.844,180,-31.77,51.08,1000
1916,342.18,22.156,320.024,180,-31.84,51.08,1000
1917,342.36,22.156,320.204,180,-31.92,51.08,1000
1918,342.54,22.156,320.384,180,-32.0,51.08,1000
1919,342.72,22.156,320.564,180,-32.07,51.08,1000
1920,342.9,22.156,320.744,180,-32.15,51.08,1000
1921,343.08,22.156,320.924,180,-32.23,51.08,1000
1922,343.26,22.156,321.104,180,-32.3,51.08,1000
1923,343.44,22.156,321.284,180,-32.38,51.08,1000
1924,343.62,22.156,321.464,180,-32.46,51.08,1000
1925,343.8,22.156,321.644,180,-32.53,51.08,1000
1926,343.98,22.156,321.824,180,-32.61,51.08,1000
1927,344.16,22.156,322.004,180,-32.68,51.08,1000
1928,344.34,22.156,322.184,180,-32.76,51.08,1000
1929,344.52,22.156,322.364,180,-32.83,51.08,1000
1930,344.7,22.156,322.544,180,-32.91,51.08,1000
1931,344.88,22.156,322.724,180,-32.98,51.08,1000
1932,345.06,22.156,322.904,180,-33.06,51.08,1000
1933,345.24,22.156,323.084,180,-33.13,51.08,1000
1934,345.42,22.156,323.264,180,-33.21,51.08,1000
1935,345.6,22.156,323.444,180,-33.28,51.08,1000
1936,345.78,22.156,323.624,180,-33.36,51.08,1000
1937,345.96,22.156,323.804,180,-33.43,51.08,1000
1938,346.14,22.156,323.984,180,-33.51,51.08,1000
1939,346.32,22.156,324.164,180,-33.58,51.08,1000
1940,346.5,22.156,324.344,180,-33.66,51.08,1000
1941,346.68,22.156,324.524,180,-33.73,51.08,1000
1942,346.86,22.156,324.704,180,-33.8,51.08,1000
1943,347.04,22.156,324.884,180,-33.88,51.08,1000
1944,347.22,22.156,325.064,180,-33.95,51.08,1000
1945,347.4,22.156,325.244,180,-34.02,51.08,1000
1946,347.58,22.156,325.424,180,-34.1,51.08,1000
1947,347.76,22.156,325.604,180,-34.17,51.08,1000
1948,347.94,22.156,325.784,180,-34.24,51.08,1000
1949,348.12,22.156,325.964,180,-34.32,51.08,1000
1950,348.3,22.156,326.144,180,-34.39,51.08,1000
1951,348.48,22.156,326.324,180,-34.46,51.08,1000
1952,348.66,22.156,326.504,180,-34.53,51.08,1000
1953,348.84,22.156,326.684,180,-34.61,51.08,1000
1954,349.02,22.156,326.864,180,-34.68,51.08,1000
1955,349.2,22.156,327.044,180,-34.75,51.08,1000
1956,349.38,22.156,327.224,180,-34.82,51.08,1000
1957,349.56,22.156,327.404,180,-34.89,51.08,1000
1958,349.74,22.156,327.584,180,-34.96,51.08,1000
1959,349.92,22.156,327.764,180,-35.04,51.08,1000
1960,350.1,22.156,327.944,180,-35.11,51.08,1000
1961,350.28,22.156,328.124,180,-35.18,51.08,1000
1962,350.46,22.156,328.304,180,-35.25,51.08,1000
1963,350.64,22.156,328.484,180,-35.32,51.08,1000
1964,350.82,22.156,328.664,180,-35.39,51.08,1000
1965,351.0,22.156,328.844,180,-35.46,51.08,1000
1966,351.18,22.156,329.024,180,-35.53,51.08,1000
1967,351.36,22.156,329.204,180,-35.6,51.08,1000
1968,351.54,22.156,329.384,180,-35.67,51.08,1000
1969,351.72,22.156,329.564,180,-35.74,51.08,1000
1970,351.9,22.156,329.744,180,-35.81,51.08,1000
1971,352.08,22.156,329.924,180,-35.88,51.08,1000
1972,352.26,22.156,330.104,180,-35.95,51.08,1000
1973,352.44,22.156,330.284,180,-36.02,51.08,1000
1974,352.62,22.156,330.464,180,-36.09,51.08,1000
1975,352.8,22.156,330.644,180,-36.16,51.08,1000
1976,352.98,22.156,330.824,180,-36.23,51.08,1000
1977,353.16,22.156,331.004,180,-36.3,51.08,1000
1978,353.34,22.156,331.184,180,-36.37,51.08,1000
1979,353.52,22.156,331.364,180,-36.43,51.08,1000
1980,353.7,22.156,331.544,180,-36.5,51.08,1000
1981,353.88,22.156,331.724,180,-36.57,51.08,1000
1982,354.06,22.156,331.904,180,-36.64,51.08,1000
1983,354.24,22.156,332.084,180,-36.71,51.08,1000
1984,354.42,22.156,332.264,180,-36.78,51.08,1000
1985,354.6,22.156,332.444,180,-36.84,51.08,1000
1986,354.78,22.156,332.624,180,-36.91,51.08,1000
1987,354.96,22.156,332.804,180,-36.98,51.08,1000
1988,355.14,22.156,332.984,180,-37.04,51.08,1000
1989,355.32,22.156,333.164,180,-37.11,51.08,1000
1990,355.5,22.156,333.344,180,-37.18,51.08,1000
1991,355.68,22.156,333.524,180,-37.25,51.08,1000
1992,355.86,22.156,333.704,180,-37.31,51.08,1000
1993,356.04,22.156,333.884,180,-37.38,51.08,1000
1994,356.22,22.156,334.064,180,-37.45,51.08,1000
1995,356.4,22.156,334.244,180,-37.51,51.08,1000
1996,356.58,22.156,334.424,180,-37.58,51.08,1000
1997,356.76,22.156,334.604,180,-37.64,51.08,1000
1998,356.94,22.156,334.784,180,-37.71,51.08,1000
1999,357.12,22.156,334.964,180,-37.77,51.08,1000
2000,357.3,22.156,335.144,180,-37.84,51.08,1000
2001,357.48,22.156,335.324,180,-37.91,51.08,1000
2002,357.66,22.156,335.504,180,-37.97,51.08,1000
2003,357.84,22.156,335.684,180,-38.04,51.08,1000
2004,358.02,22.156,335.864,180,-38.1,51.08,1000
2005,358.2,22.156,336.044,180,-38.17,51.08,1000
2006,358.38,22.156,336.224,180,-38.23,51.08,1000
2007,358.56,22.156,336.404,180,-38.29,51.08,1000
2008,358.74,22.156,336.584,180,-38.36,51.08,1000
2009,358.92,22.156,336.764,180,-38.42,51.08,1000
2010,359.1,22.156,336.944,180,-38.49,51.08,1000
2011,359.28,22.156,337.124,180,-38.55,51.08,1000
2012,359.46,22.156,337.304,180,-38.61,51.08,1000
2013,359.64,22.156,337.484,180,-38.68,51.08,1000
2014,359.82,22.156,337.664,180,-38.74,51.08,1000
2015,360.0,22.156,337.844,180,-38.8,51.08,1000
2016,360.18,22.156,338.024,180,-38.87,51.08,1000
2017,360.36,22.156,338.204,180,-38.93,51.08,1000
2018,360.54,22.156,338.384,180,-38.99,51.08,1000
2019,360.72,22.156,338.564,180,-39.05,51.08,1000
2020,360.9,22.156,338.744,180,-39.12,51.08,1000
2021,361.08,22.156,338.924,180,-39.18,51.08,1000
2022,361.26,22.156,339.104,180,-39.24,51.08,1000
2023,361.44,22.156,339.284,180,-39.3,51.08,1000
2024,361.62,22.156,339.464,180,-39.36,51.08,1000
2025,361.8,22.156,339.644,180,-39.43,51.08,1000
2026,361.98,22.156,339.824,180,-39.49,51.08,1000
2027,362.16,22.156,340.004,180,-39.55,51.08,1000
2028,362.34,22.156,340.184,180,-39.61,51.08,1000
2029,362.52,22.156,340.364,180,-39.67,51.08,1000
2030,362.7,22.156,340.544,180,-39.73,51.08,1000
2031,362.88,22.156,340.724,180,-39.79,51.08,1000
2032,363.06,22.156,340.904,180,-39.85,51.08,1000
2033,363.24,22.156,341.084,180,-39.91,51.08,1000
2034,363.42,22.156,341.264,180,-39.97,51.08,1000
2035,363.6,22.156,341.444,180,-40.03,51.08,1000
2036,363.78,22.156,341.624,180,-40.09,51.08,1000
2037,363.96,22.156,341.804,180,-40.15,51.08,1000
2038,364.14,22.156,341.984,180,-40.21,51.08,1000
2039,364.32,22.156,342.164,180,-40.27,51.08,1000
2040,364.5,22.156,342.344,180,-40.33,51.08,1000
2041,364.68,22.156,342.524,180,-40.39,51.08,1000
2042,364.86,22.156,342.704,180,-40.45,51.08,1000
2043,365.04,22.156,342.884,180,-40.51,51.08,1000
2044,365.22,22.156,343.064,180,-40.57,51.08,1000
2045,365.4,22.156,343.244,180,-40.62,51.08,1000
2046,365.58,22.156,343.424,180,-40.68,51.08,1000
2047,365.76,22.156,343.604,180,-40.74,51.08,1000
2048,365.94,22.156,343.784,180,-40.8,51.08,1000
2049,366.12,22.156,343.964,180,-40.86,51.08,1000
2050,366.3,22.156,344.144,180,-40.91,51.08,1000
2051,366.48,22.156,344.324,180,-40.97,51.08,1000
2052,366.66,22.156,344.504,180,-41.03,51.08,1000
2053,366.84,22.156,344.684,180,-41.09,51.08,1000
2054,367.02,22.156,344.864,180,-41.14,51.08,1000
2055,367.2,22.156,345.044,180,-41.2,51.08,1000
2056,367.38,22.156,345.224,180,-41.26,51.08,1000
2057,367.56,22.156,345.404,180,-41.31,51.08,1000
2058,367.74,22.156,345.584,180,-41.37,51.08,1000
2059,367.92,22.156,345.764,180,-41.42,51.08,1000
2060,368.1,22.156,345.944,180,-41.48,51.08,1000
2061,368.28,22.156,346.124,180,-41.54,51.08,1000
2062,368.46,22.156,346.304,180,-41.59,51.08,1000
2063,368.64,22.156,346.484,180,-41.65,51.08,1000
2064,368.82,22.156,346.664,180,-41.7,51.08,1000
